"Coordinate 1","Coordinate 2","Ellipsoid Dimensions","Tags","Description","Segment IDs","Parent ID","Type","ID","syn_id","size","size_bin","region","side","neuropil","pre_root_id","post_root_id","pre_status","post_status"
"(392672, 177952, 59850)","","","","SAD","","","Point","","75110316",3,1,"central_brain","right","SAD","720575941505812663","720575941505806007","fragment","fragment"
"(613328, 122416, 186255)","","","","SCL","","","Point","","208889654",3,1,"central_brain","left","SCL","720575941354024240","720575941461716115","proofread","fragment"
"(609152, 163968, 205425)","","","","SCL","","","Point","","210040441",4,1,"central_brain","left","SCL","720575941427727956","720575941454091847","proofread","proofread"
"(612784, 145456, 218385)","","","","SCL","","","Point","","209662684",3,1,"central_brain","left","SCL","720575941527686914","720575940863537988","proofread","fragment"
"(560720, 145200, 219825)","","","","SCL","","","Point","","180988559",4,1,"central_brain","left","SCL","720575941566696295","720575941515685475","proofread","proofread"
"(623280, 134992, 195300)","","","","SCL","","","Point","","214031530",3,1,"central_brain","left","SCL","720575941603207050","720575941093912080","fragment","fragment"
"(572336, 116480, 191835)","","","","SCL","","","Point","","190836782",5,1,"central_brain","left","SCL","720575941568215912","720575941396774840","fragment","fragment"
"(593776, 146016, 220950)","","","","SCL","","","Point","","201828235",5,1,"central_brain","left","SCL","720575940392387815","720575941534955608","fragment","proofread"
"(602208, 132832, 208035)","","","","SCL","","","Point","","205834639",3,1,"central_brain","left","SCL","720575940390003722","720575940389934858","fragment","fragment"
"(581488, 123136, 200025)","","","","SCL","","","Point","","197659320",4,1,"central_brain","left","SCL","720575941687965708","720575941429405442","fragment","fragment"
"(584704, 125056, 197235)","","","","SCL","","","Point","","197662595",5,1,"central_brain","left","SCL","720575941535282922","720575941497597819","proofread","proofread"
"(384416, 143472, 205335)","","","","SCL","","","Point","","70216166",4,1,"central_brain","right","SCL","720575941482693199","720575941407634749","proofread","fragment"
"(384928, 151616, 209565)","","","","SCL","","","Point","","70825672",3,1,"central_brain","right","SCL","720575941548416630","720575941548447094","fragment","fragment"
"(376672, 142032, 195795)","","","","SCL","","","Point","","67102125",2,1,"central_brain","right","SCL","720575941659212880","720575941421923456","proofread","fragment"
"(365216, 141344, 208935)","","","","SCL","","","Point","","64378443",4,1,"central_brain","right","SCL","720575941490840009","720575941047514956","proofread","fragment"
"(379600, 127008, 187425)","","","","SCL","","","Point","","70566370",5,1,"central_brain","right","SCL","720575941520646583","720575940928885802","proofread","fragment"
"(392512, 153472, 215325)","","","","SCL","","","Point","","74344371",5,1,"central_brain","right","SCL","720575941517867191","720575941517855148","fragment","proofread"
"(414448, 132160, 212175)","","","","SCL","","","Point","","84340109",3,1,"central_brain","right","SCL","720575941590012228","720575940477125230","proofread","fragment"
"(352128, 147200, 190035)","","","","SCL","","","Point","","60343605",2,1,"central_brain","right","SCL","720575941550224701","720575941498760662","proofread","fragment"
"(376096, 126720, 213615)","","","","SCL","","","Point","","66802957",4,1,"central_brain","right","SCL","720575941481865696","720575940432928280","identified","fragment"
"(362224, 152112, 227700)","","","","SCL","","","Point","","64130653",3,1,"central_brain","right","SCL","720575940932440259","720575940932578499","fragment","fragment"
"(586944, 109024, 190620)","","","","SIP","","","Point","","196416685",3,1,"central_brain","left","SIP","720575941429983151","720575941591493260","fragment","proofread"
"(594800, 119312, 209025)","","","","SIP","","","Point","","200253201",3,1,"central_brain","left","SIP","720575941689429772","720575941480857113","proofread","fragment"
"(608768, 108704, 209790)","","","","SIP","","","Point","","209153374",4,1,"central_brain","left","SIP","720575941532249547","720575940540443309","proofread","fragment"
"(584912, 120480, 234990)","","","","SIP","","","Point","","196244310",3,1,"central_brain","left","SIP","720575940835196142","720575940835091694","fragment","fragment"
"(571888, 112896, 223110)","","","","SIP","","","Point","","191663197",3,1,"central_brain","left","SIP","720575940499504438","720575940500159542","fragment","fragment"
"(570752, 116656, 223875)","","","","SIP","","","Point","","186394105",4,1,"central_brain","left","SIP","720575941478215198","720575940537322180","proofread","fragment"
"(598112, 109952, 244125)","","","","SIP","","","Point","","201874144",5,1,"central_brain","left","SIP","720575941504697794","720575941599766976","proofread","proofread"
"(595584, 117984, 217170)","","","","SIP","","","Point","","202664292",3,1,"central_brain","left","SIP","720575940881096407","720575941008417336","fragment","fragment"
"(563920, 120944, 208620)","","","","SIP","","","Point","","185411970",3,1,"central_brain","left","SIP","720575940548844309","720575940549181205","fragment","fragment"
"(584304, 123904, 245970)","","","","SIP","","","Point","","196949676",5,1,"central_brain","left","SIP","720575941500855714","720575940819818366","fragment","fragment"
"(373520, 100944, 253485)","","","","SIP","","","Point","","66131269",3,1,"central_brain","right","SIP","720575941442508609","720575941442546497","fragment","fragment"
"(380512, 87856, 208305)","","","","SIP","","","Point","","70410727",4,1,"central_brain","right","SIP","720575941471507008","720575941633032901","proofread","proofread"
"(419504, 108816, 226350)","","","","SIP","","","Point","","89489714",4,1,"central_brain","right","SIP","720575941570978778","720575941431759494","fragment","fragment"
"(400352, 112752, 249750)","","","","SIP","","","Point","","78869437",3,1,"central_brain","right","SIP","720575941481762979","720575941471710274","proofread","fragment"
"(382736, 112544, 258300)","","","","SIP","","","Point","","70716587",5,1,"central_brain","right","SIP","720575941461850308","720575940966362890","proofread","fragment"
"(379680, 91136, 205875)","","","","SIP","","","Point","","70415206",4,1,"central_brain","right","SIP","720575940392750308","720575940392693476","fragment","fragment"
"(389744, 109424, 186840)","","","","SIP","","","Point","","73385700",3,1,"central_brain","right","SIP","720575941629879078","720575940791471085","proofread","fragment"
"(381424, 104032, 217620)","","","","SIP","","","Point","","70166515",4,1,"central_brain","right","SIP","720575941461413075","720575940759972263","proofread","fragment"
"(379968, 101776, 199890)","","","","SIP","","","Point","","70012429",3,1,"central_brain","right","SIP","720575941641660005","720575940809260607","fragment","fragment"
"(372176, 106480, 185535)","","","","SIP","","","Point","","66341906",5,1,"central_brain","right","SIP","720575941531394251","720575941486593050","proofread","fragment"
"(676272, 105696, 228285)","","","","SLP","","","Point","","228357280",4,1,"central_brain","left","SLP","720575941478207262","720575940924454105","proofread","fragment"
"(637568, 121920, 197505)","","","","SLP","","","Point","","218520791",5,1,"central_brain","left","SLP","720575941490855143","720575941537980643","proofread","identified"
"(623712, 114496, 244260)","","","","SLP","","","Point","","212290184",4,1,"central_brain","left","SLP","720575941523270761","720575941524253545","fragment","fragment"
"(591520, 126096, 252810)","","","","SLP","","","Point","","201426603",5,1,"central_brain","left","SLP","720575941485196569","720575941143537872","fragment","fragment"
"(633920, 120608, 214875)","","","","SLP","","","Point","","215390653",3,1,"central_brain","left","SLP","720575941491543349","720575940787020482","proofread","fragment"
"(668064, 109296, 208035)","","","","SLP","","","Point","","226220532",3,1,"central_brain","left","SLP","720575941440407519","720575941561638517","proofread","fragment"
"(635664, 117312, 188820)","","","","SLP","","","Point","","215038680",4,1,"central_brain","left","SLP","720575940551893501","720575941404925040","fragment","proofread"
"(652608, 126896, 242775)","","","","SLP","","","Point","","221122497",5,1,"central_brain","left","SLP","720575941566081543","720575940934908434","proofread","fragment"
"(651488, 126256, 244755)","","","","SLP","","","Point","","221118783",5,1,"central_brain","left","SLP","720575941506291506","720575940993517451","proofread","fragment"
"(600096, 128384, 254700)","","","","SLP","","","Point","","205457364",3,1,"central_brain","left","SLP","720575941411309983","720575941490651350","fragment","fragment"
"(336096, 94832, 227070)","","","","SLP","","","Point","","55066210",3,1,"central_brain","right","SLP","720575941546654908","720575941603140086","proofread","fragment"
"(340416, 131760, 235170)","","","","SLP","","","Point","","55264880",5,1,"central_brain","right","SLP","720575941519613656","720575940557048788","proofread","fragment"
"(317808, 117072, 235170)","","","","SLP","","","Point","","49248799",5,1,"central_brain","right","SLP","720575941555266018","720575941555391204","fragment","fragment"
"(379968, 141568, 232290)","","","","SLP","","","Point","","70131025",5,1,"central_brain","right","SLP","720575941559570414","720575941181191656","proofread","fragment"
"(317232, 108528, 244215)","","","","SLP","","","Point","","48996032",3,1,"central_brain","right","SLP","720575940875227760","720575940874840432","fragment","fragment"
"(328544, 99936, 211455)","","","","SLP","","","Point","","52694358",5,1,"central_brain","right","SLP","720575941677763371","720575941051463067","fragment","fragment"
"(314768, 94640, 239040)","","","","SLP","","","Point","","49349975",3,1,"central_brain","right","SLP","720575940710421166","720575940710397614","fragment","fragment"
"(309776, 96192, 203625)","","","","SLP","","","Point","","48112064",4,1,"central_brain","right","SLP","720575941590931177","720575941086041523","fragment","fragment"
"(364704, 104944, 251685)","","","","SLP","","","Point","","64170117",5,1,"central_brain","right","SLP","720575941592244364","720575940976025441","proofread","fragment"
"(310016, 87328, 209655)","","","","SLP","","","Point","","48143058",5,1,"central_brain","right","SLP","720575941479602051","720575941585078662","fragment","proofread"
"(536192, 106032, 222930)","","","","SMP","","","Point","","169558343",5,1,"central_brain","left","SMP","720575941631286566","720575941315284690","proofread","fragment"
"(495760, 107600, 222525)","","","","SMP","","","Point","","140958237",4,1,"central_brain","left","SMP","720575941527615977","720575940934987233","fragment","fragment"
"(565280, 73056, 205425)","","","","SMP","","","Point","","184837531",4,1,"central_brain","left","SMP","720575941548255390","720575941548251294","fragment","fragment"
"(523248, 79792, 232290)","","","","SMP","","","Point","","157272383",3,1,"central_brain","left","SMP","720575941614407900","720575941480431328","proofread","proofread"
"(551040, 120976, 265365)","","","","SMP","","","Point","","175350969",3,1,"central_brain","left","SMP","720575941585022346","720575941017680944","fragment","fragment"
"(498240, 84240, 214065)","","","","SMP","","","Point","","145869128",3,1,"central_brain","left","SMP","720575941501545451","720575941510951378","proofread","proofread"
"(508688, 146016, 213660)","","","","SMP","","","Point","","152304354",5,1,"central_brain","left","SMP","720575940705977532","720575940705842876","fragment","fragment"
"(509840, 115968, 214650)","","","","SMP","","","Point","","151700117",3,1,"central_brain","left","SMP","720575941474956519","720575941469362048","fragment","fragment"
"(536304, 84912, 243000)","","","","SMP","","","Point","","168276821",5,1,"central_brain","left","SMP","720575941511543568","720575941516339449","proofread","proofread"
"(522112, 131120, 231615)","","","","SMP","","","Point","","158687366",4,1,"central_brain","left","SMP","720575941577150007","720575941644969433","fragment","fragment"
"(443888, 116704, 236115)","","","","SMP","","","Point","","108806392",4,1,"central_brain","right","SMP","720575941536386648","720575940707625800","fragment","fragment"
"(429072, 141952, 209790)","","","","SMP","","","Point","","96286205",3,1,"central_brain","right","SMP","720575940901558717","720575940901503421","fragment","fragment"
"(421328, 143344, 244665)","","","","SMP","","","Point","","90510413",5,1,"central_brain","right","SMP","720575941078378446","720575941524753052","fragment","fragment"
"(434528, 136800, 239805)","","","","SMP","","","Point","","103300460",4,1,"central_brain","right","SMP","720575941586874758","720575941638977141","proofread","proofread"
"(441040, 104704, 244305)","","","","SMP","","","Point","","101470255",3,1,"central_brain","right","SMP","720575941641838930","720575940777780585","fragment","fragment"
"(440688, 118096, 226485)","","","","SMP","","","Point","","102320128",5,1,"central_brain","right","SMP","720575940860035090","720575940860383506","fragment","fragment"
"(455088, 101728, 251370)","","","","SMP","","","Point","","116075338",3,1,"central_brain","right","SMP","720575941541981764","720575941442145231","fragment","proofread"
"(421248, 117968, 234360)","","","","SMP","","","Point","","89251319",5,1,"central_brain","right","SMP","720575941486786054","720575941536204554","proofread","proofread"
"(481504, 67392, 210060)","","","","SMP","","","Point","","135641447",4,1,"central_brain","right","SMP","720575941396016992","720575941653782545","fragment","proofread"
"(463776, 107600, 219960)","","","","SMP","","","Point","","123923778",5,1,"central_brain","right","SMP","720575941415380625","720575940583918403","proofread","fragment"
"(507472, 233584, 155070)","","","","SPS","","","Point","","153987645",4,1,"outside","left","SPS","720575940839564181","720575940748569858","fragment","fragment"
"(526224, 193968, 151020)","","","","SPS","","","Point","","165285576",4,1,"central_brain","left","SPS","720575941517015289","720575941219267027","proofread","fragment"
"(583600, 188592, 141660)","","","","SPS","","","Point","","197279789",4,1,"central_brain","left","SPS","720575941491018446","720575941403492548","fragment","fragment"
"(523760, 176912, 129780)","","","","SPS","","","Point","","158810009",4,1,"central_brain","left","SPS","720575941529139844","720575941575606454","proofread","proofread"
"(503600, 205136, 154620)","","","","SPS","","","Point","","147652785",3,1,"central_brain","left","SPS","720575941432286639","720575941454411667","proofread","fragment"
"(540272, 196032, 155880)","","","","SPS","","","Point","","170797636",4,1,"central_brain","left","SPS","720575941549619080","720575941228008217","proofread","fragment"
"(583520, 167824, 162540)","","","","SPS","","","Point","","197110091",4,1,"central_brain","left","SPS","720575941412148907","720575941072223456","proofread","fragment"
"(570400, 182992, 126675)","","","","SPS","","","Point","","186973711",3,1,"central_brain","left","SPS","720575941581772153","720575941450936336","proofread","fragment"
"(545904, 218480, 157185)","","","","SPS","","","Point","","176561865",4,1,"central_brain","left","SPS","720575941599935388","720575940647419870","proofread","fragment"
"(517472, 171088, 133155)","","","","SPS","","","Point","","159255107",3,1,"central_brain","left","SPS","720575941589124492","720575941585700798","proofread","fragment"
"(393936, 184320, 171360)","","","","SPS","","","Point","","75279460",1,1,"central_brain","right","SPS","720575941632954073","720575941409555247","fragment","proofread"
"(404544, 193936, 154575)","","","","SPS","","","Point","","80154326",4,1,"central_brain","right","SPS","720575940785831034","720575940785668730","fragment","fragment"
"(408864, 192256, 136890)","","","","SPS","","","Point","","85011821",3,1,"central_brain","right","SPS","720575941429650057","720575940829052291","proofread","fragment"
"(411680, 213776, 164340)","","","","SPS","","","Point","","85845460",3,1,"central_brain","right","SPS","720575941478387306","720575941530925663","proofread","fragment"
"(419328, 210816, 154035)","","","","SPS","","","Point","","91450210",5,1,"central_brain","right","SPS","720575941422701007","720575940585072028","fragment","fragment"
"(398496, 179824, 152910)","","","","SPS","","","Point","","79404041",5,1,"central_brain","right","SPS","720575941632759634","720575940944824099","fragment","fragment"
"(413456, 170240, 169785)","","","","SPS","","","Point","","84561787",4,1,"central_brain","right","SPS","720575941566690151","720575940510674689","proofread","fragment"
"(446608, 213344, 161055)","","","","SPS","","","Point","","111903711",4,1,"central_brain","right","SPS","720575941733215019","720575941519791913","proofread","fragment"
"(405088, 190896, 130455)","","","","SPS","","","Point","","79217071",5,1,"central_brain","right","SPS","720575941536237490","720575940846491884","proofread","fragment"
"(425680, 216032, 171630)","","","","SPS","","","Point","","97464445",4,1,"central_brain","right","SPS","720575941603984825","720575941325449940","proofread","fragment"
"(494656, 752096, 210150)","","","","Tct","","","Point","","143944519",3,1,"ventral_nerve_cord","left","Tct","720575941452465833","720575940640730265","proofread","fragment"
"(494800, 747232, 207585)","","","","Tct","","","Point","","143944531",4,1,"ventral_nerve_cord","left","Tct","720575940626172447","720575940626148895","fragment","fragment"
"(497424, 745664, 209925)","","","","Tct","","","Point","","143940565",4,1,"ventral_nerve_cord","left","Tct","720575941515951459","720575941313112491","proofread","fragment"
"(498272, 752368, 210555)","","","","Tct","","","Point","","149456681",4,1,"ventral_nerve_cord","left","Tct","720575941527175524","720575940640779417","proofread","fragment"
"(497200, 752000, 211005)","","","","Tct","","","Point","","143944918",4,1,"ventral_nerve_cord","left","Tct","720575941527175524","720575941452429690","proofread","proofread"
"(501344, 747760, 211905)","","","","Tct","","","Point","","149460198",5,1,"ventral_nerve_cord","left","Tct","720575941615559955","720575940624787102","proofread","fragment"
"(502320, 746560, 211455)","","","","Tct","","","Point","","149460294",3,1,"ventral_nerve_cord","left","Tct","720575941611944668","720575940624574878","proofread","fragment"
"(493920, 749168, 213525)","","","","Tct","","","Point","","143609200",4,1,"ventral_nerve_cord","left","Tct","720575940642312345","720575940642633113","fragment","fragment"
"(500112, 751120, 210645)","","","","Tct","","","Point","","149459824",3,1,"ventral_nerve_cord","left","Tct","720575941547677033","720575941575144886","proofread","proofread"
"(500080, 746048, 210735)","","","","Tct","","","Point","","149562766",5,1,"ventral_nerve_cord","left","Tct","720575941615534489","720575941313811883","proofread","fragment"
"(487456, 755312, 209385)","","","","Tct","","","Point","","138716552",5,1,"ventral_nerve_cord","right","Tct","720575941449517127","720575940585000794","fragment","fragment"
"(487984, 748768, 210960)","","","","Tct","","","Point","","138716662",4,1,"ventral_nerve_cord","right","Tct","720575940801083689","720575941515591523","fragment","proofread"
"(488416, 746480, 206190)","","","","Tct","","","Point","","138487917",4,1,"ventral_nerve_cord","right","Tct","720575941358198641","720575941358447473","fragment","fragment"
"(488544, 747056, 206685)","","","","Tct","","","Point","","143690549",4,1,"ventral_nerve_cord","right","Tct","720575941478534407","720575941358582129","fragment","fragment"
"(486384, 749264, 209970)","","","","Tct","","","Point","","138716440",4,1,"ventral_nerve_cord","right","Tct","720575940751802251","720575941461031901","fragment","fragment"
"(487376, 755376, 207990)","","","","Tct","","","Point","","138716539",5,1,"ventral_nerve_cord","right","Tct","720575941484965698","720575940584183898","proofread","fragment"
"(490480, 744880, 206820)","","","","Tct","","","Point","","143767534",3,1,"ventral_nerve_cord","right","Tct","720575941574715208","720575941201703947","proofread","fragment"
"(486816, 748592, 210645)","","","","Tct","","","Point","","138716487",4,1,"ventral_nerve_cord","right","Tct","720575941561409581","720575940800938281","proofread","fragment"
"(488448, 748576, 211815)","","","","Tct","","","Point","","143944239",1,1,"ventral_nerve_cord","right","Tct","720575941612667238","720575940801626665","proofread","fragment"
"(489584, 746624, 206370)","","","","Tct","","","Point","","143691180",4,1,"ventral_nerve_cord","right","Tct","720575941450360757","720575941358223985","proofread","fragment"
"(538688, 130384, 101700)","","","","VES","","","Point","","169499896",5,1,"central_brain","left","VES","720575941653943793","720575941401766435","proofread","proofread"
"(518304, 138640, 113490)","","","","VES","","","Point","","158722043",3,1,"central_brain","left","VES","720575941572655774","720575940584314987","proofread","fragment"
"(510160, 166848, 118170)","","","","VES","","","Point","","153175935",4,1,"central_brain","left","VES","720575941518818220","720575941583701599","proofread","proofread"
"(525232, 128960, 112545)","","","","VES","","","Point","","157768939",5,1,"central_brain","left","VES","720575941554316315","720575941381106139","proofread","fragment"
"(553536, 140048, 101430)","","","","VES","","","Point","","179943077",3,1,"central_brain","left","VES","720575941605128889","720575941246852542","proofread","fragment"
"(524560, 149616, 145035)","","","","VES","","","Point","","158384490",4,1,"central_brain","left","VES","720575941500591478","720575941469643661","fragment","fragment"
"(506208, 152176, 130455)","","","","VES","","","Point","","146468688",5,1,"central_brain","left","VES","720575941567394663","720575941043971758","proofread","fragment"
"(516160, 128912, 126135)","","","","VES","","","Point","","158544192",3,1,"central_brain","left","VES","720575941412424593","720575941329076848","proofread","fragment"
"(518368, 143520, 144000)","","","","VES","","","Point","","158549344",2,1,"central_brain","left","VES","720575941462734480","720575940490556166","proofread","fragment"
"(520896, 171744, 104265)","","","","VES","","","Point","","159003904",3,1,"central_brain","left","VES","720575941639446645","720575940726168547","proofread","fragment"
"(407552, 128800, 96750)","","","","VES","","","Point","","83812578",3,1,"central_brain","right","VES","720575941600423360","720575940796478644","proofread","fragment"
"(449264, 137952, 106830)","","","","VES","","","Point","","109106216",5,1,"central_brain","right","VES","720575941663741240","720575940722158879","proofread","fragment"
"(445072, 139200, 107100)","","","","VES","","","Point","","110000346",4,1,"central_brain","right","VES","720575941564690176","720575941445229817","proofread","fragment"
"(429328, 172144, 101925)","","","","VES","","","Point","","96069038",3,1,"central_brain","right","VES","720575941463894285","720575941415598737","proofread","proofread"
"(448384, 171952, 122220)","","","","VES","","","Point","","111219165",3,1,"central_brain","right","VES","720575941415629596","720575941612270182","proofread","proofread"
"(453696, 144336, 141705)","","","","VES","","","Point","","116819974",3,1,"central_brain","right","VES","720575941611437642","720575940772795002","proofread","fragment"
"(448368, 143616, 126720)","","","","VES","","","Point","","109026879",5,1,"central_brain","right","VES","720575941574285307","720575941432213703","proofread","fragment"
"(429152, 167312, 91170)","","","","VES","","","Point","","96602644",4,1,"central_brain","right","VES","720575941624461564","720575941477713770","proofread","proofread"
"(407232, 138112, 92835)","","","","VES","","","Point","","83975643",3,1,"central_brain","right","VES","720575941205450417","720575941526767874","fragment","proofread"
"(447584, 163008, 132030)","","","","VES","","","Point","","110078672",4,1,"central_brain","right","VES","720575941495055486","720575940668097755","proofread","fragment"
"(608288, 180464, 98685)","","","","WED","","","Point","","210132639",4,1,"central_brain","left","WED","720575940785061246","720575941574813705","fragment","identified"
"(608992, 170368, 107145)","","","","WED","","","Point","","210610078",5,1,"central_brain","left","WED","720575941733702443","720575940807632512","proofread","fragment"
"(553120, 178576, 116505)","","","","WED","","","Point","","181559947",5,1,"central_brain","left","WED","720575940838783653","720575940838814117","fragment","fragment"
"(560400, 176096, 122535)","","","","WED","","","Point","","181279953",4,1,"central_brain","left","WED","720575941652912657","720575940816169697","proofread","fragment"
"(560704, 158864, 110880)","","","","WED","","","Point","","180886828",5,1,"central_brain","left","WED","720575941445859754","720575940515406106","proofread","fragment"
"(576720, 142192, 104670)","","","","WED","","","Point","","191385190",3,1,"central_brain","left","WED","720575941517471075","720575941215445906","proofread","fragment"
"(613072, 190144, 92925)","","","","WED","","","Point","","210902997",3,1,"central_brain","left","WED","720575941500154337","720575940834082497","proofread","fragment"
"(608304, 185088, 107190)","","","","WED","","","Point","","210835801",5,1,"central_brain","left","WED","720575941469852893","720575940786716100","proofread","fragment"
"(603008, 168016, 108180)","","","","WED","","","Point","","207028655",5,1,"central_brain","left","WED","720575941439436123","720575941226976632","proofread","fragment"
"(610240, 190384, 94590)","","","","WED","","","Point","","210901132",4,1,"central_brain","left","WED","720575941464681229","720575940834998977","proofread","fragment"
"(361104, 180784, 84330)","","","","WED","","","Point","","64791536",5,1,"central_brain","right","WED","720575941456801261","720575940527316841","proofread","fragment"
"(337408, 191808, 108810)","","","","WED","","","Point","","56682008",3,1,"central_brain","right","WED","720575941440422879","720575940986982973","proofread","fragment"
"(348752, 178016, 76905)","","","","WED","","","Point","","59360211",4,1,"central_brain","right","WED","720575941535139672","720575940649629776","proofread","fragment"
"(398640, 171392, 110430)","","","","WED","","","Point","","79141301",3,1,"central_brain","right","WED","720575941573235209","720575940993886243","proofread","fragment"
"(351760, 167888, 88155)","","","","WED","","","Point","","61803339",5,1,"central_brain","right","WED","720575941485804685","720575941511689836","proofread","fragment"
"(343504, 178560, 79875)","","","","WED","","","Point","","59350018",3,1,"central_brain","right","WED","720575941526123778","720575941433436257","proofread","proofread"
"(342544, 177456, 90720)","","","","WED","","","Point","","58245063",5,1,"central_brain","right","WED","720575941575562397","720575940461495348","proofread","fragment"
"(355760, 159088, 78030)","","","","WED","","","Point","","61919587",4,1,"central_brain","right","WED","720575941338748272","720575940538566293","fragment","fragment"
"(348208, 188144, 102150)","","","","WED","","","Point","","59442549",4,1,"central_brain","right","WED","720575941504221746","720575941029361617","proofread","fragment"
"(409120, 166320, 103680)","","","","WED","","","Point","","85764104",1,1,"central_brain","right","WED","720575941595376677","720575941595914407","proofread","fragment"
"(559552, 724304, 255150)","","","","WTct","","","Point","","184025207",4,1,"ventral_nerve_cord","left","WTct","720575941521101495","720575940911613019","proofread","fragment"
"(564736, 661008, 234765)","","","","WTct","","","Point","","188846163",4,1,"ventral_nerve_cord","left","WTct","720575941433281312","720575940722424115","proofread","fragment"
"(556048, 725648, 255105)","","","","WTct","","","Point","","184021524",3,1,"ventral_nerve_cord","left","WTct","720575941631436780","720575940483352421","proofread","fragment"
"(591504, 664096, 222210)","","","","WTct","","","Point","","203769292",5,1,"ventral_nerve_cord","left","WTct","720575941522790475","720575940891531406","proofread","fragment"
"(588832, 668672, 220005)","","","","WTct","","","Point","","199306398",5,1,"ventral_nerve_cord","left","WTct","720575941464168534","720575941680338927","proofread","fragment"
"(598912, 662928, 233370)","","","","WTct","","","Point","","203427592",4,1,"ventral_nerve_cord","left","WTct","720575941537710824","720575941553009153","proofread","identified"
"(553680, 685312, 253170)","","","","WTct","","","Point","","183705405",3,1,"ventral_nerve_cord","left","WTct","720575941534415491","720575941546208692","proofread","proofread"
"(594160, 665936, 224730)","","","","WTct","","","Point","","203849141",4,1,"ventral_nerve_cord","left","WTct","720575940892545166","720575940893032078","fragment","fragment"
"(541856, 676896, 240885)","","","","WTct","","","Point","","172613254",3,1,"ventral_nerve_cord","left","WTct","720575941609572849","720575941609584113","fragment","fragment"
"(584896, 687568, 244530)","","","","WTct","","","Point","","198915600",3,1,"ventral_nerve_cord","left","WTct","720575941567639922","720575941392008385","proofread","fragment"
"(439856, 663424, 196065)","","","","WTct","","","Point","","105333728",3,1,"ventral_nerve_cord","right","WTct","720575941397379116","720575941476873690","fragment","fragment"
"(448992, 651952, 202050)","","","","WTct","","","Point","","112565822",3,1,"ventral_nerve_cord","right","WTct","720575941553530503","720575941530867075","proofread","proofread"
"(434592, 683232, 238185)","","","","WTct","","","Point","","105711466",5,1,"ventral_nerve_cord","right","WTct","720575941652872404","720575941463664689","proofread","fragment"
"(439856, 705504, 213570)","","","","WTct","","","Point","","105702192",5,1,"ventral_nerve_cord","right","WTct","720575941500898795","720575941651851797","proofread","proofread"
"(427440, 676096, 227520)","","","","WTct","","","Point","","98483179",3,1,"ventral_nerve_cord","right","WTct","720575941563161512","720575940562676959","proofread","fragment"
"(454160, 682128, 229995)","","","","WTct","","","Point","","120123553",4,1,"ventral_nerve_cord","right","WTct","720575941652633585","720575941440280767","proofread","proofread"
"(438864, 691408, 210420)","","","","WTct","","","Point","","105642983",4,1,"ventral_nerve_cord","right","WTct","720575941519449863","720575941244304136","fragment","fragment"
"(442112, 667840, 241245)","","","","WTct","","","Point","","105583112",4,1,"ventral_nerve_cord","right","WTct","720575941524264985","720575940938514273","proofread","fragment"
"(481232, 654752, 221715)","","","","WTct","","","Point","","137804527",3,1,"ventral_nerve_cord","right","WTct","720575941620788706","720575940450028843","fragment","fragment"
"(452128, 649584, 187245)","","","","WTct","","","Point","","119672188",5,1,"ventral_nerve_cord","right","WTct","720575941478387050","720575941219698881","proofread","fragment"
"(514176, 648384, 236925)","","","","WTct_UTct_T2","","","Point","","155144430",3,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941526334729","720575941501842626","fragment","proofread"
"(515536, 679008, 250425)","","","","WTct_UTct_T2","","","Point","","155857224",4,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941499761058","720575940941085428","proofread","fragment"
"(562768, 674608, 259110)","","","","WTct_UTct_T2","","","Point","","188909904",3,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575940774894297","720575940727362198","fragment","fragment"
"(568736, 675408, 260055)","","","","WTct_UTct_T2","","","Point","","189001093",5,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941402601175","720575940763130838","fragment","fragment"
"(575872, 690208, 264060)","","","","WTct_UTct_T2","","","Point","","194496707",5,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941129452475","720575941624155644","fragment","proofread"
"(567776, 646352, 243360)","","","","WTct_UTct_T2","","","Point","","188499987",3,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941618366079","720575940534254805","proofread","fragment"
"(568592, 696336, 267030)","","","","WTct_UTct_T2","","","Point","","189243147",4,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941464002461","720575941505514231","fragment","fragment"
"(573008, 690800, 262845)","","","","WTct_UTct_T2","","","Point","","194490172",5,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941587396151","720575941555458852","proofread","proofread"
"(495808, 648320, 239355)","","","","WTct_UTct_T2","","","Point","","142990504",3,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941694781146","720575941596050112","fragment","proofread"
"(520368, 672976, 248040)","","","","WTct_UTct_T2","","","Point","","161434182",5,1,"ventral_nerve_cord","left","WTct_UTct_T2","720575941567110900","720575940933693323","proofread","fragment"
"(419872, 654176, 194130)","","","","WTct_UTct_T2","","","Point","","92255479",3,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941592148075","720575941050044642","proofread","fragment"
