bodyid,dataset,flow,super_class,cell_class,cell_sub_class,cell_type,region,side,cell_function,cell_function_detailed,peripheral_target_type,body_part_sensory,body_part_effector,nerve,hemilineage,sexually_dimorphic,neurotransmitter_verified,neuropeptide_verified,neurotransmitter_predicted
15835,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A007,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
15854,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN01A039,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,01A,isomorphic,acetylcholine,NA,acetylcholine
15893,MANC,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,ltm MN,ventral_nerve_cord,left,leg_motor,pull_long_tendon,long_tendon_muscle,NA,hind_leg,left_metathoracic_leg_nerve,15B,isomorphic,glutamate,NA,glutamate
16019,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A031,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
16129,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B026,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
16146,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN08A024,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
16268,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A028,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
16306,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN01B060,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,01B,isomorphic,gaba,NA,gaba
16339,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B026,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,dimorphic,acetylcholine,NA,acetylcholine
16385,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A031,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
16387,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN16B042,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
16389,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B029,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
16415,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A075,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
16438,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A040,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,dimorphic,gaba,NA,gaba
16441,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B068,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
16462,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN16B039,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
16519,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN13B034,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
16537,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A029,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
16557,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN16B086,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
16593,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A083,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
16715,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B032,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
16789,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN16B042,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
16828,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN19A055,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
16840,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B100,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
16848,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A015,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
16912,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A059,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
16915,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B025,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
16917,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B031,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
16951,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A031,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
16983,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A038,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
16987,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN17A052,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,17A,isomorphic,acetylcholine,NA,acetylcholine
17018,MANC,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,Acc. ti flexor MN,ventral_nerve_cord,left,leg_motor,flex_femur_tibia_joint,accessory_tibia_flexor_muscle,NA,hind_leg,left_metathoracic_leg_nerve,15B,isomorphic,glutamate,NA,gaba
17053,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A023,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
17059,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A021,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
17132,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN17A041,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,17A,isomorphic,NA,NA,glutamate
17192,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A089,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
17295,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A015,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
17305,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A053,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
17335,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A039,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,dimorphic,acetylcholine,NA,acetylcholine
17347,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A021,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
17424,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A053,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
17541,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN19A046,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
17568,MANC,afferent,sensory,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,SNpp50,ventral_nerve_cord,left,proprioception,position,chordotonal_organ,hind_leg,NA,left_metathoracic_leg_nerve,NA,isomorphic,acetylcholine,NA,glutamate
17592,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN16B045,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
17598,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_bilateral_restricted,IN03A068,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
17601,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B074,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
17695,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN08A019,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
17726,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A030,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
17755,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B044,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
17802,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B037,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
17872,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B036,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
18007,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A073,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
18058,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN08A017,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
18075,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A028,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
18127,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A044,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
18138,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B043,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
18140,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN09A021,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,09A,isomorphic,gaba,NA,gaba
18204,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A023,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
18230,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN13B034,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
18255,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A021,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
18268,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A042,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
18292,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B030,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
18322,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A041,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
18330,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B063,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
18434,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN13B046,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
18439,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A062,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
18467,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A010,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
18539,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A083,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
18561,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN14A018,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
18595,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A041,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
18602,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A044,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
18682,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A045,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
18698,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B112,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
18869,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN14A018,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
18900,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B110,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
18937,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN01B016,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,01B,isomorphic,gaba,NA,gaba
18949,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03A026,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
19068,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A040,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,dimorphic,gaba,NA,glutamate
19075,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN01B012,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,01B,dimorphic,gaba,NA,gaba
19111,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A011,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,glutamate
19145,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN09A026,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,09A,isomorphic,gaba,NA,gaba
19187,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN09A033,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,09A,isomorphic,gaba,NA,gaba
19201,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A007,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,glutamate
19214,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B100,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
19220,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A024,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
19251,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN13B053,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
19316,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A028,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
19344,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A059,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
19393,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN01B013,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,01B,dimorphic,gaba,NA,gaba
19409,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A052,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
19463,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN16B053,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
19480,MANC,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,MNhl65,ventral_nerve_cord,left,leg_motor,unknown_leg_movement,leg_muscle,NA,hind_leg,left_metathoracic_leg_nerve,15B,isomorphic,glutamate,NA,glutamate
19515,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_bilateral_restricted,IN03A068,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
19557,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B080,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
19591,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A073,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
19597,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN01A032,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,01A,isomorphic,acetylcholine,NA,acetylcholine
19746,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN19A037,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,glutamate
19763,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B057,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
19803,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A042,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
19811,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B035,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
19842,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN17A061,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,17A,isomorphic,acetylcholine,NA,acetylcholine
19928,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B056,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
19943,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN19A108,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
20007,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A044,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
20033,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN16B018,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,NA,NA,glutamate
20078,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A040,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
20114,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN16B045,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,16B,isomorphic,glutamate,NA,glutamate
20125,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A068,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
20202,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A010,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,glutamate
20236,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B063,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
20256,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B060,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
20362,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A019,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
