matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
322,720575940603895584,False,0.004119990840168361
323,720575940603896748,False,0.0027131050387806856
324,720575940603899936,False,0.025843980634210874
325,720575940603903264,False,0.0044461770428833244
326,720575940603904496,False,0.0001983329149129611
327,720575940603905312,False,0.008844135999404418
328,720575940603909804,False,0.0003857751349525221
329,720575940603911340,True,1.2881547279271208
330,720575940603915436,False,0.0001712577806202177
331,720575940603917158,False,0.0417065933486379
332,720575940603917228,False,0.00017649528287007712
333,720575940603918769,False,0.00876865882513505
334,720575940603919537,False,0.005615456862989352
335,720575940603923116,False,0.0003742861965414749
336,720575940603924512,False,0.0037498500365070403
337,720575940603925280,False,0.008455483597174858
338,720575940603926188,False,0.0038491688837945497
339,720575940603930046,False,0.005719651712181628
340,720575940603932448,False,0.01116669337563937
341,720575940603932640,False,0.000657659292335697
342,720575940603934892,False,0.00016885705373385364
343,720575940603935334,False,0.00024004556049289606
344,720575940603938238,False,0.014236231560475538
345,720575940603940012,False,0.0002178271056581842
346,720575940603942334,False,0.00294092588587394
347,720575940603942828,False,0.0021809418512512163
348,720575940603942846,False,0.0066158899528025545
349,720575940603942944,False,0.007067131155438068
350,720575940603943456,False,0.003176181133814513
351,720575940603943648,False,0.011040976838537973
352,720575940603944382,False,0.0008000787786939976
353,720575940603944672,False,0.0031443813452435264
354,720575940603948716,False,0.0003800078573858442
355,720575940603948832,False,0.00040101766921435866
356,720575940603949024,False,0.0025523490463259385
357,720575940603951806,False,0.008188933238452037
358,720575940603952608,False,0.003723724394021234
359,720575940603956838,False,0.0017124854249079395
360,720575940603957694,False,0.0017615586831699651
361,720575940603962214,False,0.0018855415234552834
362,720575940603964774,False,0.0013764378425037758
363,720575940603974880,False,0.006144579712183014
364,720575940603975392,False,0.001138821211359239
365,720575940603977062,False,0.02271159602045243
366,720575940603979488,False,0.001711433609246395
367,720575941633146043,False,0.011587318085958778
368,720575940603981536,False,0.007428691713994384
369,720575940603984486,False,0.30196646162969853
370,720575940603985952,False,0.9408588758603527
371,720575940603987390,False,7.122300956648802e-05
372,720575940603988838,False,0.15990858016819687
