UMAP1,UMAP2,id,top_nt,side,region,super_class,hemilineage,cell_function,nerve,composite_cell_type,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,neck_group,group,label,unordered_cluster,cluster,colours
-5.505181770519609,-23.75947417015161,720575941554354259,acetylcholine,left,neck_connective,descending,MX12,NA,NA,DNg12_e,descending,NA,DNg12_e,DNg12_e,DNfl028,IN,descending_IN,NA,12,DN_11,#EFB135
19.67606069545329,-5.4878424524697245,720575941554501459,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B053,ascending,,AN05B053,AN_GNG_191,AN05B053,IN,ascending_IN,NA,1,AN_20,#409D3D
12.650039691730147,12.397000896987063,720575941554615553,acetylcholine,left,neck_connective,ascending,TBD,NA,NA,ANXXX057,ascending,,ANXXX057,AN_multi_29,ANXXX057,OUT,ascending_OUT,NA,18,AN_25,#FAC240
28.9432382772404,-15.457834613266844,720575941554623130,acetylcholine,right,neck_connective,ascending,01B,NA,NA,AN01B004,ascending,NA,AN01B004,AN_GNG_162,AN01B004,IN,ascending_IN,NA,7,AN_18,#E92F2F
-22.151110630230303,22.874847042616945,720575941554637732,acetylcholine,left,neck_connective,ascending,19B,proprioception,NA,AN19B076,ascending,haltere_campaniform_sensillum_neuron,AN19B076,AN_4_None,AN19B076,IN,ascending_IN,AN19B076,20,AN_10,#973EA9
25.723879833026533,26.568137753066164,720575941554692580,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B018,ascending,NA,AN08B018,NA,AN08B018,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-24.84214876194417,15.010281193312746,720575941554694372,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNg36_a,descending,,DNg36_a,DNg36_a,DNxn109,IN,descending_IN,NA,5,DN_09,#EF9334
-4.601095180706377,-23.839142215195555,720575941554701722,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNge022,descending,,DNge022,DNge022,DNfl040,IN,descending_IN,NA,12,DN_11,#EFB135
-16.85539911289632,14.351483929213625,720575941554728868,acetylcholine,left,neck_connective,descending,,NA,NA,DNp73,descending,,DNp73,DNp73,DNp73,IN,descending_IN,NA,21,DN_07,#5BB86E
-37.66378686924397,13.477540600356203,720575941554856019,serotonin,left,neck_connective,descending,PSp2,NA,NA,DNpe054,descending,NA,DNpe054,DNpe054,DNut046,OUT,descending_OUT,NA,16,DN_05,#9C9286
12.452449817462568,-16.665708911362547,720575941554879642,acetylcholine,left,ventral_nerve_cord,ascending,CREl1,NA,NA,NA,ascending,NA,720575941554879642,NA,NA,OUT,ascending_OUT,NA,22,AN_16,#C4B39C
-15.655384998516436,9.933719265517336,720575941554888676,acetylcholine,left,neck_connective,descending,LB7,NA,NA,DNge111,descending,,DNge111,DNge111,DNxn144,OUT,descending_OUT,NA,21,DN_07,#5BB86E
6.718173999591475,5.2188483357993185,720575941554952858,acetylcholine,left,neck_connective,descending,putative_primary,walking,NA,DNge053,descending,,DNge053,DNge053,DNxn164,IN,descending_IN,DNge053,15,DN_24,#41A4D5
24.41774465541423,-13.701971423569578,720575941555066451,acetylcholine,left,neck_connective,ascending,01B,NA,NA,AN01B004,ascending,NA,AN01B004,AN_GNG_162,AN01B004,IN,ascending_IN,NA,7,AN_18,#E92F2F
-0.7550820817512224,-14.785205256882566,720575941555196929,acetylcholine;glutamate,right,neck_connective,descending,MX12__prim,NA,NA,DNge123,descending,,DNge123,DNge123,DNfl012,OUT,descending_OUT,NA,2,DN_12,#9FB555
25.531920451923018,-12.40980375999536,720575941555201025,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B026,ascending,NA,AN05B026,AN_GNG_FLA_5,AN05B026,IN,ascending_IN,NA,7,AN_18,#E92F2F
-21.69863603611409,22.555238354262453,720575941555214593,acetylcholine;serotonin,left,neck_connective,ascending,19B,NA,NA,AN19B100,ascending,unknown_orphan_neuron,AN19B100,AN_4_None,AN19B100,IN,ascending_IN,NA,20,AN_10,#973EA9
5.720344562335615,-11.178815257492918,720575941555229441,gaba,left,neck_connective,ascending,12B,NA,NA,AN12B019,ascending,NA,AN12B019,AN_multi_15,AN12B019,OUT,ascending_OUT,NA,2,AN_12,#9FB555
26.533722896381025,-7.322944056931394,720575941555244772,glutamate,right,neck_connective,ascending,09B,NA,NA,AN09B030,ascending,NA,AN09B030,AN_GNG_167,AN09B030,OUT,ascending_OUT,NA,1,AN_20,#409D3D
20.904295940204268,-4.630155932846922,720575941555245313,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B054,ascending,NA,AN05B054,AN_GNG_123,AN05B054,OUT,ascending_OUT,NA,1,AN_20,#409D3D
28.33899785975993,1.1850780129996359,720575941555321601,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX102,ascending,,ANXXX102,AN_AVLP_PVLP_4,ANXXX102,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
14.286583919330244,8.946303951796633,720575941555369217,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B099,ascending,NA,AN08B099,AN_GNG_164,AN08B099,OUT,ascending_OUT,NA,18,AN_25,#FAC240
28.98027898768962,-13.596707713547605,720575941555384868,gaba,right,neck_connective,ascending,01B,NA,NA,AN01B018,ascending,NA,AN01B018,NA,AN01B018,OUT,ascending_OUT,NA,7,AN_18,#E92F2F
1.7368910501438428,-15.071339976731199,720575941555393537,acetylcholine,left,neck_connective,descending,WEDd1,NA,NA,DNa13,descending,NA,DNa13,DNa13,DNa13,IN,descending_IN,NA,2,DN_12,#9FB555
-4.578045826153154,-24.470625293198484,720575941555461377,acetylcholine,left,neck_connective,descending,MX12,NA,NA,DNge025,descending,,DNge025,DNge025,DNfl024,IN,descending_IN,NA,12,DN_11,#EFB135
17.441519756122236,-2.6105562567147196,720575941555503187,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B005,ascending,,AN08B005,AN_3_None,AN08B005,IN,ascending_IN,NA,25,AN_21,#672775
2.924726743503218,-8.74665678733911,720575941555504467,gaba,left,neck_connective,descending,MD3,NA,NA,DNge127,descending,NA,DNge127,DNge127,DNxn143,IN,descending_IN,NA,2,DN_12,#9FB555
24.95197393397868,3.3713515878287375,720575941555505747,gaba;serotonin,left,neck_connective,ascending,08B,NA,NA,AN08B016,ascending,,AN08B016,AN_multi_127,AN08B016,IN,ascending_IN,NA,8,AN_19,#79B2E0
21.534489650531416,12.647329914626223,720575941555507283,acetylcholine,right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B045,ascending,NA,AN10B045,NA,AN10B045,OUT,ascending_OUT,NA,6,AN_22,#FA4141
22.823782939715986,0.8080524087515889,720575941555509331,NA,left,neck_connective,ascending,NA,NA,NA,AN05B081,ascending,NA,AN05B081,AN_GNG_69,AN05B081,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
13.90107633571208,3.7633963704672873,720575941555637331,acetylcholine,right,neck_connective,descending,SMPpv2_ventral,NA,NA,DNpe039,descending,,DNpe039,DNpe039,DNxn131,IN,descending_IN,NA,18,DN_25,#FAC240
-15.188626270489092,4.654912579115969,720575941555674340,acetylcholine;glutamate,left,neck_connective,descending,putative_primary,NA,NA,DNg41,descending,,DNg41,DNg41,DNg41,IN,descending_IN,NA,24,DN_01,#55B151
2.4335196207004834,-11.507529628220457,720575941555710547,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNp56,descending,,DNp56,DNp56,DNp56,IN,descending_IN,NA,2,DN_12,#9FB555
-21.070477466778154,-6.720806491318601,720575941555742035,acetylcholine,left,neck_connective,descending,DM6_central2,NA,NA,DNpe037,descending,,DNpe037,DNpe037,DNxn132,IN,descending_IN,NA,23,DN_03,#B56FCC
27.194062251849775,-15.81544054740991,720575941555764563,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX433,ascending,,ANXXX433,AN_GNG_PRW_3,ANXXX433,IN,ascending_IN,NA,7,AN_18,#E92F2F
20.51353742579997,12.845662701186281,720575941555798867,NA,right,ventral_nerve_cord,ascending,NA,NA,NA,AN_GNG_90,ascending,NA,AN_GNG_90,AN_GNG_90,NA,OUT,ascending_OUT,NA,6,AN_22,#FA4141
21.643967647357588,-9.199589145127195,720575941556195300,glutamate,left,neck_connective,descending,putative_primary,NA,NA,DNde001,descending,NA,DNde001,DNde001,NA,OUT,descending_OUT,NA,1,DN_20,#409D3D
-31.877850513653154,20.224166500624758,720575941556199652,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNge115,descending,,DNge115,DNge115,DNxn109,OUT,descending_OUT,NA,5,DN_09,#EF9334
22.560551662250166,0.32379065757666214,720575941556231652,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B060,ascending,NA,AN05B060,AN_AVLP_GNG_7,AN05B060,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
13.565540332599287,9.231899845656496,720575941556235940,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B099,ascending,NA,AN08B099,NA,AN08B099,OUT,ascending_OUT,NA,18,AN_25,#FAC240
-2.637279968456621,-3.0552507757576883,720575941556283876,glutamate,left,neck_connective,descending,putative_primary,NA,NA,DNge004,descending,NA,DNge004,DNge004,NA,IN,descending_IN,NA,3,DN_26,#2C8EC0
-22.09783075352132,7.606141197737795,720575941556338916,acetylcholine,left,neck_connective,ascending,19B,NA,NA,AN19B024,ascending,NA,AN19B024,AN_GNG_IPS_3,AN19B024,IN,ascending_IN,NA,19,AN_06,#695B52
2.8661608884769727,-4.2401291250618875,720575941556379108,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNge073,descending,,DNge073,DNge073,DNxl129,IN,descending_IN,NA,3,DN_26,#2C8EC0
7.294619579120283,-11.661807429734129,720575941556383908,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX145,ascending,NA,ANXXX145,AN_GNG_VES_7,ANXXX145,IN,ascending_IN,NA,2,AN_12,#9FB555
26.8084783742863,-6.337275397721189,720575941556419300,glutamate,right,neck_connective,ascending,09B,NA,NA,AN09B040,ascending,NA,AN09B040,AN_GNG_168,AN09B040,OUT,ascending_OUT,NA,1,AN_20,#409D3D
4.189195174975996,-11.882440936509031,720575941556420516,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN10B024,ascending,NA,AN10B024,AN_VES_WED_3,AN10B024,OUT,ascending_OUT,NA,2,AN_12,#9FB555
24.82754232387126,-6.807452094498533,720575941556437732,acetylcholine,right,neck_connective,ascending,17A,NA,NA,AN17A018,ascending,NA,AN17A018,AN_GNG_SAD_1,AN17A018,IN,ascending_IN,NA,1,AN_20,#409D3D
15.692143459125166,-4.859930407944578,720575941556446436,acetylcholine,right,neck_connective,ascending,08B;00A,NA,NA,AN08B013,ascending,,AN08B013,AN_multi_56,AN08B013,IN,ascending_IN,NA,17,AN_15,#61BAE7
18.656855602069502,-13.955508601609129,720575941556498660,acetylcholine,left,neck_connective,ascending,05B,NA,NA,AN05B103,ascending,,AN05B103,AN_multi_82,AN05B103,OUT,ascending_OUT,NA,22,AN_16,#C4B39C
26.40857793788493,3.390468943175417,720575941556707620,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B034,ascending,,AN08B034,AN_AVLP_SAD_5,AN08B034,IN,ascending_IN,NA,8,AN_19,#79B2E0
-19.299639682964678,21.558482754286867,720575941556839204,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B079,ascending,NA,AN08B079,AN_4_63,AN08B079,OUT,ascending_OUT,NA,14,AN_08,#D73029
-7.087631683544512,-16.383172404709715,720575941556990735,gaba,left,neck_connective,descending,putative_primary,NA,NA,DNge146,descending,,DNge146,DNge146,DNfl032,IN,descending_IN,NA,10,DN_13,#CF603E
-23.140639286236162,20.9101635099021,720575941557126159,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B104,ascending,NA,AN19B104,AN_4_None,AN19B104,OUT,ascending_OUT,NA,20,AN_10,#973EA9
0.8714453170734694,-2.489623200837034,720575941557316004,acetylcholine,right,neck_connective,descending,putative_primary,abdomen_motion,NA,DNg14,descending,,DNg14,DNg14,DNg14,IN,descending_IN,DNg14,3,DN_26,#2C8EC0
20.035561580463057,0.920776355322939,720575941557337764,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B050,ascending,NA,AN05B050,AN_AVLP_GNG_23,AN05B050,OUT,ascending_OUT,NA,25,AN_21,#672775
-4.78212736149251,-4.4022172808083475,720575941557352686,gaba,left,neck_connective,ascending,06B,NA,NA,AN06B015,ascending,NA,AN06B015,AN_4_None,AN06B015,IN,ascending_IN,NA,3,AN_26,#2C8EC0
-16.07121084232747,4.081265080031496,720575941557388708,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNb03,descending,,DNb03,DNb03,DNb03,IN,descending_IN,NA,24,DN_01,#55B151
-25.82695673008382,-2.3527218222054422,720575941557413284,acetylcholine,left,neck_connective,descending,LB12,NA,NA,DNge030,descending,NA,DNge030,DNge030,DNut051,IN,descending_IN,NA,4,DN_02,#F96A3C
19.207694072528486,-16.660078418198484,720575941557468836,gaba,left,neck_connective,descending,MX3,NA,NA,DNg98,descending,,DNg98,DNg98,DNg98,IN,descending_IN,NA,22,DN_16,#C4B39C
22.41993047694743,-3.46204437011804,720575941557473572,glutamate,left,neck_connective,descending,putative_primary,NA,NA,DNde006,descending,,DNde006,DNde006,DNxn184,IN,descending_IN,NA,1,DN_20,#409D3D
-6.003044109539385,-27.28165854209985,720575941557512307,acetylcholine,right,neck_connective,descending,MX12,NA,NA,DNg12_a,descending,NA,DNg12_a,DNg12_a,DNnt008,IN,descending_IN,NA,12,DN_11,#EFB135
29.48834325770915,-5.975839984360594,720575941557591972,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX046,ascending,NA,ANXXX046,AN_multi_69,ANXXX046,OUT,ascending_OUT,NA,1,AN_20,#409D3D
-14.55977342625081,-0.3857080443897055,720575941557943155,gaba,right,neck_connective,descending,putative_primary,NA,NA,DNge043,descending,NA,DNge043,DNge043,DNg37,IN,descending_IN,NA,24,DN_01,#55B151
-20.72886178989827,20.149119961318117,720575941558153261,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B060,ascending,NA,AN07B060,NA,AN07B060,IN,ascending_IN,NA,14,AN_08,#D73029
-16.59086130161702,13.15252648597632,720575941558189171,acetylcholine,left,neck_connective,descending,LB7,NA,NA,DNg07,descending,NA,DNg07,DNg07,NA,OUT,descending_OUT,NA,21,DN_07,#5BB86E
-25.726891498760576,18.68455659156714,720575941558279972,gaba;glutamate,right,neck_connective,ascending,06A,NA,NA,AN06A080,ascending,unknown_orphan_neuron,AN06A080,NA,AN06A080,IN,ascending_IN,NA,20,AN_10,#973EA9
25.67030240993083,-14.436533343735594,720575941558331684,acetylcholine,left,neck_connective,ascending,05B,NA,NA,AN05B100,ascending,NA,AN05B100,SA_VTV_PDMN_1,AN05B100,IN,ascending_IN,NA,7,AN_18,#E92F2F
-13.778352718548174,-6.390631568375486,720575941558335524,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B018,ascending,,AN19B018,NA,AN19B018,IN,ascending_IN,NA,24,AN_01,#55B151
13.29469491939128,5.80027686363135,720575941558381860,acetylcholine,right,neck_connective,descending,DM6_central1,NA,NA,DNpe050,descending,,DNpe050,DNpe050,DNxn183,IN,descending_IN,NA,18,DN_25,#FAC240
11.13731672267497,-11.733291995468992,720575941558535716,acetylcholine,left,neck_connective,ascending,09B,NA,NA,AN09B034,ascending,,AN09B034,AN_multi_115,AN09B034,OUT,ascending_OUT,NA,17,AN_15,#61BAE7
12.815980930133467,-4.370946776810545,720575941558552591,gaba,left,neck_connective,ascending,12B,NA,NA,AN12B055,ascending,NA,AN12B055,AN_GNG_40,AN12B055,OUT,ascending_OUT,NA,17,AN_15,#61BAE7
16.680937785907393,-24.460392367783445,720575941558599972,acetylcholine,left,neck_connective,descending,putative_primary;DM2_central,NA,NA,DNpe053,descending,,DNpe053,DNpe053,DNxn177,IN,descending_IN,NA,9,DN_14,#3D9D98
-22.844193439678545,1.5875044942465841,720575941558607396,acetylcholine,right,neck_connective,descending,putative_primary,flight,NA,DNp03,descending,,DNp03,DNp03,DNp03,IN,descending_IN,DNp03,4,DN_02,#F96A3C
6.091093082233076,3.04676066642676,720575941558635279,acetylcholine,left,neck_connective,descending,putative_primary,escape_takeoff,NA,DNp11,descending,,DNp11,DNp11,DNp11,IN,descending_IN,DNp11,15,DN_24,#41A4D5
-1.9020156671565722,7.767971623000246,720575941558704164,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNp12,descending,,DNp12,DNp12,DNp12,IN,descending_IN,NA,26,DN_27,#FBCD5A
-4.999744873241777,-23.737871539536375,720575941558807411,acetylcholine,left,neck_connective,descending,MX12;putative_primary,NA,NA,DNge039,descending,,DNge039,DNge039,DNfl015,IN,descending_IN,NA,12,DN_11,#EFB135
-19.50281999607503,19.619613277968508,720575941558960143,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B071,ascending,NA,AN08B071,AN_4_None,AN08B071,IN,ascending_IN,NA,14,AN_08,#D73029
24.18608953456462,14.334318745192629,720575941558966766,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B049,ascending,NA,AN10B049,AN_GNG_165,AN10B049,OUT,ascending_OUT,NA,6,AN_22,#FA4141
16.47147085170329,12.030991184767824,720575941558973455,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B071,ascending,NA,AN05B071,AN_GNG_196,AN05B071,OUT,ascending_OUT,NA,6,AN_22,#FA4141
3.9233474920231153,-1.323906671944517,720575941558996462,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B112,ascending,NA,AN08B112,AN_GNG_184,AN08B112,OUT,ascending_OUT,NA,3,AN_26,#2C8EC0
-32.02671716709553,11.658465015944582,720575941559022381,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNge095,descending,,DNge095,DNge095,DNut054,IN,descending_IN,NA,13,DN_04,#F35438
-24.045489292339678,-3.614050757828611,720575941559104813,acetylcholine,left,neck_connective,descending,LB12,flight,NA,DNg02_a,descending,,DNg02_a,DNg02_a,DNg02,IN,descending_IN,DNg02_a,23,DN_03,#B56FCC
-11.780817966656084,-3.049678933564085,720575941559144174,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNg76,descending,NA,DNg76,DNg76,DNg76,IN,descending_IN,NA,24,DN_01,#55B151
-19.744042377666826,19.786922085341555,720575941559170030,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B079,ascending,NA,AN08B079,SA_DMT_DMetaN,AN08B079,OUT,ascending_OUT,NA,14,AN_08,#D73029
-24.58675096531331,-2.1802913069161356,720575941559176942,glutamate,right,neck_connective,descending,putative_primary,NA,NA,DNb04,descending,,DNb04,DNb04,DNb04,IN,descending_IN,NA,4,DN_02,#F96A3C
-25.62774560947835,1.1299726844397604,720575941559205933,glutamate,left,neck_connective,descending,LB12,NA,NA,DNg05_b,descending,NA,DNg05_b,DNg05_b,DNg05,IN,descending_IN,NA,4,DN_02,#F96A3C
23.553042430682783,26.219266521987063,720575941559245038,gaba,right,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX157,ascending_neuron,NA,ANXXX157,NA,ANXXX157,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-18.65584276218831,12.30800687080298,720575941559338767,gaba;acetylcholine,right,neck_connective,descending,MX3;LB7,NA,NA,DNge090,descending,,DNge090,DNge090,DNg08,IN,descending_IN,NA,14,DN_08,#D73029
17.02693654994548,4.567922699507815,720575941559458675,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B109,ascending,,AN08B109,AN_GNG_149,AN08B109,OUT,ascending_OUT,NA,18,AN_25,#FAC240
10.340369243426924,-10.939750087204832,720575941559494415,gaba,left,neck_connective,ascending,01B,NA,NA,AN01B011,ascending,NA,AN01B011,AN_GNG_VES_7,AN01B011,OUT,ascending_OUT,NA,17,AN_15,#61BAE7
10.16465284328044,4.301470387038332,720575941559874831,acetylcholine,right,neck_connective,descending,SMPpv2_ventral,escape_takeoff,NA,DNp04,descending,NA,DNp04,DNp04,DNp04,IN,descending_IN,DNp04,15,DN_24,#41A4D5
-37.3694944192928,12.901656734999758,720575941559946478,acetylcholine,left,neck_connective,descending,PSp2,NA,NA,DNpe008,descending,,DNpe008,DNpe008,DNht001,IN,descending_IN,NA,16,DN_05,#9C9286
-25.074721317486162,13.38370381599341,720575941559950863,glutamate,left,neck_connective,descending,LB6,NA,NA,DNg10,descending,NA,DNg10,DNg10,DNnt010,IN,descending_IN,NA,5,DN_09,#EF9334
8.599489230914717,4.657707321700197,720575941560024847,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B006,ascending,NA,AN05B006,AN_multi_87,AN05B006,IN,ascending_IN,NA,15,AN_24,#41A4D5
14.413847942157393,8.514423954543215,720575941560068334,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B099,ascending,NA,AN08B099,NA,AN08B099,OUT,ascending_OUT,NA,18,AN_25,#FAC240
9.695870418353682,3.213520157393557,720575941560162798,acetylcholine,left,neck_connective,descending,SMPpv2_ventral,NA,NA,DNp35,descending,,DNp35,DNp35,DNp35,IN,descending_IN,NA,15,DN_24,#41A4D5
21.02976514796794,22.066190350112063,720575941560216079,gaba,left,neck_connective,ascending,17B,NA,NA,AN17B007,ascending,NA,AN17B007,AN_AVLP_46,AN17B007,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-32.08810327549397,19.519174206313235,720575941560266152,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B044,ascending,NA,AN19B044,AN_GNG_13,AN19B044,IN,ascending_IN,NA,5,AN_09,#EF9334
18.00888349513591,-26.9404224275979,720575941560268270,unclear;acetylcholine,right,neck_connective,ascending,05B,NA,NA,AN05B101,ascending,,AN05B101,AN_multi_92,AN05B101,IN,ascending_IN,NA,9,AN_14,#3D9D98
28.324139613910322,-15.15871275657739,720575941560343155,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX433,ascending,,ANXXX433,AN_GNG_PRW_2,ANXXX433,OUT,ascending_OUT,NA,7,AN_18,#E92F2F
21.72667219142497,-7.980082404557127,720575941560398963,gaba,right,neck_connective,ascending,09A,NA,NA,AN09A007,ascending,NA,AN09A007,AN_GNG_196,AN09A007,IN,ascending_IN,NA,1,AN_20,#409D3D
16.169165630145674,12.27849541908179,720575941560405875,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B071,ascending,NA,AN05B071,AN_GNG_196,AN05B071,OUT,ascending_OUT,NA,6,AN_22,#FA4141
-1.4648372342151355,-18.727705371323484,720575941560414579,gaba,right,neck_connective,ascending,12B,NA,NA,AN12B060,ascending,NA,AN12B060,AN_GNG_188,AN12B060,IN,ascending_IN,NA,12,AN_11,#EFB135
-2.7340340425533007,-11.786476504746336,720575941560433267,acetylcholine,left,neck_connective,ascending,18B,NA,NA,AN18B022,ascending,,AN18B022,AN_multi_36,AN18B022,OUT,ascending_OUT,NA,2,AN_12,#9FB555
16.47188283900798,-0.6518953561219157,720575941560434035,gaba,left,neck_connective,descending,MX3,NA,NA,DNge141,descending,,DNge141,DNge141,DNxn152,IN,descending_IN,NA,25,DN_21,#672775
22.598740596576338,-6.0463417887124,720575941560435059,acetylcholine,right,neck_connective,descending,LB7__prim,NA,NA,DNge133,descending,,DNge133,DNge133,DNxn127,OUT,descending_OUT,NA,1,DN_20,#409D3D
23.736197490497236,17.47444688087378,720575941560435571,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B034_T3,ascending,NA,AN10B034,AN_GNG_166,AN10B034,IN,ascending_IN,NA,6,AN_22,#FA4141
-17.88343523045003,15.208364117201906,720575941560503155,acetylcholine,right,neck_connective,descending,,NA,NA,DNp73,descending,,DNp73,DNp73,DNp73,IN,descending_IN,NA,14,DN_08,#D73029
-19.332400303081865,9.814724552687746,720575941560549491,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNg07,descending,NA,DNg07,DNg07,DNut034,OUT,descending_OUT,NA,21,DN_07,#5BB86E
-7.447377662853594,-16.391231906357664,720575941560655731,gaba,right,neck_connective,descending,putative_primary,NA,NA,DNge051,descending,NA,DNge051,DNge051,NA,IN,descending_IN,NA,10,DN_13,#CF603E
-27.322646122173662,17.76787530189429,720575941560655784,glutamate,right,neck_connective,ascending,16B,NA,NA,AN16B078,ascending,NA,AN16B078,NA,AN16B078,IN,ascending_IN,NA,5,AN_09,#EF9334
-28.34907243748128,11.229802715834719,720575941561334061,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX200,ascending,NA,ANXXX200,AN_GNG_38,ANXXX200,IN,ascending_IN,NA,13,AN_04,#F35438
21.820912380023604,-2.8191746591957987,720575941561376813,glutamate,right,neck_connective,descending,putative_primary,NA,NA,DNde006,descending,,DNde006,DNde006,DNxn184,IN,descending_IN,NA,1,DN_20,#409D3D
25.995600719257002,-1.6902127384575785,720575941561380653,acetylcholine,left,neck_connective,ascending,17A,NA,NA,AN17A015,ascending,NA,AN17A015,AN_GNG_191,AN17A015,IN,ascending_IN,NA,8,AN_19,#79B2E0
-0.9445997883838365,-15.543959987107176,720575941561392173,acetylcholine,right,neck_connective,descending,LB7__prim,NA,NA,DNg39,descending,NA,DNg39,DNg39,DNg39,IN,descending_IN,NA,2,DN_12,#9FB555
17.138260860248213,-16.245516192856687,720575941561409581,acetylcholine,left,neck_connective,ascending,TBD,NA,NA,ANXXX084,ascending,NA,ANXXX084,AN_GNG_194,ANXXX084,IN,ascending_IN,NA,22,AN_16,#C4B39C
15.897986430926924,-24.358862292710203,720575941561414034,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX308,ascending,,ANXXX308,AN_multi_80,ANXXX308,IN,ascending_IN,NA,9,AN_14,#3D9D98
15.330142040057783,-16.50624693626489,720575941561430829,acetylcholine,right,neck_connective,descending,SMPpv1,reproduction,NA,oviDNa_b,descending,NA,oviDNa_b,oviDNa_b,NA,OUT,descending_OUT,oviDNa_b,22,DN_16,#C4B39C
0.03316553334773087,6.5703402638999044,720575941561632045,gaba,left,neck_connective,ascending,03B,NA,NA,AN03B011,ascending,NA,AN03B011,AN_GNG_179,AN03B011,IN,ascending_IN,NA,26,AN_27,#FBCD5A
-1.3337697197955798,-11.923892390671629,720575941561655341,acetylcholine,right,neck_connective,descending,WEDd1,NA,NA,DNae001,descending,,DNae001,DNae001,DNxl022,IN,descending_IN,NA,2,DN_12,#9FB555
-11.796315174297686,2.347804892119509,720575941561743872,gaba,left,neck_connective,descending,putative_primary,NA,NA,DNge043,descending,NA,DNge043,DNge043,DNg37,IN,descending_IN,NA,24,DN_01,#55B151
24.384892482562666,-2.218160879555601,720575941561762605,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX043,ascending,,ANXXX043,AN_AVLP_GNG_22,ANXXX043,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
3.8026843259769727,-4.572105777207273,720575941561776173,gaba,left,neck_connective,descending,MD3,NA,NA,DNge129,descending,,DNge129,DNge129,DNxl120,IN,descending_IN,NA,2,DN_12,#9FB555
24.124482173724775,28.848128902968508,720575941561826216,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B053,ascending,NA,AN10B053,AN_GNG_166,AN10B053,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
26.39926435451091,27.647891628798586,720575941561868544,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B027,ascending,NA,AN10B027,AN_AVLP_34,AN10B027,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-22.736342411236162,14.942542660292727,720575941562036743,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNpe004,descending,NA,DNpe004,DNpe004,DNxn106,IN,descending_IN,NA,5,DN_09,#EF9334
