bodyid,post,pre,downstream,upstream,synweight,totalNtPredictions,predictedNt,voxels,class,entryNerve,name,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,ntUnknownProb,origin,location,locationType,predictedNtProb,prefix,rootSide,statusLabel,subclass,synonyms,systematicType,target,type,vfbId,modality,tag,cluster,subcluster,receptorType,status,celltypeTotalNtPredictions,celltypePredictedNt,group,somaSide,birthtime,hemilineage,serial,serialMotif,somaNeuromere,somaLocation,description,avgLocation,exitNerve,subclassabbr,transmission,tosomaLocation,longTract,rootLocation,source,soma
17415,1883,327,1730,1883,3613,327,acetylcholine,765893260,intrinsic neuron,None,IN04B074_T3_R,0.70732594,0.10368277,0.18106277,0.007928516,LegNpT3_R,"24029,18294,12426",user,0.70732594,IR,NA,Roughly traced,IR,NA,IN04B074,LegNpT3_R,IN04B074,VFB_jrcv0dfr,NA,NA,NA,NA,NA,Traced,5904,acetylcholine,16619,RHS,secondary,04B,NA,NA,T3,"24181,21798,6370",20A in T3 RHS,"list(24143, 18230, 12426),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17428,1549,340,2257,1549,3806,340,gaba,1044818174,intrinsic neuron,None,IN09A021_T3_R,0.052923642,0.8691857,0.07077346,0.0071172086,LegNpT3_R,"28765,25153,20781",user,0.8691857,IR,NA,Roughly traced,IR,NA,IN09A021,LegNpT3_R,IN09A021,VFB_jrcv0dg4,NA,NA,NA,NA,NA,Traced,1827,gaba,17428,RHS,secondary,09A,17428,independent leg,T3,"32113,19050,7757",9A? in T3 RHS,"list(28765, 25399, 20602),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17482,1051,365,2351,1051,3402,365,acetylcholine,610006540,intrinsic neuron,None,IN20A.22A019_T3_R,0.8825451,0.010327904,0.10231575,0.0048112096,LegNpT3_R,"26460,17883,9556",user,0.8825451,IR,NA,Roughly traced,IR,NA,IN20A.22A019,LegNpT3_R,IN20A.22A019,VFB_jrcv0dhm,NA,NA,NA,13204,NA,Traced,2414,acetylcholine,20740,RHS,secondary,20A.22A,NA,NA,T3,"27630,17892,3740",22A? in T3 RHS,"list(26365, 18019, 9556),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17552,2370,323,1550,2370,3920,323,gaba,975655488,intrinsic neuron,NA,IN19A044_T3_R,0.028481174,0.8538043,0.106806405,0.010908108,LegNpT3_R,"30531,17484,6919",soma,0.8538043,IR,NA,Roughly traced,IR,NA,IN19A044,LegNpT3_R,IN19A044,VFB_jrcv0djk,NA,NA,NA,NA,NA,Traced,1285,gaba,17552,RHS,secondary,19A,16078,independent leg,T3,"30531,17484,6919",NA,,NA,NA,NA,,NA,,NA,TRUE
17574,2095,434,2806,2095,4901,434,acetylcholine,896015611,intrinsic neuron,None,IN03A041_T3_R,0.7439562,0.051920414,0.19944172,0.004681639,LegNpT3_R,"26426,16276,16670",user,0.7439562,IR,NA,Roughly traced,IR,NA,IN03A041,LegNpT3_R,IN03A041,VFB_jrcv0dk6,NA,NA,NA,NA,NA,Traced,2816,acetylcholine,17574,RHS,secondary,03A,NA,NA,T3,"29858,15221,12568",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17605,829,349,2988,829,3817,349,gaba,736111411,intrinsic neuron,NA,IN01B016_T3_R,0.0028462529,0.87544745,0.12077708,9.2919765e-4,LegNpT3_R,"22763,23096,3486",soma,0.87544745,IR,NA,Roughly traced,IR,NA,IN01B016,LegNpT3_R,IN01B016,VFB_jrcv0dl1,proprioceptive,NA,NA,NA,NA,Traced,1594,gaba,17605,RHS,secondary,01B,17605,independent leg,T3,"22763,23096,3486",NA,,NA,NA,NA,,NA,,NA,TRUE
17705,2936,425,2541,2936,5477,425,acetylcholine,880013386,intrinsic neuron,None,IN20A.22A010_T3_R,0.596798,0.13161094,0.26644295,0.0051481077,LegNpT3_R,"26484,17820,9556",user,0.596798,IR,NA,Roughly traced,IR,NA,IN20A.22A010,LegNpT3_R,IN20A.22A010,VFB_jrcv0dnt,NA,NA,NA,13851,NA,Traced,2830,acetylcholine,17173,RHS,secondary,20A.22A,NA,NA,T3,"27217,18443,4239",22A? in T3 RHS,"list(26365, 18019, 9556),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17706,495,565,4952,495,5447,565,acetylcholine,657484295,sensory neuron,MetaLN_R,SNppxx_MetaLN_R,0.6594201,0.09695112,0.23833422,0.0052945768,metathoracic leg,"25849,17590,11750",auto,0.66206664,SN,RHS,Roughly traced,hair plate,hair plate,SNppxx,LegNpT3_R,SNppxx,VFB_jrcv0dnu,proprioceptive,17.02.h3,NA,NA,NA,Traced,45047,glutamate,11433,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
17739,3066,480,3050,3066,6116,480,acetylcholine,896798723,intrinsic neuron,None,IN03A041_T3_R,0.6698408,0.10369137,0.22114307,0.0053247437,LegNpT3_R,"26452,16322,16670",user,0.66769344,IR,NA,Roughly traced,IR,NA,IN03A041,LegNpT3_R,IN03A041,VFB_jrcv0dor,NA,NA,NA,NA,NA,Traced,2816,acetylcholine,17739,RHS,secondary,03A,NA,NA,T3,"30492,16052,10522",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17757,2916,369,2293,2916,5209,369,acetylcholine,885286102,intrinsic neuron,None,IN03A026_T3_R,0.6504932,0.07845455,0.267159,0.003893234,LegNpT3_R,"26545,16247,16670",user,0.6504932,IR,NA,Roughly traced,IR,NA,IN03A026,LegNpT3_R,IN03A026,VFB_jrcv0dp9,NA,NA,NA,NA,NA,Traced,3159,acetylcholine,17757,RHS,secondary,03A,NA,NA,T3,"29840,16524,9563",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17778,1935,241,1259,1935,3194,241,gaba,720180240,intrinsic neuron,NA,IN13A045_T3_R,0.007991598,0.68511623,0.30619222,6.9995935e-4,LegNpT3_R,"28899,24125,4797",soma,0.68511623,IR,NA,Roughly traced,IR,NA,IN13A045,LegNpT3_R,IN13A045,VFB_jrcv0dpu,NA,NA,NA,NA,NA,Traced,2085,gaba,17778,RHS,secondary,13A,NA,NA,T3,"28899,24125,4797",NA,,NA,NA,NA,,NA,,NA,TRUE
17786,1215,444,3634,1215,4849,444,glutamate,720386478,intrinsic neuron,NA,IN14A015_T3_L,0.017239235,0.011527747,0.9698496,0.0013834126,LegNpT3_R,"18665,26381,10586",soma,0.9698496,CR,NA,Roughly traced,CR,NA,IN14A015,LegNpT3_R,IN14A015,VFB_jrcv0dq2,mixed,NA,NA,NA,NA,Traced,5706,glutamate,16848,LHS,secondary,14A,13752,independent leg,T3,"18665,26381,10586",NA,,NA,NA,NA,,NA,,NA,TRUE
17810,1151,243,1315,1151,2466,243,gaba,628247041,intrinsic neuron,None,IN09A026_T3_R,0.016765159,0.8564798,0.12098968,0.0057653454,LegNpT3_R,"28765,25341,20373",user,0.8564798,IR,NA,Roughly traced,IR,NA,IN09A026,LegNpT3_R,IN09A026,VFB_jrcv0dqq,NA,NA,NA,NA,NA,Traced,1780,gaba,17810,RHS,secondary,09A,17375,independent leg,T3,"33764,25638,16462",9A in T3 RHS,"list(28765, 25399, 20602),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17825,1244,248,1896,1244,3140,248,glutamate,618505707,intrinsic neuron,None,IN14A021_T3_L,0.0065706233,0.005656434,0.9850555,0.002717447,LegNpT3_R,"23946,26679,17310",user,0.9850555,CR,NA,Roughly traced,CR,NA,IN14A021,LegNpT3_R,IN14A021,VFB_jrcv0dr5,NA,NA,NA,NA,NA,Traced,1034,glutamate,17347,LHS,secondary,14A,13104,independent leg,T3,"21333,27503,14150",14A in T3 LHS,"list(24003, 26679, 17204),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17876,1367,506,3143,1367,4510,506,acetylcholine,703797124,intrinsic neuron,None,IN03A073_T3_R,0.91051465,0.018786445,0.06672223,0.0039766734,LegNpT3_R,"26529,16144,16670",user,0.91051465,IR,NA,Roughly traced,IR,NA,IN03A073,LegNpT3_R,IN03A073,VFB_jrcv0dsk,NA,NA,NA,NA,NA,Traced,5409,acetylcholine,17876,RHS,secondary,03A,18697,independent leg,T3,"30803,15360,12288",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17929,2678,409,2566,2678,5244,409,acetylcholine,870467101,intrinsic neuron,None,IN03A053_T3_R,0.72717094,0.055138543,0.21279892,0.0048915814,LegNpT3_R,"26485,16295,16670",user,0.72717094,IR,NA,Roughly traced,IR,NA,IN03A053,LegNpT3_R,IN03A053,VFB_jrcv0du1,NA,NA,NA,NA,NA,Traced,1796,acetylcholine,11412,RHS,secondary,03A,NA,NA,T3,"29728,16230,8118",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17942,711,367,2607,711,3318,367,gaba,703646341,intrinsic neuron,NA,IN13B036_T3_L,0.0024628344,0.7507925,0.2457893,9.553737e-4,LegNpT3_R,"20152,26074,10572",soma,0.7507925,CR,NA,Roughly traced,CR,NA,IN13B036,LegNpT3_R,IN13B036,VFB_jrcv0due,NA,NA,NA,15116,NA,Traced,2573,gaba,17872,LHS,secondary,13B,17051,independent leg,T3,"20152,26074,10572",NA,,NA,NA,NA,,NA,,NA,TRUE
17958,1029,502,3337,1029,4366,502,acetylcholine,704909527,intrinsic neuron,None,IN03A070_T3_R,0.9428106,0.01084649,0.041000247,0.0053426605,LegNpT3_R,"26572,16116,16670",user,0.9428106,IR,NA,Roughly traced,IR,NA,IN03A070,LegNpT3_R,IN03A070,VFB_jrcv0duu,NA,NA,NA,16997,NA,Traced,1975,acetylcholine,17958,RHS,secondary,03A,NA,NA,T3,"31131,14956,11516",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
17970,9300,22,115,9300,9415,22,glutamate,1427027308,motor neuron,None,MNhl62_AbN1_R,0.08240126,0.11241928,0.66658956,0.13858987,LegNpT3,"30666,27186,14877",user,0.6388583,MN,NA,Roughly traced,hl,NA,MNhl62,hind leg,MNhl62,VFB_jrcv0dv6,NA,NA,NA,NA,NA,Traced,58,glutamate,17970,RHS,early secondary,TBD,NA,NA,T3,"28895,28102,11742","8A? primary in T3 RHS, similar to s10347","list(30363, 27200, 14876),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",AbN1_R,hl,NA,,NA,,NA,TRUE
18005,2245,320,2247,2245,4492,320,gaba,701645012,intrinsic neuron,NA,IN13A038_T3_R,0.008018391,0.7995893,0.1915416,8.5072644e-4,LegNpT3_R,"24374,26611,6602",soma,0.7995893,IR,NA,Roughly traced,IR,NA,IN13A038,LegNpT3_R,IN13A038,VFB_jrcv0dw5,NA,NA,NA,NA,NA,Traced,3090,gaba,16983,RHS,secondary,13A,15076,independent leg,T3,"24374,26611,6602",NA,,NA,NA,NA,,NA,,NA,TRUE
18026,1232,235,1654,1232,2886,235,gaba,697697112,intrinsic neuron,None,IN13B037_T3_L,0.0058892993,0.9256477,0.06628038,0.0021826518,LegNpT3_R,"22718,26783,13710",user,0.9256477,CR,NA,Roughly traced,CR,NA,IN13B037,LegNpT3_R,IN13B037,VFB_jrcv0dwq,NA,NA,NA,NA,NA,Traced,1455,gaba,18026,LHS,secondary,13B,15774,independent leg,T3,"19699,26425,9034",13B in T3 LHS,"list(22718, 26803, 13564),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18104,976,335,2680,976,3656,335,glutamate,691419863,intrinsic neuron,None,IN14A018_T3_L,0.009096758,0.006535693,0.98134905,0.0030185184,LegNpT3_R,"23605,26679,16786",user,0.98134905,CR,NA,Roughly traced,CR,NA,IN14A018,LegNpT3_R,IN14A018,VFB_jrcv0dyw,NA,NA,NA,NA,NA,Traced,1528,glutamate,18104,LHS,secondary,14A,NA,NA,T3,"22179,28206,11501",14A in T3 LHS,"list(24003, 26679, 17204),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18123,1617,319,2629,1617,4246,319,gaba,809134077,intrinsic neuron,None,IN13A028_T3_R,0.00965251,0.79300565,0.1901518,0.007190076,LegNpT3_R,"26127,16884,14135",user,0.79300565,IR,NA,Roughly traced,IR,NA,IN13A028,LegNpT3_R,IN13A028,VFB_jrcv0dzf,NA,NA,NA,13459,NA,Traced,2645,gaba,16211,RHS,secondary,13A,NA,NA,T3,"25278,25736,5501",21A? in T3 RHS,"list(25699, 17255, 14135),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18184,2372,289,2105,2372,4477,289,gaba,683982749,intrinsic neuron,NA,IN13B038_T3_L,0.009166062,0.65240943,0.3338522,0.004572301,LegNpT3_R,"19065,25470,7528",soma,0.65240943,CR,NA,Roughly traced,CR,NA,IN13B038,LegNpT3_R,IN13B038,VFB_jrcv0e14,tactile,NA,NA,11272,NA,Traced,1711,gaba,15727,LHS,early secondary,13B,15727,independent leg,T3,"19065,25470,7528",NA,,NA,NA,NA,,NA,,NA,TRUE
18192,1670,315,1866,1670,3536,315,acetylcholine,685577191,intrinsic neuron,None,IN03A083_T3_R,0.7946967,0.07507002,0.12131221,0.0089211,LegNpT3_R,"26689,15908,16670",user,0.7946967,IR,NA,Roughly traced,IR,NA,IN03A083,LegNpT3_R,IN03A083,VFB_jrcv0e1c,NA,NA,NA,NA,NA,Traced,1728,acetylcholine,18192,RHS,secondary,03A,NA,NA,T3,"31655,13835,13651",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18313,1133,522,4552,1133,5685,522,gaba,676694304,intrinsic neuron,None,IN01B027_T3_R,0.0035507241,0.8335762,0.16105098,0.0018221164,LegNpT3_R,"22752,23717,8533",user,0.8335762,IR,NA,Roughly traced,IR,NA,IN01B027,LegNpT3_R,IN01B027,VFB_jrcv0e4p,NA,NA,NA,20714,NA,Traced,5935,gaba,21266,RHS,secondary,01B,14139,independent leg,T3,"23300,22750,4105",1B in T3 RHS,"list(22752, 23717, 8533),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18349,832,244,1557,832,2389,244,gaba,662016817,intrinsic neuron,NA,IN13A046_T3_R,0.010064342,0.83198994,0.14964473,0.008300978,LegNpT3_R,"28442,23181,5123",soma,0.83198994,IR,NA,Roughly traced,IR,NA,IN13A046,LegNpT3_R,IN13A046,VFB_jrcv0e5p,proprioceptive_unknown,NA,NA,12023,NA,Traced,1466,gaba,18349,RHS,secondary,13A,NA,NA,T3,"28442,23181,5123",NA,,NA,NA,NA,,NA,,NA,TRUE
18363,804,365,2661,804,3465,365,gaba,672222470,intrinsic neuron,NA,IN13B046_T3_L,0.005269877,0.80948037,0.1841864,0.001063356,LegNpT3_R,"19045,25697,8355",soma,0.80727375,CR,NA,Roughly traced,CR,NA,IN13B046,LegNpT3_R,IN13B046,VFB_jrcv0e63,NA,NA,NA,NA,NA,Traced,1364,gaba,18363,LHS,secondary,13B,NA,NA,T3,"19045,25697,8355",NA,,NA,NA,NA,,NA,,NA,TRUE
18418,930,188,841,930,1771,188,gaba,817926316,intrinsic neuron,None,IN19A108_T3_R,0.015318162,0.93696046,0.041074645,0.0066467603,LegNpT3_R,"30451,16098,11017",user,0.93696046,IR,NA,Roughly traced,IR,NA,IN19A108,LegNpT3_R,IN19A108,VFB_jrcv0e7m,NA,NA,NA,NA,NA,Traced,1287,gaba,14085,RHS,secondary,19A,NA,NA,T3,"30069,18591,5063",19Ab in T3 RHS,"list(30498, 16140, 11017),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18443,967,391,2376,967,3343,391,acetylcholine,677807725,intrinsic neuron,None,IN03A068_T3_R,0.8942194,0.029124781,0.073643826,0.0030119936,LegNpT3_R,"26690,15953,16670",user,0.8942194,IR,NA,Roughly traced,IR,NA,IN03A068,LegNpT3_R,IN03A068,VFB_jrcv0e8b,NA,NA,NA,NA,NA,Traced,4063,acetylcholine,17598,RHS,secondary,03A,NA,NA,T3,"31932,13660,13257",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18588,1271,255,1586,1271,2857,255,glutamate,655663316,intrinsic neuron,None,IN21A036_T3_R,0.017043753,0.046632603,0.934243,0.0020806377,LegNpT3_R,"25687,17370,14135",user,0.934243,IR,NA,Roughly traced,IR,NA,IN21A036,LegNpT3_R,IN21A036,VFB_jrcv0ecc,NA,NA,NA,NA,NA,Traced,255,glutamate,18588,RHS,secondary,21A,NA,NA,T3,"24531,19903,4208",21A in T3 RHS,"list(25699, 17255, 14135),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18630,1339,306,1848,1339,3187,306,acetylcholine,649151978,intrinsic neuron,None,IN20A.22A021_T3_R,0.8064083,0.058238834,0.13040291,0.0049499893,LegNpT3_R,"26143,18019,9556",user,0.8040184,IR,NA,Roughly traced,IR,NA,IN20A.22A021,LegNpT3_R,IN20A.22A021,VFB_jrcv0edi,NA,NA,NA,18255,NA,Traced,3205,acetylcholine,18255,RHS,secondary,20A.22A,NA,NA,T3,"25337,19980,2000",20A in T3 RHS,"list(26365, 18019, 9556),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18688,764,144,1133,764,1897,144,glutamate,395101700,intrinsic neuron,None,IN14A051_T3_L,0.01447448,0.020284794,0.9601779,0.00506285,LegNpT3_R,"23786,26679,17114",user,0.9601779,CR,NA,Roughly traced,CR,NA,IN14A051,LegNpT3_R,IN14A051,VFB_jrcv0ef4,NA,NA,NA,NA,NA,Traced,464,glutamate,18688,LHS,secondary,14A,NA,NA,T3,"21574,27795,13156",14A? in T3 LHS,"list(24003, 26679, 17204),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18741,1497,260,1833,1497,3330,260,glutamate,644143864,intrinsic neuron,NA,IN21A038_T3_R,0.05840975,0.022217145,0.91620266,0.0031704495,LegNpT3_R,"25012,20226,5240",soma,0.91620266,IR,NA,Roughly traced,IR,NA,IN21A038,LegNpT3_R,IN21A038,VFB_jrcv0egl,NA,NA,NA,NA,NA,Traced,1658,glutamate,18741,RHS,secondary,21A,18741,independent leg,T3,"25012,20226,5240",NA,,NA,NA,NA,,NA,,NA,TRUE
18790,809,313,2425,809,3234,313,glutamate,639843469,intrinsic neuron,None,IN14A018_T3_L,0.0056575807,0.009024091,0.98243016,0.0028881412,LegNpT3_R,"23975,26679,17335",user,0.98243016,CR,NA,Roughly traced,CR,NA,IN14A018,LegNpT3_R,IN14A018,VFB_jrcv0ehy,NA,NA,NA,NA,NA,Traced,1528,glutamate,18561,LHS,secondary,14A,NA,NA,T3,"20695,27535,12104",14A in T3 LHS,"list(24003, 26679, 17204),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18851,1104,236,1647,1104,2751,236,gaba,635401727,intrinsic neuron,None,IN13B044_T3_L,0.006670542,0.91283727,0.075536005,0.0049561975,LegNpT3_R,"22718,26779,13654",user,0.91283727,CR,NA,Roughly traced,CR,NA,IN13B044,LegNpT3_R,IN13B044,VFB_jrcv0ejn,NA,NA,NA,NA,NA,Traced,2181,gaba,18851,LHS,secondary,13B,14552,independent leg,T3,"20586,26829,12100",13B in T3 LHS,"list(22718, 26803, 13564),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18882,1023,458,4138,1023,5161,458,gaba,634935818,intrinsic neuron,None,IN01B027_T3_R,0.0035866727,0.79307574,0.20137589,0.0019617097,LegNpT3_R,"22755,23681,8533",user,0.79307574,IR,NA,Roughly traced,IR,NA,IN01B027,LegNpT3_R,IN01B027,VFB_jrcv0eki,NA,NA,NA,NA,NA,Traced,5935,gaba,21266,RHS,secondary,01B,14139,independent leg,T3,"23476,23499,4601",1B in T3 RHS,"list(22752, 23717, 8533),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18905,1347,366,2514,1347,3861,366,acetylcholine,626689796,intrinsic neuron,None,IN20A.22A024_T3_R,0.9161278,0.013136987,0.06444774,0.006287443,LegNpT3_R,"26008,18009,9556",user,0.9161278,IR,NA,Roughly traced,IR,NA,IN20A.22A024,LegNpT3_R,IN20A.22A024,VFB_jrcv0el5,NA,NA,NA,NA,NA,Traced,7490,acetylcholine,18905,RHS,secondary,20A.22A,16650,independent leg,T3,"26059,19430,3977",20A in T3 RHS,"list(26365, 18019, 9556),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18907,1025,373,2604,1025,3629,373,acetylcholine,633535493,intrinsic neuron,None,IN03A068_T3_R,0.86272717,0.03683072,0.09361112,0.00683099,LegNpT3_R,"26522,16122,16670",user,0.86272717,IR,NA,Roughly traced,IR,NA,IN03A068,LegNpT3_R,IN03A068,VFB_jrcv0el7,NA,NA,NA,NA,NA,Traced,4063,acetylcholine,17598,RHS,secondary,03A,NA,NA,T3,"31190,14951,10271",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18915,1826,274,1634,1826,3460,274,glutamate,809085360,intrinsic neuron,None,IN21A037_T3_R,0.017880255,0.02102626,0.9579579,0.003135534,LegNpT3_R,"25768,17009,14135",user,0.9579579,IR,NA,Roughly traced,IR,NA,IN21A037,LegNpT3_R,IN21A037,VFB_jrcv0elf,NA,NA,NA,NA,NA,Traced,2116,glutamate,19199,RHS,secondary,21A,NA,NA,T3,"26670,18924,6739",21A? in T3 RHS,"list(25699, 17255, 14135),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18921,841,321,2452,841,3293,321,gaba,631724863,intrinsic neuron,NA,IN13B046_T3_L,0.0014446004,0.8563572,0.13845976,0.0037384233,LegNpT3_R,"19876,26059,7903",soma,0.8563572,CR,NA,Roughly traced,CR,NA,IN13B046,LegNpT3_R,IN13B046,VFB_jrcv0ell,NA,NA,NA,NA,NA,Traced,1364,gaba,18363,LHS,secondary,13B,NA,NA,T3,"19876,26059,7903",NA,,NA,NA,NA,,NA,,NA,TRUE
18926,1087,401,2616,1087,3703,401,acetylcholine,628931364,intrinsic neuron,None,IN04B068_T3_R,0.81226695,0.04055965,0.13395062,0.013222765,LegNpT3_R,"22037,23909,11060",user,0.81226695,IR,NA,Roughly traced,IR,NA,IN04B068,LegNpT3_R,IN04B068,VFB_jrcv0elq,NA,NA,NA,NA,NA,Traced,5322,acetylcholine,15103,RHS,secondary,04B,NA,NA,T3,"22856,22514,2999",4B in T3 RHS,"list(22037, 23909, 11060),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
18971,1165,461,2806,1165,3971,461,acetylcholine,629264257,intrinsic neuron,None,IN03A070_T3_R,0.92852885,0.011913299,0.05670408,0.0028537794,LegNpT3_R,"26366,16302,16670",user,0.92852885,IR,NA,Roughly traced,IR,NA,IN03A070,LegNpT3_R,IN03A070,VFB_jrcv0emz,NA,NA,NA,NA,NA,Traced,1975,acetylcholine,18971,RHS,secondary,03A,NA,NA,T3,"31202,15449,10865",3A in T3 RHS,"list(26388, 16279, 16670),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
