display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_motor_neuron,720575941556144100,9441,sternal_posterior_rotator_MesoLN_dorsal_5,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_motor_neuron,720575941483515389,11653,trochanter_extensor_LinJ,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
leg_motor_neuron,720575941568546418,12879,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,,front_leg
leg_motor_neuron,720575941593843589,12901,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,,front_leg
leg_motor_neuron,720575941574008502,12914,sternotrochanter_extensor_MesoLN_dorsal_3,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941470082423,12915,sternotrochanter_extensor_MesoLN_dorsal_3,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941506034049,15513,sternotrochanter_extensor_MesoLN_dorsal_3,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,middle_leg
leg_motor_neuron,720575941478187841,20497,tibia_extensor_SETi,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,glutamate,,middle_leg
leg_motor_neuron,720575941534943937,21499,trochanter_extensor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941434753568,21505,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941685804044,21595,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941573687049,21597,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941641008741,21598,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941568553330,21913,sternotrochanter_extensor_MesoLN_dorsal_3,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_motor_neuron,720575941432965902,22727,tibia_extensor_FETi,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941474499377,22746,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,middle_leg
leg_motor_neuron,720575941536577880,23140,sternal_posterior_rotator_MesoLN_dorsal_5,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
leg_motor_neuron,720575941515898873,23489,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
leg_motor_neuron,720575941488287797,23780,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
leg_motor_neuron,720575941658392344,26276,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_motor_neuron,720575941595151237,36142,sternotrochanter_extensor_MesoLN_dorsal_3,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_motor_neuron,720575941517661356,37981,long_tendon_muscle_B_femur,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_motor_neuron,720575941479987619,41747,long_tendon_muscle_B_femur,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
