display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
tibia_extension_and_long_tendon_motor_neuron,720575941496173947,3695,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941486583046,3729,long_tendon_muscle_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941524748877,3733,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941435830546,5275,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941489123047,5283,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941505660801,5299,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941464925462,5308,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941611361811,5311,tarsus_levator_D,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941639281525,5378,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941468687581,5453,tibia_extensor_FETi,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941497863497,5457,tibia_extensor_SETi,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941415020572,5636,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941471839296,8298,tibia_extensor_FETi,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941689495515,8301,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
