id,supervoxel_id,composite_cell_type,super_class,cell_type,cluster,colours,UMAP1,UMAP2
720575941573368719,76778348755969158,DVM2a-b,motor,DVM2a-b,EFF_19,#50AC4C,-1.1284511012574074,2.5242857410985877
720575941554765722,76919567011847844,trochanter_flexor_MesoAN_posterior_soma,motor,trochanter_flexor_MesoAN_posterior_soma,EFF_22,#FECA44,-3.1381232661743996,-1.5603392646234582
720575941512935779,76989798183341846,long_tendon_muscle_B,motor,long_tendon_muscle_B,EFF_13,#695B52,0.5824267940978172,-0.21368103479557732
720575941547315060,77762342808747372,i1,motor,i1,EFF_20,#933CA5,-2.259478799774253,3.111523993261521
720575941547132040,76919292000235674,long_tendon_muscle_B_tibia_T2,motor,long_tendon_muscle_B_tibia,EFF_22,#FECA44,-2.5741560382386086,-1.4953063056390832
720575941624155644,76918811231869913,b2,motor,b2,EFF_20,#933CA5,-2.123797170593345,2.989172644861405
720575941542412805,76848373634509167,b3,motor,b3,EFF_20,#933CA5,-2.4365827960511086,3.149791426904862
720575941637141109,77130398500949653,femur_reductor_tiny_T2,motor,femur_reductor_tiny,EFF_13,#695B52,0.5857724028090598,-0.04646282648258904
720575941553702042,76774018153447124,CB0911,motor,CB0911,EFF_01,#F96B3D,3.5545737820128562,-1.8143995330255578
720575941594743921,77270242233716772,efferent_pdmn_neuron,visceral_circulatory,efferent_pdmn_neuron,EFF_19,#50AC4C,-1.0799243373413918,2.235749907739823
720575941483515389,77269761197077956,trochanter_extensor_LinJ,motor,trochanter_extensor_LinJ,EFF_21,#F4533A,-1.986951581909263,-4.409527115575607
720575941623743434,76984849508066615,CB0715,motor,CB0715,EFF_01,#F96B3D,3.8504558878401878,-2.0988057181757043
720575941644192200,76989798317618703,trochanter_flexor_MesoAN,motor,trochanter_flexor_MesoAN,EFF_22,#FECA44,-3.309977762176597,-1.3145401999872277
720575941611652627,76848854536472833,long_tendon_muscle_B_tibia,motor,long_tendon_muscle_B_tibia,EFF_22,#FECA44,-2.5642874164124367,-1.5514243171136926
720575941491494606,76989592024953978,long_tendon_muscle_A_dipalpha,motor,long_tendon_muscle_A_dipalpha,EFF_05,#3093C4,-0.09462713427742697,-1.3818376586359093
720575941456201887,76918742445960288,iv1,motor,iv1,EFF_20,#933CA5,-2.3002703113098977,3.0492268874723365
720575941553503460,76989661079598785,pleural_remotor_and_abductor_MesoLN_dorsal_5,motor,pleural_remotor_and_abductor_MesoLN_dorsal_5,EFF_22,#FECA44,-3.3909137172242043,-1.0216205642145226
720575941474769204,76848992042444288,tergotrochanter_extensor_PDMN,motor,tergotrochanter_extensor_PDMN,EFF_22,#FECA44,-3.5941097659607766,-1.41707067941838
720575941501027819,76848648780591736,PS2,motor,PS2,EFF_19,#50AC4C,-1.285162679626548,2.0126684382039954
720575941471300448,77130123421706135,femur_reductor,motor,femur_reductor,EFF_13,#695B52,0.1271710472563865,-0.09283404802494744
720575941471300960,77130192207941145,trochanter_flexor_MesoLN_ventral_3,motor,trochanter_flexor_MesoLN_ventral_3,EFF_22,#FECA44,-3.3182656688233254,-1.4668105170648644
720575941562367239,77059960903136204,trochanter_flexor_MesoLN_ventral_3,motor,trochanter_flexor_MesoLN_ventral_3,EFF_22,#FECA44,-3.3182656688233254,-1.4668105170648644
720575941471301728,76989798317198646,tergotrochanter_extensor_PDMN,motor,tergotrochanter_extensor_PDMN,EFF_22,#FECA44,-3.5941097659607766,-1.41707067941838
720575941732789547,77762342808830337,iv2,motor,iv2,EFF_20,#933CA5,-2.173914186431968,3.0410622432310035
720575941667542515,75091972729522727,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941583917958,75303010309859932,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941505102917,75373378986932685,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941472189994,75162341608001908,MNad17,motor,MNad17,EFF_09,#4CABDB,2.931497134492791,1.369195885904496
720575941611258076,75373104309952426,MNad02_A6,motor,MNad02,EFF_06,#F63C3C,2.0518465118865135,2.198171921022599
720575941604983742,75372829298458907,MNad02_A4,motor,MNad02,EFF_14,#6B5194,0.603060968444741,2.556096143968766
720575941463652877,75162204236221279,MNad53,motor,MNad53,EFF_06,#F63C3C,2.145260401294625,2.10230667138881
720575941593148011,75162135583578209,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941574046056,75302941657606640,MNad53,motor,MNad53,EFF_06,#F63C3C,2.145260401294625,2.10230667138881
720575941501694402,75583866945261846,MNad14_A2,motor,MNad14,EFF_14,#6B5194,1.0559861736754539,2.7430419399816444
720575941587267383,75302666779842945,MNad09_A6,motor,MNad09,EFF_08,#EFCD6D,3.411130078361428,0.3561734631139686
720575941501090795,75513635707408897,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941521612363,75443198176330220,MNad05_A4,motor,MNad05,EFF_15,#EB9C30,0.6943587141493919,1.6258038952428748
720575941560084462,75302804084543442,MNad23,visceral_circulatory,MNad23,EFF_07,#90735D,2.436956621930993,0.7656747772771766
720575941518535347,75373378852793974,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941516697560,75724260769118314,MNad01_A1,motor,MNad01,EFF_15,#EB9C30,0.31402064137259744,1.6779887154180457
720575941540066333,75513498067016932,EN00B026_A4,visceral_circulatory,EN00B026,EFF_07,#90735D,2.129435457513726,1.467638678796952
720575941488266441,75724260768985024,MNad01_A2,motor,MNad01,EFF_15,#EB9C30,0.15567065052787088,2.153011985071366
720575941551967487,75794766952105655,MNad06_A2,motor,MNad06,EFF_14,#6B5194,0.46131301693717264,2.7718167378980567
720575941566917370,75583591933292678,MNad02_A3,motor,MNad02,EFF_14,#6B5194,0.45068217091361307,2.3222114517766883
720575941632864197,75794904391062393,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941491126478,75583866945410010,ENXXX226_A1,visceral_circulatory,ENXXX226,EFF_07,#90735D,2.30129478149215,1.054522462137406
720575941591284364,75302872870611296,MNad65,motor,MNad65,EFF_06,#F63C3C,2.3388240414122703,2.352705545671647
720575941522117707,75584416633796244,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941611754470,75514116340624029,ab-PDF,visceral_circulatory,ab-PDF,EFF_08,#EFCD6D,3.5459258633116844,0.4598717167455604
720575941511228370,74951304229202097,MNad04,visceral_circulatory,MNad04,EFF_09,#4CABDB,3.224410779998696,1.516084380396073
720575941409044907,75443472987380673,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941731588395,75373379053719789,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941488244169,75513773078874554,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941518535603,75302872870733811,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941505592354,74880935484984181,MNad12,visceral_circulatory,MNad12,EFF_09,#4CABDB,2.979462631271279,1.3973113968450477
720575941602996158,75584004384232247,MNad14_A2,motor,MNad14,EFF_14,#6B5194,1.0559861736754539,2.7430419399816444
720575941490687689,75443404335058777,MNad08_A5,motor,MNad08,EFF_06,#F63C3C,1.913862355277932,2.069072790392106
720575941680133053,75302873005140615,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941459023812,75513704359678667,MNad03_A4,visceral_circulatory,MNad03,EFF_09,#4CABDB,2.9423433917025688,1.397333331354325
720575941508293666,75302941657621147,CMU-like_A8,motor,CMU-like,EFF_06,#F63C3C,2.323620267436898,2.390957064874833
720575941652739796,75443335615432853,MNad11_A5,motor,MNad11,EFF_15,#EB9C30,0.9828013258437278,2.0599256231862952
720575941501684418,75794560794149143,MNad02_A2,motor,MNad02,EFF_15,#EB9C30,0.5353767948607566,2.0718024447042396
720575941495589499,75443541773973187,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941587267895,75584004384384189,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941489144039,75583935598043262,MNad01_A3,motor,MNad01,EFF_15,#EB9C30,0.8156069593886497,2.094098992593949
720575941442416298,75513566920714453,MNad09_A5,motor,MNad09,EFF_08,#EFCD6D,3.396919496581948,0.28275723005122444
720575941502353035,75864929538053683,MNad18_A1,visceral_circulatory,MNad18,EFF_12,#CB9D81,2.0229858236769798,-0.11530762170963982
720575941652910804,75654098250337558,MNad11_A3,motor,MNad11,EFF_14,#6B5194,1.0440379457930686,2.754358001001542
720575941652917972,75302735565848405,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941522130763,75513566853873214,MNad16_A4,motor,MNad16,EFF_14,#6B5194,0.4387514667967918,2.6664316132146766
720575941496963657,75583798158805311,MNad19,motor,MNad19,EFF_14,#6B5194,0.5435197430113914,2.492840595491593
720575941480476358,75513498067046986,EN00B026_A4,visceral_circulatory,EN00B026,EFF_07,#90735D,2.129435457513726,1.467638678796952
720575941536453106,75724260702335485,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941409050795,75372966871103366,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941598642729,75513635639723517,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941392605590,75724810659049317,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941562994839,75443266828780612,ENXXX226_A4,motor,ENXXX226,EFF_10,#E22C2C,1.8359613495329978,0.7134944870550086
720575941700604634,75724741939464086,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941461139981,75654441915082809,MNad16_A4,motor,MNad16,EFF_14,#6B5194,0.4387514667967918,2.6664316132146766
720575941533309194,75373035523781063,ENXXX226_A5,motor,ENXXX226,EFF_10,#E22C2C,1.1979184227446678,0.5947763397771766
720575941571708424,75443335615500642,MNad05_A3,motor,MNad05,EFF_14,#6B5194,1.035060651824868,2.2881527617055823
720575941547371325,75654373195706682,ENXXX226_A4,motor,ENXXX226,EFF_10,#E22C2C,1.8359613495329978,0.7134944870550086
720575941504763842,75935092123753192,MNad46,motor,MNad46,EFF_14,#6B5194,0.6730057077864768,2.701023288019364
720575941538762701,76006148062863735,trochanter_flexor_posterior_soma,motor,trochanter_flexor_posterior_soma,EFF_21,#F4533A,-2.1284177226563332,-4.379370980016525
720575941458992031,76357510680581255,trochanter_extensor,motor,trochanter_extensor,EFF_23,#3A9B9C,-2.8597648067017434,-0.6406643912714074
720575941519484014,76005598038321974,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941573038237,76357648119174159,accessory_tibia_flexor_C,motor,accessory_tibia_flexor_C,EFF_24,#F3B539,-2.361346475555503,-0.9413655326288293
720575941572856059,75513223189244568,MNad16_A2,motor,MNad16,EFF_15,#EB9C30,0.32819915585318826,1.9051820709783485
720575941608884969,75721992355879047,EN21X001,visceral_circulatory,EN21X001,EFF_18,#A59B8D,-3.4180376452942727,1.8260013535100867
720575941592128296,76139875963421199,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941458970067,76069644658122603,m_NSC_unknown,visceral_circulatory,m_NSC_unknown,EFF_12,#CB9D81,1.0826573448638084,-0.31178598856144646
720575941558193902,76139944683061049,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941435267872,76139876030172565,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941506618428,76703924891093010,l_NSC_DH31,visceral_circulatory,l_NSC_DH31,EFF_12,#CB9D81,1.7219191270331504,-0.5872133300226281
720575941645177720,75225219861921565,l_NSC_DH31,visceral_circulatory,l_NSC_DH31,EFF_12,#CB9D81,1.7219191270331504,-0.5872133300226281
720575941445271722,75859568613397634,l_NSC_unknown,visceral_circulatory,l_NSC_unknown,EFF_12,#CB9D81,1.0775817709426048,0.06895608449763557
720575941585572830,75577200887711716,l_NSC_CRZ,visceral_circulatory,l_NSC_CRZ,EFF_13,#695B52,0.9129037933806541,0.1800302937108924
720575941450075463,75654098317770552,MNad24,motor,MNad24,EFF_06,#F63C3C,1.818055995033181,1.9534718468267371
720575941531434371,75933786319372010,MNxm02,motor,MNxm02,EFF_22,#FECA44,-2.935013048126304,-1.0310423896234582
720575941400501795,75932273350062130,NA_T1,visceral_circulatory,NA,EFF_13,#695B52,0.4805030899504783,0.5574547722417762
720575941568546418,76214092326835015,tergotrochanter_extensor,motor,tergotrochanter_extensor,EFF_03,#D3432B,0.851700671241677,-2.7892587706964562
720575941557543918,76073354570024756,tibia_flexor,motor,tibia_flexor,EFF_24,#F3B539,-2.0585782451172707,-0.5047238395135949
720575941551010695,76143723314330023,tibia_flexor_T1,motor,tibia_flexor,EFF_21,#F4533A,-2.2425091189881203,-4.320861153356368
720575941593715569,76214023406102836,pleural_remotor_and_abductor_miller_29,motor,pleural_remotor_and_abductor_miller_29,EFF_03,#D3432B,0.798685796783364,-3.136759571782882
720575941722047290,76284392083133203,tarsus_depressor_dipalpha_ventralU_T1,motor,tarsus_depressor_dipalpha_ventralU,EFF_21,#F4533A,-1.8586509151001809,-4.030339531652267
720575941488203209,76214023338916957,long_tendon_muscle_B_T1,motor,long_tendon_muscle_B,EFF_21,#F4533A,-2.0153906268616555,-3.729862026922042
720575941649909489,76284392083245819,femur_reductor_T1,motor,femur_reductor,EFF_03,#D3432B,1.0736446457366111,-3.320313267461593
720575941538128626,76284392083036785,long_tendon_muscle_B_T1,motor,long_tendon_muscle_B,EFF_21,#F4533A,-2.0153906268616555,-3.729862026922042
720575941559281679,76073354570287508,accessory_tibia_flexor_A_T1,motor,accessory_tibia_flexor_A,EFF_21,#F4533A,-2.1594850940247414,-3.9993918464105676
720575941478281440,76143586009673786,tergotrochanter_extensor_T1,motor,tergotrochanter_extensor,EFF_21,#F4533A,-2.243379346801841,-4.101027779332931
720575941501044055,76214023338760936,long_tendon_muscle_B_femur,motor,long_tendon_muscle_B_femur,EFF_05,#3093C4,-0.20748876757820822,-1.5107152984064172
720575941496126793,76003054545631666,tarsus_depressor_B_T1,motor,tarsus_depressor_B,EFF_03,#D3432B,1.259265072868264,-2.5007274672906945
720575941560573608,76002985826049739,tarsus_depressor_retro_tarsus_depressor,motor,tarsus_depressor_retro_tarsus_depressor,EFF_03,#D3432B,1.0093067961196067,-3.3203485534113
720575941630970604,76073354637311058,accessory_tibia_flexor_A_T1,motor,accessory_tibia_flexor_A,EFF_21,#F4533A,-2.1594850940247414,-3.9993918464105676
720575941691007896,76073217265490487,pleural_remotor_and_abductor_miller_29,motor,pleural_remotor_and_abductor_miller_29,EFF_03,#D3432B,0.798685796783364,-3.136759571782882
720575941447846990,75932617015097338,accessory_tibia_flexor_A_T1,motor,accessory_tibia_flexor_A,EFF_21,#F4533A,-2.1594850940247414,-3.9993918464105676
720575941450561358,76073285917397195,trochanter_flexor_ProAN_T1,motor,trochanter_flexor_ProAN,EFF_03,#D3432B,0.922518976257241,-2.8066595122736047
720575941428654255,76284392217255944,tergopleural_promotor_pleural_promotor_miller_28_30,motor,tergopleural_promotor_pleural_promotor_miller_28_30,EFF_03,#D3432B,1.1579741316298606,-3.066076569310958
720575941451729274,76073285917936515,femur_reductor_tiny_T1,motor,femur_reductor_tiny,EFF_03,#D3432B,1.1656167583922508,-3.2254031226556847
720575941579753849,76143654729435205,trochanter_flexor_VProN_T1,motor,trochanter_flexor_VProN,EFF_21,#F4533A,-1.9740269107361672,-4.425586991063888
720575941608273226,76073285985334203,femur_reductor_T1,motor,femur_reductor,EFF_03,#D3432B,1.0736446457366111,-3.320313267461593
720575941593802373,76002917307627180,tergotrochanter_extensor,motor,tergotrochanter_extensor,EFF_03,#D3432B,0.851700671241677,-2.7892587706964562
720575941593843589,76143654863170641,sternotrochanter_extensor,motor,sternotrochanter_extensor,EFF_21,#F4533A,-1.970822088195884,-4.445295624486739
720575941531180261,76214023473105666,sternal_anterior_rotator_miller_31,motor,sternal_anterior_rotator_miller_31,EFF_03,#D3432B,1.0397739487151267,-3.2047074363153527
720575941564818688,76073285918061391,accessory_trochanter_flexor_T1,motor,accessory_trochanter_flexor,EFF_03,#D3432B,1.1655322390059593,-2.8375642821710656
720575941399414563,76143654728785579,trochanter_flexor_ProAN,motor,trochanter_flexor_ProAN,EFF_03,#D3432B,0.77390647702018045,-2.6492984816949914
720575941631837856,76002917173484632,femur_reductor_T1,motor,femur_reductor,EFF_03,#D3432B,1.0736446457366111,-3.320313267461593
720575941547393825,76284323430769306,tibia_flexor_T1,motor,tibia_flexor,EFF_21,#F4533A,-2.2425091189881203,-4.320861153356368
720575941501926706,76003260904879714,long_tendon_muscle_B,motor,long_tendon_muscle_B,EFF_13,#695B52,0.5824267940978172,-0.21368103479557732
720575941430029449,75932617081941121,accessory_tibia_flexor_B_T1,motor,accessory_tibia_flexor_B,EFF_03,#D3432B,1.465252049491799,-2.3739712760370324
720575941452885043,75862248337560256,accessory_tibia_flexor_B_T1,motor,accessory_tibia_flexor_B,EFF_03,#D3432B,1.465252049491799,-2.3739712760370324
720575941561433746,75862248270781750,tarsus_levator_D,motor,tarsus_levator_D,EFF_13,#695B52,0.5495884495238426,-0.33863764261418083
720575941549819710,75862248270449028,accessory_tibia_flexor_B_T1,motor,accessory_tibia_flexor_B,EFF_03,#D3432B,1.465252049491799,-2.3739712760370324
720575941667380979,75862179551190811,sternotrochanter_extensor,motor,sternotrochanter_extensor,EFF_21,#F4533A,-1.970822088195884,-4.445295624486739
720575941605019582,75862248337586546,tibia_extensor_SETi_T1,motor,tibia_extensor_SETi,EFF_03,#D3432B,1.1038954334715965,-2.9639533088129113
720575941574008502,75511985567216849,sternotrochanter_extensor_MesoLN_dorsal_3,motor,sternotrochanter_extensor_MesoLN_dorsal_3,EFF_22,#FECA44,-3.6225311679383156,-1.227701954595382
720575941470082423,75440998616079733,sternotrochanter_extensor_MesoLN_dorsal_3,motor,sternotrochanter_extensor_MesoLN_dorsal_3,EFF_22,#FECA44,-3.6225311679383156,-1.227701954595382
720575941438181205,74951372344553900,sternal_anterior_rotator_ventrolateral_ribbon,motor,sternal_anterior_rotator_ventrolateral_ribbon,EFF_13,#695B52,0.3820993977049949,0.018863625772659987
720575941458177747,77129711238832108,mesVUM-MJ,visceral_circulatory,mesVUM-MJ,EFF_19,#50AC4C,-1.340127222015464,2.362882681139176
720575941533190337,75933167643110675,DLM1-4_T1,motor,DLM1-4,EFF_19,#50AC4C,-1.397788993789756,2.82138831163234
720575941474574132,75863142429419255,b3,motor,b3,EFF_20,#933CA5,-2.4365827960511086,3.149791426904862
720575941580669817,75792773684987821,iv1,motor,iv1,EFF_20,#933CA5,-2.3002703113098977,3.0492268874723365
720575941583644382,75933167642936233,DLM1-4_T1,motor,DLM1-4,EFF_19,#50AC4C,-1.397788993789756,2.82138831163234
720575941475745898,75863142496188581,i2,motor,i2,EFF_20,#933CA5,-1.8655702991028664,2.8708330466825416
720575941433431328,75792430154479572,DVM3a-b,motor,DVM3a-b,EFF_19,#50AC4C,-0.9140720290680764,2.2839647009450843
720575941479034563,75933167575997670,DLM1-4_T1,motor,DLM1-4,EFF_19,#50AC4C,-1.397788993789756,2.82138831163234
720575941597489344,75652173635730127,DVM1a-c_T2,motor,DVM1a-c,EFF_19,#50AC4C,-1.2678596896668313,2.6448138430196693
720575941468288375,75863073709681979,iv3,motor,iv3,EFF_20,#933CA5,-1.9764220637818215,2.9140384867269447
720575941468897856,75933579959886114,i1,motor,i1,EFF_20,#933CA5,-2.259478799774253,3.111523993261521
720575941472734048,75652173635805563,DVM1a-c_T2,motor,DVM1a-c,EFF_19,#50AC4C,-1.2678596896668313,2.6448138430196693
720575941688499212,75723229440330904,PS2,motor,PS2,EFF_19,#50AC4C,-1.285162679626548,2.0126684382039954
720575941557406756,75155674678191930,CB0804,motor,CB0804,EFF_18,#A59B8D,-3.326907865478599,1.62113732839412
720575941508146978,75226180861241503,CB0750,motor,CB0750,EFF_01,#F96B3D,3.471756883190072,-2.223070435277755
720575941525655833,75154849909806597,CB0901,motor,CB0901,EFF_18,#A59B8D,-3.4066464824219582,1.6903690769750526
720575941577649909,75577336984184421,SEZ_NSC_Hugin,visceral_circulatory,SEZ_NSC_Hugin,EFF_11,#B56FCC,0.6497632341841819,1.0158512070257117
720575941473952810,75718143125044136,SEZ_NSC_Hugin,visceral_circulatory,SEZ_NSC_Hugin,EFF_11,#B56FCC,0.6497632341841819,1.0158512070257117
720575941501345163,76210382145855071,m_NSC_unknown,visceral_circulatory,m_NSC_unknown,EFF_12,#CB9D81,1.0826573448638084,-0.31178598856144646
720575941541933341,76069507285884699,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941434301472,76139944615805317,m_NSC_unknown,visceral_circulatory,m_NSC_unknown,EFF_12,#CB9D81,1.0826573448638084,-0.31178598856144646
720575941479238563,76139669804940984,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941617887103,75302528937712181,tibia_flexor_T3,motor,tibia_flexor,EFF_04,#71C4EF,-0.5383744163056252,-0.7113721892755578
720575941527948932,75161860168984263,trochanter_flexor_dorsomedial_ribbon,motor,trochanter_flexor_dorsomedial_ribbon,EFF_04,#71C4EF,-0.47835015483101584,-0.4629142806451867
720575941630145989,75302185273533348,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941655736344,74881415984290779,long_tendon_muscle_B_femur,motor,long_tendon_muscle_B_femur,EFF_05,#3093C4,-0.20748876757820822,-1.5107152984064172
720575941667762097,75022428350245663,tibia_flexor_Fast_T3,motor,tibia_flexor_Fast,EFF_04,#71C4EF,-0.35119747348030783,-0.8148520514886926
720575941623920586,75231747877258137,sternotrochanter_extensor_dorsomedial_ribbon,motor,sternotrochanter_extensor_dorsomedial_ribbon,EFF_13,#695B52,0.23675514035025857,-0.04593949770146111
720575941549915252,75441136055364236,tergotrochanter_extensor,motor,tergotrochanter_extensor,EFF_03,#D3432B,0.851700671241677,-2.7892587706964562
720575941588633740,75232366486672643,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941466399830,75091904077381967,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941495969479,75162341540780683,MNad57,motor,MNad57,EFF_09,#4CABDB,3.255645640418923,1.5076136066991737
720575941399300387,75373104310015167,MNad02_A6,motor,MNad02,EFF_06,#F63C3C,2.0518465118865135,2.198171921022599
720575941597267356,75722336221517273,tpn,motor,tpn,EFF_19,#50AC4C,-1.8919985217591164,2.686820454843705
720575941535262179,75161585626401907,EN00B025,visceral_circulatory,EN00B025,EFF_11,#B56FCC,1.2032998877028587,1.332539506204789
720575941439301183,75161860437638209,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941562471943,75161585626355113,MNad63,motor,MNad63,EFF_17,#5CB96D,-0.1857416553040383,1.3617436363775184
720575941532464562,75372347859067554,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941572076445,75372347859091042,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941587428151,75582216805390426,accessory_tibia_flexor_C,motor,accessory_tibia_flexor_C,EFF_24,#F3B539,-2.361346475555503,-0.9413655326288293
720575941519971511,75582285525004667,accessory_tibia_flexor_B_T2,motor,accessory_tibia_flexor_B,EFF_13,#695B52,0.3186044769744041,-0.4541914985101769
720575941518636467,75722679281891983,femur_reductor,motor,femur_reductor,EFF_13,#695B52,0.1271710472563865,-0.09283404802494744
720575941527171000,75651485970715215,accessory_trochanter_flexor_T1,motor,accessory_trochanter_flexor,EFF_03,#D3432B,1.1655322390059593,-2.8375642821710656
720575941592581671,76073492143691040,long_tendon_muscle_A,motor,long_tendon_muscle_A,EFF_21,#F4533A,-1.8774778766175149,-3.962858967534835
720575941494146176,76003123465992140,accessory_tibia_flexor_B_T1,motor,accessory_tibia_flexor_B,EFF_03,#D3432B,1.465252049491799,-2.3739712760370324
720575941524966169,76214160912047133,long_tendon_muscle_A_T1,motor,long_tendon_muscle_A,EFF_21,#F4533A,-1.9730880183716653,-4.002600960485275
720575941571652616,75862454697171373,tarsus_depressor_B_T1,motor,tarsus_depressor_B,EFF_03,#D3432B,1.259265072868264,-2.5007274672906945
720575941412439956,75935023337254631,MNad43,motor,MNad43,EFF_13,#695B52,0.19647885136405252,0.6313406899053504
720575941508227874,75161929291007898,MNad08_A3,motor,MNad08,EFF_14,#6B5194,0.36340237431327127,2.4227595999319007
720575941498946529,74951097936200694,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941554833572,75302460352341395,MNad16_A4,motor,MNad16,EFF_14,#6B5194,0.4387514667967918,2.6664316132146766
720575941507894032,75161585425144929,MNad36,motor,MNad36,EFF_13,#695B52,0.36473942570487283,0.19821257139033577
720575941435766060,75091354120014632,MNad33,motor,MNad33,EFF_17,#5CB96D,-0.06207966036995627,0.35674900556391975
720575941650859281,75091972729496411,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941560345359,75302460553886845,ENXXX226_A4,motor,ENXXX226,EFF_10,#E22C2C,1.8359613495329978,0.7134944870550086
720575941521011127,75232366821630553,MNad09_A7,motor,MNad09,EFF_08,#EFCD6D,3.652748354003823,0.5521964504796912
720575941536986866,75021123016038459,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941523082487,75091423040699316,MNad06_A3,motor,MNad06,EFF_14,#6B5194,0.42251253895560525,2.8274124338704993
720575941528213158,75091491760331862,MNad01_A3,motor,MNad01,EFF_15,#EB9C30,0.8156069593886497,2.094098992593949
720575941554888612,75372691657894102,MNad40,motor,MNad40,EFF_17,#5CB96D,-0.009361736251914277,0.4284300282079627
720575941438845919,75232022888888695,MNad40,motor,MNad40,EFF_17,#5CB96D,-0.009361736251914277,0.4284300282079627
720575941638038559,75653273348191730,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941544904116,75372760377301887,MNad10_A1,motor,MNad10,EFF_15,#EB9C30,0.2858445721129539,2.18388146901912
720575941465021206,75091354119896048,ENXXX226_T3,motor,ENXXX226,EFF_10,#E22C2C,1.539999969528115,0.9261693432409217
720575941617728383,75788374430146270,CB0914,motor,CB0914,EFF_02,#3A9838,2.9051186221102836,-1.4018834159296105
720575941581804383,75929180705070770,CB0914,motor,CB0914,EFF_02,#3A9838,2.9051186221102836,-1.4018834159296105
720575941553641188,75161654144301327,MNad32,motor,MNad32,EFF_17,#5CB96D,-0.5242264194031594,0.913758702524369
720575941687084527,75718074405777101,CB0728,motor,CB0728,EFF_02,#3A9838,2.6180426592389705,-1.1410840079706261
720575941428991224,75929043333268287,CB0756,motor,CB0756,EFF_02,#3A9838,2.4606946038464668,-1.069001011602218
720575941507791745,75999412077338679,ingestion_motor_neuron,motor,ingestion_motor_neuron,EFF_02,#3A9838,2.710282989070809,-1.244906716100509
720575941556390116,75929043266076430,ingestion_motor_neuron,motor,ingestion_motor_neuron,EFF_02,#3A9838,2.710282989070809,-1.244906716100509
