UMAP1,UMAP2,id,top_nt,nerve,region,super_class,side,super_cluster,hemilineage,cell_function,cell_function_detailed,body_part_effector,composite_cell_type,cell_class,cell_sub_class,cell_type,label,nerve_side,unordered_cluster,cluster,colours,body_part_effector2
4.932207191490353,2.305707100935731,720575941488244169,gaba,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,abdomen-egg-laying,TBD,unknown,NA,abdomen,MNad09,abdomen_motor_neuron,NA,MNad09,abdomen,left,10,EFF_03,#9FB555,abdomen
1.5309281294576536,1.0423373022754525,720575941488266441,gaba,left_fourth_abdominal_nerve,ventral_nerve_cord,motor,left,abdomen motor 1,TBD,unknown,NA,abdomen,MNad01,abdomen_motor_neuron,NA,MNad01,abdomen,left,5,EFF_07,#B56FCC,abdomen
-4.407610809303104,-5.232881422929015,720575941488287797,gaba,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,front leg,13A,leg_motor,leg_motor_extend_femur_tibia_joint,front leg,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,tibia_extensor_FETi,front leg,right,7,EFF_11,#E92F2F,front leg
6.602500522636594,1.7061010637958383,720575941488585168,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,right,NA,TBD,unknown,NA,ureter,ab-PDF,ventral_nerve_cord_neurosecretory_cell,ureter_neurosecretory_cell,ab-PDF,ureter,right,3,EFF_05,#9C9286,ureter
-2.0715226287611115,-2.1220881900112296,720575941488644300,acetylcholine,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,08A,leg_motor,leg_motor_extend_coxa_trochanter_joint,hind leg,sternotrochanter_extensor_dorsomedial_ribbon,leg_motor_neuron,hind_leg_motor_neuron,sternotrochanter_extensor_dorsomedial_ribbon,hind leg,right,2,EFF_10,#695B52,hind leg
5.097362840675534,2.457827929564271,720575941488656332,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,abdomen-egg-laying,00B,unknown,NA,abdomen,720575941488656332,abdomen_motor_neuron,NA,NA,abdomen,left,10,EFF_03,#9FB555,abdomen
-1.4275149459608187,2.4819129744251107,720575941488989129,acetylcholine,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,flight-steering,08A,haltere_steering,NA,haltere steering,hi1 MN,haltere_motor_neuron,haltere_steering_neuron,hi1 MN,haltere steering,left,4,EFF_08,#3D9D98,haltere steering
-7.460494434333621,0.5551180878360604,720575941489123047,gaba,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,front leg,15B,leg_motor,leg_motor_pull_long_tendon,front leg,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,long_tendon_muscle_B,front leg,left,8,EFF_14,#41A4D5,front leg
-6.657965099311649,-3.3222060164730216,720575941489125351,gaba,left_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,left,head-eye-antenna,16B,neck_motor,neck_motor_neck_roll,neck motor neck roll,DProN2,neck_motor_neuron,neck_roll_motor_neuron,DProN2,neck motor neck roll,left,9,EFF_12,#F35438,NA
1.9365311080001006,0.8645392695148324,720575941489144039,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,abdomen motor 1,06A,unknown,NA,abdomen,MNad58,abdomen_motor_neuron,NA,MNad58,abdomen,left,5,EFF_07,#B56FCC,abdomen
-6.741794979072391,-3.4224849900524283,720575941489332169,gaba,right_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,right,head-eye-antenna,16B,neck_motor,neck_motor_neck_roll,neck motor neck roll,DProN4,neck_motor_neuron,neck_roll_motor_neuron,DProN4,neck motor neck roll,right,9,EFF_12,#F35438,NA
2.2135546748868835,1.5094293394763802,720575941489671625,octopamine,right_fourth_abdominal_nerve,ventral_nerve_cord,motor,left,abdomen motor 1,TBD,unknown,NA,abdomen,MNad06,abdomen_motor_neuron,NA,MNad06,abdomen,right,5,EFF_07,#B56FCC,abdomen
