vertex_id,root_626,super_class,cell_type,betweenness
57625,720575941731589931,sensory,SNxx05,12.740099685641209
57626,720575941662004092,,,0.050701100306232
57627,720575941563857298,optic_lobe_intrinsic,Tm3,0.0170853997152177
57628,720575941449721269,,,0.1992752733024992
57629,720575941658324760,optic_lobe_intrinsic,C3,0.0
57630,720575941554694554,central_brain_intrinsic,PS291,0.9136983941290974
57631,720575941497397729,optic_lobe_intrinsic,Mi4,0.0
57632,720575941531567563,,,0.0
57633,720575941574274312,optic_lobe_intrinsic,Mi13,0.0
57634,720575941552860499,ventral_nerve_cord_intrinsic,INXXX346,15.67342389390258
57635,720575941486469954,ventral_nerve_cord_intrinsic,IN12B029,323.2141215434752
57636,720575941476955713,,,0.0068098555385728
57637,720575941497397627,ventral_nerve_cord_intrinsic,IN00A066,20.69878827720281
57638,720575941624736108,optic_lobe_intrinsic,Dm15,0.0
57639,720575941518410935,ventral_nerve_cord_intrinsic,IN16B082,66.8660913941947
57640,720575941496448711,,,0.0
57641,720575941630682604,optic_lobe_intrinsic,C2,0.0
57642,720575941475579451,central_brain_intrinsic,WED026,0.1105373144595147
57643,720575941491463856,optic_lobe_intrinsic,T5c,0.0
57644,720575941578964305,central_brain_intrinsic,CB3750,74.05000068157275
57645,720575941457854879,optic_lobe_intrinsic,T4c,0.0
57646,720575941574642683,central_brain_intrinsic,CB3623,8763.565593392765
57647,720575941435348366,central_brain_intrinsic,SMP248c,1.5376535917452503
57648,720575941481366351,central_brain_intrinsic,CB0130,36.05776822890792
57649,720575941496637639,,,0.0
57650,720575941639617397,,,0.0
57651,720575941533138410,optic_lobe_intrinsic,T4c,0.0213538197152994
57652,720575941569287674,optic_lobe_intrinsic,Li10,0.0
57653,720575941555690241,,,0.0868142680092277
57654,720575941486366093,,,0.026092339829051
57655,720575941452169850,central_brain_intrinsic,"FS1A,FS1B",0.0406472931635781
57656,720575941465454422,,,0.0
57657,720575941524121421,ventral_nerve_cord_intrinsic,IN12B035,114.31499674086427
57658,720575941467193942,,,0.0
57659,720575941686970380,optic_lobe_intrinsic,Tm2,0.005119115846005
57660,720575941547184957,ventral_nerve_cord_intrinsic,IN06B056,26.91038925389904
57661,720575941584318342,optic_lobe_intrinsic,Tm21,0.0
57662,720575941594225191,ventral_nerve_cord_intrinsic,IN03A094,396.87982907416017
57663,720575941598386076,ventral_nerve_cord_intrinsic,IN03A026,984.2777886001052
57664,720575941573893627,,,0.0
57665,720575941626864697,optic_lobe_intrinsic,T4a,0.0
57666,720575941485372045,ventral_nerve_cord_intrinsic,IN03A049,41.3840014305276
57667,720575941624757642,optic_lobe_intrinsic,Mi1,0.0
57668,720575941500608651,optic_lobe_intrinsic,,235.60079064084616
57669,720575941523670007,,,0.0
57670,720575941495443584,optic_lobe_intrinsic,T4c,0.0416905951908726
57671,720575941616836565,central_brain_intrinsic,PS192,0.0042255257125358
57672,720575941503788965,,,0.0175622421796444
57673,720575941408274735,optic_lobe_intrinsic,T4d,0.0
57674,720575941613699481,visual_projection,LCe01b,0.2619870598925119
57675,720575941643117394,central_brain_intrinsic,LHPV5a5,0.2225939311128801
57676,720575941602180390,sensory,SNta24,0.4553964834037814
57677,720575941568681262,,,0.0
57678,720575941633637307,central_brain_intrinsic,,0.2788082508386975
57679,720575941654594009,,,1.935023001880548
57680,720575941566665526,,,0.0
57681,720575941568882802,visual_projection,LC6,0.0053821426922107
57682,720575941453760937,,,0.0
57683,720575941602032118,optic_lobe_intrinsic,T5b,0.0
57684,720575941496126793,motor,tarsus_depressor_B,11.41649851513048
57685,720575941538926741,optic_lobe_intrinsic,Dm18,0.0006821282401091
57686,720575941507346455,,,0.0
57687,720575941517454808,,,0.0
57688,720575941505132850,visual_projection,LLPC2,0.29427273839124
57689,720575941652139025,central_brain_intrinsic,TuBu08,0.0
57690,720575941703264730,central_brain_intrinsic,SLP265a,1.2304013404471088
57691,720575941415154460,sensory,SNta37,3.1550908834125444
57692,720575941475032884,central_brain_intrinsic,IB022,0.0064585099517359
57693,720575941515653475,,,273.0795744273417
57694,720575941479754464,visual_projection,LC46,0.0012909129298789
57695,720575941593373221,optic_lobe_intrinsic,Tm4,0.0086975969968302
57696,720575941625172076,sensory,SNta25,0.0704076985937522
57697,720575941537150450,optic_lobe_intrinsic,T4c,0.0
57698,720575941654096657,,,0.0
57699,720575941441557967,,,0.1104236543333649
57700,720575941452891561,visual_projection,LC20b,0.0003188775510204
57701,720575941492271536,ventral_nerve_cord_intrinsic,IN10B042,11.708564851671689
57702,720575941558735405,ventral_nerve_cord_intrinsic,IN03B092,19.53863866547665
57703,720575941611766505,,,0.0174287193247341
57704,720575941431349207,sensory,BM_dPoOr,1.7300134163884884
57705,720575941529520568,optic_lobe_intrinsic,T2a,0.0
57706,720575941481643599,,,635.5223907203306
57707,720575941630081574,descending,DNp17,20.44843189625151
57708,720575941512552524,sensory,TPMN,4.2155963515959405
57709,720575941469763191,optic_lobe_intrinsic,Tm1,0.0
57710,720575941457353286,sensory,SNpp61,6.030656911241938
57711,720575941653538065,ascending,AN05B078,79.65930384161581
57712,720575941432407767,,,0.0080054058235113
57713,720575941401815075,,,0.0
57714,720575941662497916,central_brain_intrinsic,FC2B,0.0
57715,720575941498960546,motor,tergopleural_promotor_pleural_promotor,357.59736323423806
57716,720575941506424610,optic_lobe_intrinsic,T4b,0.0
57717,720575941566813031,central_brain_intrinsic,SMP156,0.1684450607936476
57718,720575941634236347,motor,femur_reductor_dorsomedial_ribbon,375.24617532658095
57719,720575941641614418,sensory,SNta09,8.855215095460435
57720,720575941542597661,,,0.0
57721,720575941670537393,central_brain_intrinsic,DN1pE,44.2415887431478
57722,720575941601391862,sensory,SNta38,3.072959812291982
57723,720575941495495547,ventral_nerve_cord_intrinsic,IN06A011,139.03225995492585
57724,720575941452717895,central_brain_intrinsic,KCapbp-ap1,0.0
57725,720575941466376534,,,0.0
57726,720575941528312998,,,0.0
57727,720575941565928039,,,0.0
57728,720575941626105482,optic_lobe_intrinsic,TmY10,0.0
57729,720575941568701690,sensory,ORN_DL1,1.5892136674480828
57730,720575941546938548,optic_lobe_intrinsic,Tm4,0.0
57731,720575941440782933,,,0.0
57732,720575941553711239,optic_lobe_intrinsic,TmY14,0.0
57733,720575941519240152,sensory,SNppxx,3.6909774030243736
57734,720575941505743127,optic_lobe_intrinsic,Tm2,0.0
57735,720575941497362401,optic_lobe_intrinsic,Tm1,0.0
57736,720575941558970639,sensory,SNta34,16.02264167736546
57737,720575941433568014,optic_lobe_intrinsic,MLt3,0.0
57738,720575941410140075,sensory,SNpp51,0.2221732726553309
57739,720575941643073125,central_brain_intrinsic,KCab,0.0
57740,720575941440794559,,,0.3195190194150463
57741,720575941491214286,visual_projection,aMe5,1.6496354759006269
57742,720575941611352678,central_brain_intrinsic,CB3267,13.92042153932058
57743,720575941505092517,sensory,,459.0694010479636
57744,720575941596099953,central_brain_intrinsic,CB2339,0.0062047556345118
57745,720575941490542286,,,0.0767048178734014
57746,720575941575193960,optic_lobe_intrinsic,Tm20,0.0
57747,720575941509949712,central_brain_intrinsic,CB1337,0.0004590868239367
57748,720575941658617936,optic_lobe_intrinsic,Mi15,0.0
57749,720575941536245002,,,1.7147532190682857
57750,720575941533236202,,,0.0
57751,720575941495131079,ventral_nerve_cord_intrinsic,IN07B099,52.15211813244137
57752,720575941559984755,visual_projection,LLPC3,0.007267685959514
57753,720575941524896331,,,0.0
57754,720575941604914878,,,0.0
57755,720575941589953591,ventral_nerve_cord_intrinsic,IN13A054,277.5146985246324
57756,720575941450277454,optic_lobe_intrinsic,Tm3,0.0
57757,720575941652590833,central_brain_intrinsic,"FS4A,FS4B,FS4C",0.0150375939849624
57758,720575941457432479,optic_lobe_intrinsic,T5a,0.0
57759,720575941546029500,,,0.0
57760,720575941476377908,ventral_nerve_cord_intrinsic,IN23B070,56.50341664211803
57761,720575941574028445,,,0.0
57762,720575941511524306,central_brain_intrinsic,CB2175,0.9513455848814673
57763,720575941537763197,ventral_nerve_cord_intrinsic,IN01A079,3.1136572248209275
57764,720575941462271172,,,0.0
57765,720575941461170899,central_brain_intrinsic,CB3133,0.0096848085037547
57766,720575941438231359,,,0.0
57767,720575941573793019,sensory,HRN_VP4,0.7513838695858366
57768,720575941568434290,optic_lobe_intrinsic,T4b,0.0
57769,720575941453284777,ventral_nerve_cord_intrinsic,IN08A050,12.388397268545946
57770,720575941548815393,,,51.543629683448
57771,720575941529571531,optic_lobe_intrinsic,T5c,0.041587073104516
57772,720575941565178471,visual_projection,LC15,0.0
57773,720575941569517470,sensory,SNta02,2.606791346532574
57774,720575941565525767,,,3.5368148685627374
57775,720575941535434762,sensory,LB3b,14.720296036254226
57776,720575941438021183,optic_lobe_intrinsic,T5c,0.0
57777,720575941592525863,ventral_nerve_cord_intrinsic,IN13B096,48.39697175490058
57778,720575941596715141,,,203.10845881019216
57779,720575941594869029,,,0.0050289705612402
57780,720575941405251184,,,0.0
57781,720575941613752540,,,0.0
57782,720575941477149290,optic_lobe_intrinsic,T4b,0.0
57783,720575941668921587,,,0.0
57784,720575941527182692,,,15.771462254586892
57785,720575941626299594,,,0.0
57786,720575941504001515,,,0.0
57787,720575941567887098,ventral_nerve_cord_intrinsic,IN10B057,4.589732101440273
57788,720575941565225831,optic_lobe_intrinsic,T2a,0.0
57789,720575941560846125,,,0.0025839793281653
57790,720575941516474617,,,0.0
57791,720575941600540201,ventral_nerve_cord_intrinsic,IN13B064,120.36572806677935
57792,720575941621660924,sensory,SNta29,0.0486770374673706
57793,720575941554171675,,,0.0245864800932927
57794,720575941526176537,sensory,SNxx03,21.44619592913281
57795,720575941488905417,optic_lobe_intrinsic,T4a,0.0
57796,720575941438065727,optic_lobe_intrinsic,Tm1,0.0
57797,720575941638486559,optic_lobe_intrinsic,Mi1,0.0
57798,720575941479595744,central_brain_intrinsic,CL178,0.964362273502813
57799,720575941573039518,,,0.0
57800,720575941487153616,central_brain_intrinsic,CL146,0.0
57801,720575941654225425,ventral_nerve_cord_intrinsic,IN04B107,388.9280235862957
57802,720575941574557193,optic_lobe_intrinsic,Li16,0.2913846782947715
57803,720575941615386521,visual_projection,LTe58,2.6741033061189854
57804,720575941487910096,,,0.0
57805,720575941491043529,,,0.0
57806,720575941477432350,central_brain_intrinsic,M_lvPNm25,183.9161193568104
57807,720575941604455414,,,0.0005782017924255
57808,720575941651431697,visual_centrifugal,cLP02,0.0
57809,720575941514661113,optic_lobe_intrinsic,T5a,0.0
57810,720575941504215127,,,0.0
57811,720575941478604650,visual_projection,LC10a,0.0
57812,720575941626270009,visual_projection,LC15,0.0
57813,720575941568150772,optic_lobe_intrinsic,T4d,0.0
57814,720575941667763699,central_brain_intrinsic,CB1376,15.767077391052265
57815,720575941429716728,,,0.0
57816,720575941553819783,,,0.0
57817,720575941549602621,,,14.389629926363805
57818,720575941516798611,,,0.0
57819,720575941553712007,central_brain_intrinsic,PLP239,16.522201632676968
57820,720575941410706091,optic_lobe_intrinsic,Mi9,0.0
57821,720575941625743242,optic_lobe_intrinsic,TmY5a,0.0
57822,720575941590362935,optic_lobe_intrinsic,C3,0.0
57823,720575941467315030,,,0.0035692488774576
57824,720575941572667976,central_brain_intrinsic,KCg-m,0.0
57825,720575941507536151,,,0.065993547303276
57826,720575941465206806,central_brain_intrinsic,KCg-m,0.0
57827,720575941564109154,sensory,SNpp35,28.07125060224917
57828,720575941550521716,,,0.0
57829,720575941546393532,,,888.78270006876
57830,720575941532582787,sensory,SNxx21,27.534368471352863
57831,720575941723872570,sensory,,3.035584789128965
57832,720575941512238412,optic_lobe_intrinsic,Pm02,0.0
57833,720575941563449398,central_brain_intrinsic,CB3803,18.20827369203081
57834,720575941652011793,,,0.0
57835,720575941438576914,,,2.368253249065545
57836,720575941575721576,central_brain_intrinsic,CB0461,1702.9312369775937
57837,720575941547117748,central_brain_intrinsic,EPG,0.0
57838,720575941545391977,central_brain_intrinsic,KCab,15.75730882211604
57839,720575941657939536,central_brain_intrinsic,hDeltaK,0.0687627829898059
57840,720575941513053251,optic_lobe_intrinsic,Mi1,0.0
57841,720575941545008901,central_brain_intrinsic,CB1510,0.0
57842,720575941405165936,,,0.0
57843,720575941438801237,,,0.0
57844,720575941623302396,sensory,SNta38,14.49444461407152
57845,720575941528159142,central_brain_intrinsic,CB2412,0.0023644384581443
57846,720575941581595513,,,0.0
57847,720575941610553318,sensory,LB1b,12.809103449273907
57848,720575941393538966,central_brain_intrinsic,ATL009,0.0001858045336306
57849,720575941462069005,visual_projection,LPLC1,0.147098145711895
57850,720575941516180314,central_brain_intrinsic,"SMP292,SMP584",18.472604903012623
57851,720575941590460471,,,0.0317322554569942
57852,720575941604375486,optic_lobe_intrinsic,Tm4,0.0697847667914855
57853,720575941527584166,optic_lobe_intrinsic,T2a,0.0
57854,720575941691197915,,,0.0
57855,720575941412912017,optic_lobe_intrinsic,Pm05,0.0
57856,720575941584907615,,,0.2158172861940146
57857,720575941515724643,,,0.1360665112928019
57858,720575941556389092,visual_projection,MTe50,0.0515563913565709
57859,720575941506248215,visual_projection,LC4,0.08377954631645
57860,720575941578031953,optic_lobe_intrinsic,T4a,0.0
57861,720575941510421776,,,0.0
57862,720575941543569693,,,0.0
57863,720575941475807262,optic_lobe_intrinsic,Tm9,0.0
57864,720575941489360585,optic_lobe_intrinsic,Tm21,0.0
57865,720575941540904397,,,0.0
57866,720575941595394161,ascending,AN06B046,265.2406965344225
57867,720575941609567462,sensory,SNta30,1.570029944648187
57868,720575941632665324,sensory,SNch05,5.60314099326186
57869,720575941459183519,central_brain_intrinsic,SMP539,0.8313087437636177
57870,720575941538992253,optic_lobe_intrinsic,Dm3p,0.0
57871,720575941613765907,central_brain_intrinsic,CB0880,944.255618287651
57872,720575941658283544,,,0.0
57873,720575941413878164,optic_lobe_intrinsic,Mi9,0.5658011043751607
57874,720575941437054175,central_brain_intrinsic,KCapbp-ap2,0.0
57875,720575941567585274,optic_lobe_intrinsic,TmY10,0.0
57876,720575941508595490,optic_lobe_intrinsic,Dm3v,0.0
57877,720575941631001836,ventral_nerve_cord_intrinsic,IN13B050,26.367781583786787
57878,720575941526648998,,,0.0
57879,720575941478019946,,,0.0134643789786382
57880,720575941560650408,ventral_nerve_cord_intrinsic,IN09A039,28.94241381987416
57881,720575941597317056,optic_lobe_intrinsic,T2,0.0
57882,720575941546679145,,,0.0
57883,720575941602540790,,,0.0
57884,720575941447051445,ventral_nerve_cord_intrinsic,IN06A117,179.79096377186087
57885,720575941628560697,,,0.0149353019459533
57886,720575941429473495,ventral_nerve_cord_intrinsic,IN13A044,26.482742823151632
57887,720575941442553551,,,0.0387348404322281
57888,720575941573040456,optic_lobe_intrinsic,TmY3,0.0110305597438644
57889,720575941637948959,sensory,SNta39,3.2317638659258585
57890,720575941514172771,optic_lobe_intrinsic,Tm9,0.0
57891,720575941529704580,,,0.0
57892,720575941652081429,central_brain_intrinsic,"PLP139,PLP140",14.84125012089695
57893,720575941505978693,optic_lobe_intrinsic,Mi4,0.0
57894,720575941626309258,central_brain_intrinsic,CB2454,0.0
57895,720575941537935080,sensory,SNxx26,13.361151574413514
57896,720575941408515119,ventral_nerve_cord_intrinsic,IN06A132,15.495306897836628
57897,720575941558642803,,,0.0
57898,720575941569802746,,,0.0
57899,720575941474018400,,,114.98649703890392
57900,720575941495748807,optic_lobe_intrinsic,C3,0.0558592849316124
57901,720575941482816186,sensory,SNpp23,0.0097809663500372
57902,720575941554436506,optic_lobe_intrinsic,T2a,0.0
57903,720575941540462285,descending,DNde003,16.510658172716553
57904,720575941558481646,optic_lobe_intrinsic,T5b,0.0
57905,720575941611429222,,,0.0
57906,720575941407197358,optic_lobe_intrinsic,T5a,0.0
57907,720575941723870522,,,0.0
57908,720575941565351431,central_brain_intrinsic,LHPV7a1b,9.991131810073169
57909,720575941476911153,optic_lobe_intrinsic,T2,0.0
57910,720575941572672328,central_brain_intrinsic,SMP173,0.1295678969964968
57911,720575941500126603,optic_lobe_intrinsic,T4b,0.0
57912,720575941445324052,ventral_nerve_cord_intrinsic,IN06A078,19.36241377932012
57913,720575941652805873,central_brain_intrinsic,SLP170,1.864636812343276
57914,720575941593162280,,,3.103744043998761
57915,720575941479444303,optic_lobe_intrinsic,Li10,0.0706332703938299
57916,720575941514208515,optic_lobe_intrinsic,Mi1,0.0
57917,720575941642916965,optic_lobe_intrinsic,Mi9,0.0
57918,720575941496464071,,,0.0
57919,720575941478055530,optic_lobe_intrinsic,T3,0.0
57920,720575941451173545,,,0.7920783336822298
57921,720575941528020356,central_brain_intrinsic,CB0874,253.15612076480176
57922,720575941659118672,central_brain_intrinsic,AVLP454_a,0.0101057443757847
57923,720575941542957404,,,0.0
57924,720575941449615965,,,0.0246350474085555
57925,720575941352900400,ventral_nerve_cord_intrinsic,IN03A060,147.25088085949486
57926,720575941652569585,ventral_nerve_cord_intrinsic,IN16B045,48.86941941379778
57927,720575941650801649,optic_lobe_intrinsic,T5d,0.0
57928,720575941554820865,central_brain_intrinsic,CB1586,2.618752816497272
57929,720575941523083511,ventral_nerve_cord_intrinsic,IN04B087,460.5410359003172
57930,720575941472506944,ventral_nerve_cord_intrinsic,IN02A065,0.3249323812840741
57931,720575941445143210,central_brain_intrinsic,AVLP339,96.54550919301911
57932,720575941516266755,,,0.0
57933,720575941462152592,central_brain_intrinsic,KCab,0.0
57934,720575941508662657,optic_lobe_intrinsic,L5,0.0
57935,720575941566423143,sensory,ORN_VM7v,0.0834318605419198
57936,720575941611427036,,,0.0
57937,720575941505996417,central_brain_intrinsic,CB0959,0.1468285707633426
57938,720575941645261000,ventral_nerve_cord_intrinsic,IN04B027,141.4154763006369
57939,720575941690665112,optic_lobe_intrinsic,Mi15,0.0
57940,720575941474099552,visual_projection,LC18,0.0
57941,720575941392665750,sensory_ascending,SAxx02,31.34725883970167
57942,720575941596258673,,,0.0
57943,720575941573548943,visual_projection,LLPC2,0.0
57944,720575941438425043,sensory,SNxx14,50.09029506369616
57945,720575941458985119,,,0.0
57946,720575941453143879,,,0.0050092218462895
57947,720575941476081713,,,12.75517176562794
57948,720575941668251313,ventral_nerve_cord_intrinsic,IN06A130,97.88197010702176
57949,720575941541428253,optic_lobe_intrinsic,T4d,0.0
57950,720575941545067964,central_brain_intrinsic,CB1583,8.470434593446138
57951,720575941645322872,,,0.0
57952,720575941507462750,sensory,SNxx29,47.6331444019749
57953,720575941535191066,optic_lobe_intrinsic,T3,0.0
57954,720575941629447974,optic_lobe_intrinsic,Y12,0.0
57955,720575941439486783,visual_projection,LPLC2,0.137870909251119
57956,720575941436390188,optic_lobe_intrinsic,T2,0.0
57957,720575941514239747,,,0.0
57958,720575941429143945,visual_projection,LC4,0.3155640768723099
57959,720575941518444248,central_brain_intrinsic,PS241b,0.3070208465295865
57960,720575941475074363,optic_lobe_intrinsic,T3,0.0
57961,720575941441767003,,,0.0429448093286561
57962,720575941689081307,optic_lobe_intrinsic,Dm4,0.0
57963,720575941637466485,,,0.0
57964,720575941572956232,ascending,AN07B070,16.784930845899385
57965,720575941490244809,,,0.0364248186932033
57966,720575941483170813,,,0.0010830324909747
57967,720575941569882226,,,0.0
57968,720575941534459930,ventral_nerve_cord_intrinsic,IN23B055,172.42254529793348
57969,720575941489312718,sensory,R8,0.037718006035193
57970,720575941459443103,,,0.0
57971,720575941577100277,motor,VCvN,10.279496906676412
57972,720575941472674400,,,0.0
57973,720575941689578203,central_brain_intrinsic,mAL,3.129453761346606
57974,720575941480773762,,,2.720483578823077
57975,720575941572079774,,,0.0260471486014281
57976,720575941476609585,central_brain_intrinsic,"PFNm,PFNp",0.0
57977,720575941630487010,,,0.0
57978,720575941611355466,central_brain_intrinsic,CB1628,0.129969272132368
57979,720575941495025863,ventral_nerve_cord_intrinsic,IN23B093,207.6765486679668
57980,720575941625648522,visual_projection,LTe30,1.0231794333085256
57981,720575941502375106,central_brain_intrinsic,AOTU038,0.0
57982,720575941507020567,,,60.90842209701049
57983,720575941535216355,ventral_nerve_cord_intrinsic,IN09A046,15.327444026399167
57984,720575941438382303,optic_lobe_intrinsic,Mi9,0.0
57985,720575941480125091,central_brain_intrinsic,CL279,0.1020941176759986
57986,720575941525407257,,,0.0
57987,720575941583650143,central_brain_intrinsic,KCg-m,0.0350479454937911
57988,720575941556809764,optic_lobe_intrinsic,Li01,0.0
57989,720575941509648594,optic_lobe_intrinsic,Pm02,0.0
57990,720575941495442816,optic_lobe_intrinsic,T4d,0.0958082954254143
57991,720575941565926710,optic_lobe_intrinsic,Mi13,0.0
57992,720575941611433692,optic_lobe_intrinsic,Y12,0.0010070493454179
57993,720575941509704208,central_brain_intrinsic,CB2957,1.972141728399648
57994,720575941553773191,visual_projection,LC10d,3.2023928828365533
57995,720575941542372637,optic_lobe_intrinsic,Mi15,0.0
57996,720575941477268074,optic_lobe_intrinsic,T4d,0.0
57997,720575941650895345,optic_lobe_intrinsic,C3,0.0
57998,720575941478180515,ventral_nerve_cord_intrinsic,IN07B075,219.9857689455919
57999,720575941577633525,central_brain_intrinsic,CB3275,249.8761798914722
58000,720575941474413152,optic_lobe_intrinsic,Li05,0.0
58001,720575941492027623,central_brain_intrinsic,KCg-m,0.4195932980004896
58002,720575941564547479,ventral_nerve_cord_intrinsic,IN03B060,76.08076139529639
58003,720575941611819740,optic_lobe_intrinsic,Mi1,0.0
58004,720575941510123280,central_brain_intrinsic,KCg-m,0.0
58005,720575941568139002,optic_lobe_intrinsic,T3,0.0
58006,720575941511815634,,,0.0
58007,720575941508461150,central_brain_intrinsic,ER5,0.0
58008,720575941483354109,optic_lobe_intrinsic,TmY4,0.0
58009,720575941630768354,,,0.0
58010,720575941620011903,central_brain_intrinsic,CB2656,0.0
58011,720575941441442907,visual_projection,LC17,0.0475335069480308
58012,720575941652427029,,,0.0
58013,720575941566277479,optic_lobe_intrinsic,Tm9,0.0
58014,720575941542968605,central_brain_intrinsic,CB3092,5.612407161816254
58015,720575941461459411,central_brain_intrinsic,CB2433,9.01726236505094
58016,720575941430020088,optic_lobe_intrinsic,Dm18,3.514120399801396
58017,720575941723505210,sensory,,0.0046728971962616
58018,720575941686495727,optic_lobe_intrinsic,Dm3v,0.0
58019,720575941447434165,central_brain_intrinsic,"FS4A,FS4B,FS4C",0.0
58020,720575941465691414,,,0.0
58021,720575941518694572,,,0.4048168724796265
58022,720575941558666255,optic_lobe_intrinsic,T5b,0.0
58023,720575941534843073,ventral_nerve_cord_intrinsic,IN17A115,40.0636914921968
58024,720575941631324357,optic_lobe_intrinsic,Sm16,0.0
58025,720575941482634170,central_brain_intrinsic,"PFNm,PFNp",0.0
58026,720575941515602937,,,0.0
58027,720575941413640596,sensory,SNta45,12.188146011738478
58028,720575941512554961,optic_lobe_intrinsic,T4c,0.0124373433583959
58029,720575941583668063,central_brain_intrinsic,KCapbp-ap1,0.0015269986616353
58030,720575941550416701,,,0.0
58031,720575941602627769,optic_lobe_intrinsic,T2,0.0
58032,720575941589064004,optic_lobe_intrinsic,Tm3,0.0
58033,720575941533062885,,,0.0
58034,720575941499558369,motor,DVM3a-b,14.958209269919776
58035,720575941475730737,visual_projection,LC11,0.0027243786294386
58036,720575941447846164,sensory,SNta28,0.2870202433905488
58037,720575941548507016,,,0.0
58038,720575941408529582,,,0.0036644023449363
58039,720575941412049007,sensory,,19.418557624218884
58040,720575941482297030,,,1.0481839693673252
58041,720575941534887512,ascending,AN07B052,595.7661748903627
58042,720575941522247415,sensory,ORN_VC2,1.700984161328388
58043,720575941449825205,central_brain_intrinsic,CB1305,6.949350721112417
58044,720575941574715293,central_brain_intrinsic,CB.FB9C0,0.0
58045,720575941574462459,,,15.480234572562193
58046,720575941517587160,optic_lobe_intrinsic,Tm4,3.9527070794214496
58047,720575941459883460,visual_projection,LC17,0.0
58048,720575941412814996,optic_lobe_intrinsic,T5a,0.0
58049,720575941565582390,,,13.359523600600006
58050,720575941594763734,optic_lobe_intrinsic,Li17,0.0
58051,720575941623652746,central_brain_intrinsic,"PFNm,PFNp",0.0
58052,720575941506899806,optic_lobe_intrinsic,T4a,0.0
58053,720575941536135139,visual_projection,LC11,0.0023303062459672
58054,720575941435870094,,,0.0
58055,720575941511197394,ventral_nerve_cord_intrinsic,IN19A098,135.8137885661674
58056,720575941496106368,optic_lobe_intrinsic,Tm3,0.0
58057,720575941439575871,sensory,ORN_V,0.0
58058,720575941497189248,,,0.0
58059,720575941511778124,,,0.0473326091817107
58060,720575941449130933,sensory,ORN_DC1,5.513373128044419
58061,720575941503659970,ventral_nerve_cord_intrinsic,IN19B105,18.484350549524663
58062,720575941468424925,,,0.0
58063,720575941552894526,,,0.0
58064,720575941439652671,central_brain_intrinsic,CRE009,0.0004035512510088
58065,720575941652029937,optic_lobe_intrinsic,Tm4,0.0066952439273321
58066,720575941534259649,,,0.2558334000706251
58067,720575941480474275,central_brain_intrinsic,CB2712,0.1887272188932302
58068,720575941474956574,,,5.911233411824767
58069,720575941507629591,,,0.0005371454737255
58070,720575941535576808,optic_lobe_intrinsic,Tm3,0.0
58071,720575941515825913,sensory,ORN_VL1,0.0767483168783422
58072,720575941439216703,,,0.0528453968720837
58073,720575941584782431,,,0.0
58074,720575941353490992,,,0.0
58075,720575941520003950,,,0.0
58076,720575941441455055,optic_lobe_intrinsic,TmY4,0.0
58077,720575941471345015,,,2.260290784601834
58078,720575941547522484,,,0.0
58079,720575941573682440,sensory,SNta28,1.2738240490687345
58080,720575941624836972,optic_lobe_intrinsic,T2a,0.0
58081,720575941514911891,,,0.0
58082,720575941448325813,,,0.0
58083,720575941414688028,optic_lobe_intrinsic,Pm01,0.0
58084,720575941486128269,ventral_nerve_cord_intrinsic,IN08A026,36.379807845192126
58085,720575941668589555,optic_lobe_intrinsic,Dm3q,0.0
58086,720575941640895589,ventral_nerve_cord_intrinsic,IN12A043,177.47637217475568
58087,720575941481339331,optic_lobe_intrinsic,Dm2,0.0122786923435316
58088,720575941477470257,,,0.0
58089,720575941643284856,,,0.001481671527681
58090,720575941567185710,sensory,SNta37,2.256583211944521
58091,720575941530031051,central_brain_intrinsic,CB1322,0.7132441585745511
58092,720575941485690253,central_brain_intrinsic,AOTU060,0.0
58093,720575941454024429,ventral_nerve_cord_intrinsic,IN17A112,36.71524250633032
58094,720575941505835137,ventral_nerve_cord_intrinsic,IN11B013,207.7525072738668
58095,720575941578348113,,,0.0
58096,720575941547842877,ventral_nerve_cord_intrinsic,IN01B101,65.39359341575344
58097,720575941495434183,,,0.0174075794723079
58098,720575941653425681,,,0.0
58099,720575941459496944,,,0.0
58100,720575941471395191,central_brain_intrinsic,CB2930,0.3316039015196892
58101,720575941564118418,ventral_nerve_cord_intrinsic,IN14A023,233.78159719524848
58102,720575941514531404,,,0.0
58103,720575941514790490,optic_lobe_intrinsic,T4b,0.0
58104,720575941482233027,ascending,AN_GNG_30,1821.427105276476
58105,720575941654665945,central_brain_intrinsic,CB.FB8C3,0.0
58106,720575941461628115,,,0.0003137747097583
58107,720575941571627336,,,0.0
58108,720575941465653846,,,0.0
58109,720575941585439622,sensory,JO-B,6.770620149081118
58110,720575941430795735,central_brain_intrinsic,hDeltaK,0.0280296022201665
58111,720575941530647499,,,0.0511519090974248
58112,720575941634178491,,,0.2638478170296179
58113,720575941623766780,optic_lobe_intrinsic,Dm3q,0.0
58114,720575941503878635,visual_projection,LC10c,0.0
58115,720575941550878782,optic_lobe_intrinsic,T5c,0.0
58116,720575941688338671,,,0.0
58117,720575941509427666,optic_lobe_intrinsic,T3,0.0
58118,720575941435198350,,,0.0
58119,720575941624178172,ventral_nerve_cord_intrinsic,IN01B048,66.12245237426073
58120,720575941474558772,optic_lobe_intrinsic,T4a,0.0
58121,720575941640778271,central_brain_intrinsic,CB0668,6.284813157914881
