display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
front_leg_motor_neuron,720575941568546418,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941557543918,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941551010695,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941593715569,pleural_remotor_and_abductor_miller_29,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941722047290,tarsus_depressor_dipalpha_ventralU,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941488203209,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941649909489,femur_reductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941538128626,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941559281679,accessory_tibia_flexor_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941478281440,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941439667986,long_tendon_muscle_B_femur,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941496126793,tarsus_depressor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941560573608,tarsus_depressor_retro_tarsus_depressor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941630970604,accessory_tibia_flexor_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941691007896,pleural_remotor_and_abductor_miller_29,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941447846990,accessory_tibia_flexor_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941450561358,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941428654255,tergopleural_promotor_pleural_promotor_miller_28_30,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941553597502,femur_reductor_tiny,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,NA,unknown,front_leg
front_leg_motor_neuron,720575941579753849,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941608273226,femur_reductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941593802373,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941593843589,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941531180261,sternal_anterior_rotator_miller_31,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941564818688,accessory_trochanter_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941399414563,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941631837856,femur_reductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941547393825,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941501926706,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941430029449,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941452885043,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941561433746,tarsus_levator_D,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941549819710,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941667380979,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941605019582,tibia_extensor_SETi,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941527171000,accessory_trochanter_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941592581671,long_tendon_muscle_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941494146176,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941524966169,long_tendon_muscle_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941571652616,tarsus_depressor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941623147978,accessory_trochanter_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941636735861,sternal_posterior_rotator_miller_32,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941625808330,sternal_posterior_rotator,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941411709073,trochanter_extensor_LinJ,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
