1,mn_9_optogenetic_activation_rate,split_gal_4_behavioral_information,shortest_path,10_hz_mn_9_left_5,10_hz_mn_9_right_6,20_hz_mn_9_left_7,20_hz_mn_9_right_8,30_hz_mn_9_left_9,30_hz_mn_9_right_10,40_hz_mn_9_left_11,40_hz_mn_9_right_12,50_hz_mn_9_left_13,50_hz_mn_9_right_14,100_hz_mn_9_left_15,100_hz_mn_9_right_16,150_hz_mn_9_left_17,150_hz_mn_9_right_18,200_hz_mn_9_left_19,200_hz_mn_9_right_20,standard_deviation,10_hz_mn_9_left_22,10_hz_mn_9_right_23,20_hz_mn_9_left_24,20_hz_mn_9_right_25,30_hz_mn_9_left_26,30_hz_mn_9_right_27,40_hz_mn_9_left_28,40_hz_mn_9_right_29,50_hz_mn_9_left_30,50_hz_mn_9_right_31,100_hz_mn_9_left_32,100_hz_mn_9_right_33,150_hz_mn_9_left_34,150_hz_mn_9_right_35,200_hz_mn_9_left_36,200_hz_mn_9_right_37,neuron_name,flywire_id,root_id,root_783,supervoxel_id,proofread,status,pos_x,pos_y,pos_z,nucleus_id,soma_x,soma_y,soma_z,side,nerve,top_nt,flow,super_class,cell_class,cell_sub_class,cell_type,hemibrain_match,hemibrain_type,morphology_group,known_nt,known_nt_source,notes,region,hemilineage,modality,seed,top_nt_conf,optic,flywire_xyz,root_recent,dataset,soma_dcv_density,soma_dcv_count,soma_volume,cell_dcv_count,cell_dcv_avg_size,known_np,total_outputs,total_inputs,axon_outputs,dend_outputs,axon_inputs,dend_inputs,pd_outputs,pn_outputs,pd_inputs,pn_inputs,total_outputs_density,total_inputs_density,axon_outputs_density,dend_outputs_density,axon_inputs_density,dend_inputs_density,axon_length,dend_length,pd_length,pn_length,axon_width,dend_width,pd_width,pn_width,segregation_index,projection_score,root,nodes,segments,branchpoints,endpoints,cable_length,n_trees,connectors,postsynapse_side_index,presynapse_side_index,cell_dcv_density,conf_nt,conf_nt_p,top_p,gaba,acetylcholine,glutamate,octopamine,serotonin,dopamine,output_degree,input_degree,sez_class
genie,0,SS35835: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,genie,720575940615323298,720575940614402275,720575940615323298,78958816611712059,1,incomplete,121295,82068,3397,2683788,102992,80304,3028,left,CV,glutamate,brain_vnc_transfer,descending,descending_neuron,NA,DNg72,NA,NA,MX7__prim__0,NA,NA,NA,sez,MX7__prim,NA,descending_left,0.4162928,FALSE,"(121295, 82068, 3397)",720575940614402275,flywire,0.5134,119,23180202,1080,139,NA,3606,635,0,3606,0,635,0,0,0,0,1.601,0.28200000000000003,0,1.601,0,0.28200000000000003,0,2252,0,0,0,0.402,0,0,NA,NA,1,4263,1090,527,564,2252,1,4241,1,1,0.4796,glutamate,0.365,0.48400000000000004,0.1812,0.3454,0.4428,0.006484,0.008124999999999999,0.01461,NA,NA,NA
genie,0,SS35835: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,genie,720575940627366675,720575940627366675,720575940627366675,77832916637750649,1,NA,104376,81544,2968,2684946,104376,81544,2968,left,CV,glutamate,brain_vnc_transfer,descending,descending_neuron,NA,DNg72,NA,NA,MX7__prim__0,NA,NA,NA,sez,MX7__prim,NA,descending_left,0.4677633,FALSE,"(104376, 81544, 2968)",720575940627366675,flywire,0.6724,153,22754118,1201,142,NA,3491,522,0,3491,0,522,0,0,0,0,1.4769999999999999,0.2208,0,1.4769999999999999,0,0.2208,0,2364,0,0,0,0.41,0,0,NA,NA,1,4414,1097,530,568,2364,1,4013,1,1,0.508,unknown,NA,0.48600000000000004,0.1308,0.3798,0.4417,0.005137,0.02808,0.01219,1066,NA,sez_descending
gnome,0,SS37818: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gnome,720575940648864633,720575940648864633,720575940648864633,80155291152455194,1,bad_nucleus,138187,85533,1483,6505863,148824,83728,1536,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB0110,NA,NA,TRdm__0,NA,NA,NA,sez,TRdm,NA,NA,0.6820291,FALSE,"(138187, 85533, 1483)",720575940648864633,flywire,7.743,3024,39056304,14970,252,NA,5322,1817,3726,1567,1138,655,0,0,0,0,1.62,0.553,2.271,2.034,0.6934999999999999,0.8504,1641,770.2,152.6,99.74,0.366,0.338,0.697,0.546,0.003659,23.36,1,6314,2127,1019,1109,3285,1,7139,1,1,4.557,glutamate,0.463,0.613,0.09462000000000001,0.07807000000000001,0.5756000000000001,0.009663999999999999,0.08101,0.1613,1889,1817,sez_intrinsic
gnome,0,SS37818: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gnome,720575940610232274,720575940610232274,720575940610232274,78888516385645332,1,incomplete,120226,83068,1807,3192387,109960,79584,1851,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB0110,NA,NA,TRdm__0,NA,NA,NA,sez,TRdm,NA,NA,0.6264103,FALSE,"(120226, 83068, 1807)",720575940610232274,flywire,6.541,2893,44226180,14860,253,NA,5452,1619,1219,4194,151,1456,0,0,0,0,1.768,0.5251,4.837,2.083,0.5992,0.7232,252,2013,136,120.5,0.445,0.35,0.743,0.604,0.02041,31.11,1,5913,1982,948,1035,3083,1,7071,1,1,4.82,glutamate,0.47500000000000003,0.63,0.17500000000000002,0.08360000000000001,0.5647000000000001,7e-4,0.0587,0.11570000000000001,1981,1619,sez_intrinsic
good_dog,0,SS47293: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good_dog,720575940621326324,720575940617019846,720575940617019846,78746542214974354,1,NA,118288,64880,3723,NA,136142,91512,4881,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0095,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.6821296,FALSE,"(118288, 64880, 3723)",720575940617019846,flywire,4.141,994,24005902,5329,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6821296,NA,NA,NA,NA,NA,NA,NA,1720,1139,sez_superior_projection
good_dog,0,SS47293: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good_dog,720575940631740497,720575940631740497,720575940631740497,79381510314686869,1,NA,127528,89312,5066,4707539,127528,89312,5066,left,NA,gaba,brain_intrinsic,central,NA,NA,CB0095,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.6991984,FALSE,"(127528, 89312, 5066)",720575940631740497,flywire,4.249,968,22782676,5067,170,NA,3842,932,3816,11,137,750,0,0,0,0,1.4289999999999998,0.34659999999999996,5.4510000000000005,0.008689,0.1957,0.5923999999999999,700.1,1266,66.5,65.41,0.588,0.325,0.572,0.532,0.7136,100,1,5214,1401,681,721,2689,1,4774,1,1,1.884,gaba,0.627,0.614,0.5618000000000001,0.13670000000000002,0.23750000000000002,0.0015789999999999999,0.018770000000000002,0.04263000000000001,2163,932,sez_superior_projection
gumdrop,0,SS46373: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gumdrop,720575940631110095,720575940631110095,720575940631110095,79733422687716598,1,NA,132952,90568,4423,5343148,132952,90568,4423,right,CV,serotonin,brain_vnc_transfer,descending,descending_neuron,NA,DNg80,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,descending_right,0.4159107,FALSE,"(132952, 90568, 4423)",720575940631110095,flywire,40.73,29220,71737789,19936,293,NA,1432,1746,975,363,64,1670,0,0,0,0,0.2685,0.3274,0.7803999999999999,0.09977,0.051230000000000005,0.459,1249,3638,131.3,42.33,0.314,0.298,0.487,1.142,0.4323000000000001,51.99,1,9872,2209,1064,1146,5333,1,3178,1,1,3.738,serotonin,0.377,0.41800000000000004,0.019799999999999998,0.025750000000000002,0.252,2.6100000000000006e-4,0.43190000000000006,0.2696,213,NA,sez_descending
gumdrop,0,SS46373: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gumdrop,720575940630697078,720575940621746310,720575940630697078,79663054010398587,1,NA,131664,90272,4735,4799715,131664,90272,4735,left,CV,glutamate,brain_vnc_transfer,descending,descending_neuron,NA,DNg80,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,descending_left,0.5025564,FALSE,"(131664, 90272, 4735)",720575940621746310,flywire,41.87,29833,71252566,23697,277,NA,1359,1643,0,1359,0,1643,0,0,0,0,0.2546,0.3078,0,0.2546,0,0.3078,0,5338,0,0,0,0.322,0,0,NA,NA,1,9715,2016,962,1055,5338,1,3002,1,1,4.439,glutamate,0.38,0.504,0.007287,0.02209,0.4892,0.0017050000000000001,0.29860000000000003,0.18059999999999998,NA,NA,NA
handle,0,"SS42328, SS47287: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,handle,720575940620527830,720575940634726113,720575940634726113,80296372506909719,1,adequate,141194,89751,3380,5442366,136928,91592,4055,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB0597,NA,NA,MX12__prim__2,NA,NA,NA,sez,MX12__prim,NA,NA,0.6309357,FALSE,"(141194, 89751, 3380)",720575940634726113,flywire,0.4052,85,20977428,1533,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6309357,NA,NA,NA,NA,NA,NA,NA,1375,615,sez_intrinsic
handle,0,"SS42328, SS47287: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,handle,720575940620879476,720575940620879476,720575940620879476,80366672531619473,1,adequate,141864,89643,3377,5458914,136240,92608,4274,right,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0596,NA,NA,MX12__prim__2,NA,NA,NA,sez,MX12__prim,NA,NA,0.3857354,FALSE,"(141864, 89643, 3377)",720575940620879476,flywire,0.3933,126,32036197,1597,154,NA,6006,858,5668,8,49,748,0,0,0,0,2.601,0.3715,19.25,0.007723000000000001,0.16640000000000002,0.7221,294.4,1036,248,110.8,0.982,0.32,0.908,0.528,0.8649000000000001,126.7,1,4452,1332,646,687,2309,1,6864,1,1,0.6916,acetylcholine,0.553,0.531,0.2053,0.4452,0.27380000000000004,0.018750000000000003,0.02062,0.034530000000000005,2051,858,sez_intrinsic
handle,0,"SS42328, SS47287: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,handle,720575940628306114,720575940628306114,720575940628306114,78818285416135491,1,incomplete,119111,85066,4506,4786793,127832,92232,4437,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB0596,NA,NA,MX12__prim__2,NA,NA,NA,sez,MX12__prim,NA,NA,0.4658066,FALSE,"(119111, 85066, 4506)",720575940628306114,flywire,0.4409,131,29710638,1733,150,NA,6001,456,5566,8,66,229,0,0,0,0,3.234,0.24570000000000003,15.69,0.017060000000000002,0.186,0.4882,354.8,469,215.4,111.2,0.914,0.406,0.868,0.526,0.6630999999999999,124.5,1,3430,1017,492,526,1856,1,6457,1,1,0.9337,glutamate,0.34199999999999997,0.453,0.2016,0.3236,0.42610000000000003,0.006563000000000001,0.023119999999999998,0.01828,1992,456,sez_intrinsic
handle,0,"SS42328, SS47287: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,handle,720575940629592567,720575940629592567,720575940629592567,78959297648227175,1,adequate,121527,88954,3501,4775543,126600,92080,4424,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB0597,NA,NA,MX12__prim__2,NA,NA,NA,sez,MX12__prim,NA,NA,0.7439676,FALSE,"(121527, 88954, 3501)",720575940629592567,flywire,0.2936,65,22139317,1569,143,NA,4039,501,4029,5,119,243,0,0,0,0,2.2430000000000003,0.2782,7.22,0.01085,0.21330000000000002,0.5272,558,461,167.6,102.5,0.65,0.37,0.772,0.673,0.5487000000000001,117.7,1,3478,1031,500,532,1801,1,4540,1,1,0.8712,glutamate,0.601,0.8,0.06495,0.1109,0.7169,0.0034740000000000005,0.03663,0.06653,1503,501,sez_intrinsic
handup,0,SS47287: 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,handup,720575940611697394,720575940611697394,720575940611697394,79874160109217139,1,NA,134768,89992,4104,5342795,134768,89992,4104,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0180,NA,NA,MX12__prim__2,NA,NA,NA,sez,MX12__prim,NA,NA,0.5660256,FALSE,"(134768, 89992, 4104)",720575940611697394,flywire,0.8028,136,16940437,1776,144,NA,5571,408,5342,18,15,361,0,0,0,0,3.139,0.22990000000000002,12.870000000000001,0.03618,0.03614,0.7257,415.1,497.5,247.6,103.6,0.742,0.375,0.937,0.468,0.8735,110.9,1,3358,1393,671,723,1775,1,5979,1,1,1.001,unknown,NA,0.468,0.3634,0.42310000000000003,0.196,0.006452,0.0029029999999999998,0.0053230000000000005,1561,408,sez_intrinsic
handup,0,SS47287: 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,handup,720575940612206810,720575940612206810,720575940612206810,78959297648225679,1,incomplete,121390,88978,3501,4789193,128552,91760,4369,left,CV,glutamate,brain_vnc_transfer,descending,descending_neuron,NA,DNge034,NA,NA,MX12__prim__2,NA,NA,NA,sez,MX12__prim,NA,descending_left,0.7060460,FALSE,"(121390, 88978, 3501)",720575940612206810,flywire,1.838,368,20022907,1499,173,NA,1367,285,1166,201,22,261,0,0,0,0,0.8556000000000001,0.17840000000000003,7.087,0.1915,0.1337,0.24870000000000003,164.5,1050,236.4,104.2,0.43,0.342,0.695,0.476,0.4368000000000001,104.4,1,3004,986,473,513,1598,1,1652,1,1,0.938,glutamate,0.43600000000000005,0.58,0.17140000000000002,0.21150000000000002,0.5209,0.025,0.03046,0.04057,406,NA,sez_descending
haystack,0,SS32391: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haystack,720575940619741104,720575940619741104,720575940619741104,81562391292869584,1,adequate,158856,81320,2514,6915220,158856,81320,2514,right,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0502,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8480274,FALSE,"(158856, 81320, 2514)",720575940619741104,flywire,4.274,1330,31115567,9034,230,NA,5362,1227,4724,576,269,814,0,0,0,0,1.321,0.3023,4.015,0.3469,0.2286,0.49019999999999997,1177,1661,165.6,40.36,0.426,0.306,0.636,0.951,0.3152,33.79,1,7731,2033,986,1048,4059,1,6589,1,1,2.226,acetylcholine,0.8300000000000001,0.8370000000000001,0.05163000000000001,0.7039,0.05933000000000001,0.01185,0.06237,0.1099,1537,1227,sez_intrinsic
haystack,0,SS32391: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haystack,720575940615071391,720575940615071391,720575940615071391,78817941483337254,1,adequate,118958,80148,2042,NA,118958,80148,2042,left,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0502,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8402067,FALSE,"(118958, 80148, 2042)",720575940615071391,flywire,NA,NA,NA,6626,220,NA,5303,938,4647,262,246,277,0,0,0,0,1.3920000000000001,0.24630000000000002,4.294,0.33769999999999994,0.2273,0.3571,1082,775.7,149.7,0,0.432,0.342,0.674,0,0.21630000000000002,32.73,1,7024,1833,889,945,3809,1,6241,1,1,1.74,acetylcholine,0.899,0.911,0.02429,0.7988,0.05313000000000001,0.008749999999999999,0.02134,0.09125,1516,938,sez_intrinsic
horn,0,SS38555: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horn,720575940630133110,720575940630851010,720575940630133110,79733079090522907,1,incomplete,132047,85502,4575,5345346,133224,84152,5193,center,NA,gaba,brain_intrinsic,central,NA,NA,NA,NA,NA,NA,NA,NA,NA,sez,LB0_anterior,NA,NA,0.4812790,FALSE,"(132047, 85502, 4575)",720575940630851010,flywire,1.731,288,16635861,1609,158,NA,2010,1042,1446,555,554,465,0,0,0,0,0.6872999999999999,0.3563,1.301,0.5133,0.4985,0.43010000000000004,1111,1081,86.24000000000001,59.53,0.32,0.354,0.512,0.372,0.02459,29.76,1,5811,1477,724,754,2924,1,3052,1,1,0.5503,unknown,NA,0.42300000000000004,0.3885,0.15340000000000004,0.3458,0.0024820000000000003,0.035769999999999996,0.07277000000000002,NA,NA,NA
horn,0,SS38555: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horn,720575940621333509,720575940621333509,720575940621333509,79662779065855610,1,incomplete,131820,86225,4578,4707296,126160,88400,5130,center,NA,gaba,brain_intrinsic,central,NA,NA,NA,NA,NA,NA,NA,NA,NA,sez,LB0_anterior,NA,NA,0.5040269,FALSE,"(131820, 86225, 4578)",720575940621333509,flywire,0.8947,129,14418376,1072,147,NA,1512,1034,1121,357,673,312,0,0,0,0,0.5469,0.374,0.7464999999999999,0.5373,0.4482,0.46950000000000003,1502,664.5,48.160000000000004,66.92,0.344,0.321,0.822,0.342,0.005052,38.36,1,5456,1350,662,689,2765,1,2546,1,1,0.3877,unknown,NA,0.468,0.42710000000000004,0.10210000000000001,0.3459,0.001429,0.045559999999999996,0.07706000000000002,472,1034,sez_intrinsic
horn,0,SS38555: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horn,720575940604722278,720575940604722278,720575940604722278,79662779065858008,1,adequate,131836,86096,4575,4706854,124936,88784,5106,center,NA,glutamate,brain_intrinsic,central,NA,NA,NA,NA,NA,NA,NA,NA,NA,sez,LB0_anterior,NA,NA,0.4654017,FALSE,"(131836, 86096, 4575)",720575940604722278,flywire,5.066,873,17231221,3055,196,NA,1787,738,1169,594,284,443,0,0,0,0,0.7705,0.3182,1.669,0.5589000000000001,0.4055,0.41680000000000006,700.4,1063,36.690000000000005,85.8,0.372,0.328,0.529,0.383,0.05195,39.53,1,4585,1037,507,531,2319,1,2525,1,1,1.317,glutamate,0.41600000000000004,0.551,0.21520000000000003,0.1301,0.47200000000000003,0.001449,0.04913000000000001,0.1307,572,738,sez_intrinsic
horntail,0,SS51950: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horntail,720575940631293202,720575940631293202,720575940631293202,80296303787288421,1,incomplete,140336,89244,3257,6512225,154456,86312,2606,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0565,NA,NA,MX3__2,NA,NA,NA,sez,MX3,NA,NA,0.6932612,FALSE,"(140336, 89244, 3257)",720575940631293202,flywire,2.552,1101,43150650,7104,176,NA,13607,3856,13343,24,1334,2424,0,0,0,0,2.231,0.6322,8.007,0.00738,0.8005,0.7453,1667,3252,97.3,134.5,0.518,0.338,0.912,0.78,0.48890000000000006,50.9,1,11679,3025,1482,1544,6099,1,17463,1,1,1.165,gaba,0.652,0.658,0.5681,0.21070000000000003,0.164,0.0040539999999999994,0.022609999999999998,0.02937,4060,3856,sez_intrinsic
horntail,0,SS51950: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horntail,720575940608451420,720575940608451420,720575940608451420,78537085115703771,1,NA,115199,89149,2892,NA,115345,89026,2835,left,NA,gaba,brain_intrinsic,central,NA,NA,CB0565,NA,NA,MX3__2,NA,NA,NA,sez,MX3,NA,NA,0.6654834,FALSE,"(115199, 89149, 2892)",720575940608451420,flywire,NA,NA,NA,7088,170,NA,13313,3329,12709,65,1149,2095,0,0,0,0,2.299,0.5748000000000001,8.11,0.021320000000000002,0.7332,0.6871999999999999,1567,3049,124.6,109.9,0.528,0.358,0.95,0.673,0.4731,48.25,1,11034,2891,1406,1486,5791,1,16642,1,1,1.224,gaba,0.5740000000000001,0.5770000000000001,0.4967,0.2745,0.14950000000000002,0.005155,0.0268,0.046079999999999996,4036,3329,sez_intrinsic
horseshoe,0,"SS41410, SS41414, SS41397: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horseshoe,720575940604130481,720575940604130481,720575940604130481,78395522859323092,1,incomplete,112984,76904,1649,3193168,111384,74840,1262,left,NA,gaba,brain_intrinsic,central,NA,NA,CB1267,NA,NA,TRdl_a__0,NA,NA,NA,sez,TRdl_a,NA,NA,0.4333123,FALSE,"(112984, 76904, 1649)",720575940604130481,flywire,2.86,511,17865796,3235,208,NA,1219,139,1050,125,71,43,0,0,0,0,1.282,0.1461,3.1870000000000003,0.6866,0.21550000000000002,0.23620000000000002,329.5,182.1,72.64999999999999,67.36,0.382,0.408,0.515,0.383,0.06523000000000001,9.516,1,1814,473,233,241,951.1,1,1358,1,1,3.401,unknown,NA,0.368,0.3455,0.19920000000000002,0.27030000000000004,0.0015789999999999999,0.03947,0.14320000000000002,257,139,sez_intrinsic
horseshoe,0,"SS41410, SS41414, SS41397: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horseshoe,720575940622028778,720575940661333889,720575940661333889,80788197466282487,1,NA,147720,79272,924,5818863,147720,79272,924,right,NA,gaba,brain_intrinsic,central,NA,NA,CB2303,NA,NA,TRdl_a__0,NA,NA,NA,sez,TRdl_a,NA,NA,0.3299962,FALSE,"(147720, 79272, 924)",720575940661333889,flywire,5.435,1137,20921821,4371,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3299962,NA,NA,NA,NA,NA,NA,NA,195,246,sez_intrinsic
horseshoe,0,"SS41410, SS41414, SS41397: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horseshoe,720575940603514141,720575940603514141,720575940603514141,78395522859325458,1,incomplete,113103,76897,1646,3193703,112552,76208,1459,left,NA,gaba,brain_intrinsic,central,NA,NA,CB0840,NA,NA,TRdl_a__0,NA,NA,NA,sez,TRdl_a,NA,NA,0.4385415,FALSE,"(113103, 76897, 1646)",720575940603514141,flywire,5.753,1103,19174013,3794,262,NA,951,262,823,103,47,166,0,0,0,0,0.8742000000000001,0.24080000000000001,4.1419999999999995,0.2208,0.2366,0.3558,198.7,466.5,52.9,53.26,0.53,0.356,0.49,0.394,0.34059999999999996,13.62,1,2129,532,261,271,1088,1,1213,1,1,3.487,gaba,0.46900000000000003,0.467,0.3803,0.27530000000000004,0.1223,0,0.06733,0.15530000000000002,171,262,sez_intrinsic
horseshoe,0,"SS41410, SS41414, SS41397: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horseshoe,720575940627498499,720575940627498499,720575940627498499,78395522859392359,1,incomplete,113550,77188,1700,3192046,109208,76376,1453,left,NA,gaba,brain_intrinsic,central,NA,NA,CB3156,NA,NA,TRdl_a__0,NA,NA,NA,sez,TRdl_a,NA,NA,0.3693823,FALSE,"(113550, 77188, 1700)",720575940627498499,flywire,4.635,609,13138969,3009,227,NA,717,132,370,271,54,59,0,0,0,0,0.8521000000000001,0.15690000000000004,1.9489999999999998,0.9719,0.28440000000000004,0.2116,189.9,278.8,47.7,79.84,0.393,0.382,0.486,0.41,0.006001,9.71,1,1582,379,184,196,841.4,1,849,1,1,3.576,unknown,NA,0.348,0.27430000000000004,0.24130000000000001,0.163,8.7e-4,0.05,0.27,246,132,sez_intrinsic
horseshoe,0,"SS41410, SS41414, SS41397: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horseshoe,720575940621373278,720575940621373278,720575940621373278,80858566210463994,1,NA,148856,78816,970,6455072,148856,78816,970,right,NA,gaba,brain_intrinsic,central,NA,NA,CB3156,NA,NA,TRdl_a__0,NA,NA,NA,sez,TRdl_a,NA,NA,0.3721028,FALSE,"(148856, 78816, 970)",720575940621373278,flywire,5.316,957,18001161,3009,221,NA,1100,155,738,358,42,107,0,0,0,0,1.1860000000000002,0.1671,4.406000000000001,0.8565,0.2507,0.256,167.5,418,66.89,74.87,0.478,0.344,0.504,0.388,0.09132,7.722,1,1788,442,214,229,927.5,1,1255,1,1,3.244,unknown,NA,0.255,0.2371,0.2516,0.2,0.001091,0.10160000000000001,0.20640000000000003,354,155,sez_intrinsic
horseshoe,0,"SS41410, SS41414, SS41397: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horseshoe,720575940632012243,720575940632012243,720575940632012243,80928934954520188,1,NA,149840,78560,913,6456087,149840,78560,913,right,NA,gaba,brain_intrinsic,central,NA,NA,CB2303,NA,NA,TRdl_a__0,NA,NA,NA,sez,TRdl_a,NA,NA,0.4613235,FALSE,"(149840, 78560, 913)",720575940632012243,flywire,2.363,489,20696675,2211,218,NA,1216,214,1086,123,119,79,0,0,0,0,1.09,0.1918,2.485,0.47300000000000003,0.27230000000000004,0.3038,437,260.1,85.66999999999999,84.1,0.376,0.328,0.545,0.39,0.08402000000000001,12.18,1,2171,515,251,265,1116,1,1430,1,1,1.981,acetylcholine,0.47400000000000003,0.452,0.2671,0.3802,0.1348,0.0023810000000000003,0.065,0.15070000000000003,248,214,sez_intrinsic
