root_id,spectral_cluster,umap_x,umap_y,unofficial_cluster_name
720575941466815254,11,16.605871,14.465109,left olfactory
720575941533661978,1,-7.3178177,2.0761409,dorsal VNC
720575941543230237,12,10.941751,-0.30480003,right olfactory
720575941433654048,1,-5.220049,3.361224,dorsal VNC
720575941593168680,8,7.6230516,5.7422466,superior brain
720575941598542633,1,-0.8403668,5.563146,dorsal VNC
720575941474286378,6,-1.8513267,3.550164,flange median bundle
720575941590285096,2,-10.198691,7.6993895,ventral VNC
720575941560007469,10,3.7006018,4.535388,right visual
720575941568396078,5,2.801236,2.0767188,lateral brain
720575941407701807,7,5.30703,5.1352468,inferior brain
720575941561056045,10,2.5166416,-2.1002467,right visual
720575941566036782,9,4.170617,12.694398,left visual
720575941452266291,2,-6.23681,11.639291,ventral VNC
720575941476383540,2,-5.653212,11.746257,ventral VNC
720575941566430006,10,4.0890403,-0.7584283,right visual
720575941590154039,8,9.046901,2.835922,superior brain
720575941503646524,4,2.3024652,5.954846,posterior brain
720575941451610951,7,4.5545607,6.5254946,inferior brain
720575941522127691,2,-6.7013326,13.28937,ventral VNC
720575941553847123,10,4.049163,-0.008806352,right visual
720575941425134420,1,-6.0295606,2.0415993,dorsal VNC
720575941535103832,13,13.961519,0.752113,central complex
720575941508365150,9,4.00448,12.111027,left visual
720575941516229475,2,-6.9922347,8.931943,ventral VNC
720575941514001251,5,0.30997068,0.93565917,lateral brain
720575941563939687,2,-11.453428,8.771246,ventral VNC
720575941545327465,13,14.941884,1.9852519,central complex
720575941519637358,8,8.915632,3.237822,superior brain
720575941410061167,2,-11.555733,8.548669,ventral VNC
720575941411896175,11,15.1524,13.47133,left olfactory
720575941470223223,2,-6.704279,12.979166,ventral VNC
720575941644155768,10,1.8877703,-0.61061865,right visual
720575941471402871,7,5.4205546,4.026906,inferior brain
720575941581896569,13,8.2921715,-5.8477235,central complex
720575941579799417,13,7.915735,13.793144,central complex
720575941449907066,11,14.827352,13.676711,left olfactory
720575941644417912,7,6.144204,6.765436,inferior brain
720575941479529346,12,15.358492,-5.4760494,right olfactory
720575941533662083,6,11.006202,4.1198635,flange median bundle
720575941586221958,1,-0.5768326,5.5161567,dorsal VNC
720575941501549451,7,4.8216124,5.56892,inferior brain
720575941434702734,6,-2.957094,3.940025,flange median bundle
720575941574032271,2,-10.594914,8.866356,ventral VNC
720575941462621072,8,7.471428,5.8198633,superior brain
720575941411765140,1,-6.226776,4.1316214,dorsal VNC
720575941539298197,8,7.3938174,5.633847,superior brain
720575941690031000,2,-11.755961,8.256055,ventral VNC
720575941691341720,7,5.879002,8.903366,inferior brain
720575941625674651,12,15.142431,-4.590804,right olfactory
720575941626198939,9,3.1372998,13.038477,left visual
720575941457640351,1,-5.490396,3.1572452,dorsal VNC
720575941500369826,13,7.921726,13.749043,central complex
720575941480971171,12,15.187968,-5.407519,right olfactory
720575941557517220,6,-2.8703747,2.297492,flange median bundle
720575941504039845,4,3.0816846,6.7978683,posterior brain
720575941563284392,8,8.749711,3.2408187,superior brain
720575941445188522,12,10.870853,-0.32802776,right olfactory
720575941409274795,10,4.9001594,2.713704,right visual
720575941518064556,4,0.3249623,6.6723957,posterior brain
720575941612305325,8,9.784208,5.825262,superior brain
720575941546507188,11,10.049987,9.285983,left olfactory
720575941602343870,2,-5.821054,11.324312,ventral VNC
720575941605096382,8,9.2667265,2.8883154,superior brain
720575941536152513,8,9.001465,4.3338904,superior brain
720575941461310404,7,5.282763,3.9013288,inferior brain
720575941480446918,2,-6.5765104,8.777507,ventral VNC
720575941494733767,1,-6.000106,1.1737269,dorsal VNC
720575941643369416,12,14.37755,-3.6353247,right olfactory
720575941490932681,12,11.575272,-1.0002421,right olfactory
720575941489884105,1,0.86328936,7.5245833,dorsal VNC
720575941530909643,5,1.9679127,10.023615,lateral brain
720575941530647499,5,0.7355588,10.719113,lateral brain
720575941539298253,2,-7.521096,10.619467,ventral VNC
720575941486607312,10,2.8858912,0.2180461,right visual
720575941514001361,8,9.25619,8.551195,superior brain
720575941488180176,5,2.0175607,10.017408,lateral brain
720575941508889554,12,8.509443,2.8078148,right olfactory
720575941655952340,2,-6.8941293,7.5471783,ventral VNC
720575941432212439,12,10.675083,-0.23029423,right olfactory
720575941519506392,7,4.95294,5.061981,inferior brain
720575941439814623,7,4.914177,2.0294256,inferior brain
720575941553585124,2,-6.427812,12.395832,ventral VNC
720575941532875749,8,10.406825,4.5048256,superior brain
720575941538642930,12,14.984237,-4.699412,right olfactory
720575941429591032,12,10.06859,0.83141744,right olfactory
720575941514918905,12,15.297085,-4.89924,right olfactory
720575941513870329,2,-6.6314626,8.607905,ventral VNC
720575941574163451,2,-9.360897,9.977243,ventral VNC
720575941483854845,4,2.798774,5.726735,posterior brain
720575941545065477,13,9.629838,-4.505327,central complex
720575941486214150,10,4.0422845,-3.7930121,right visual
720575941564201991,5,-3.895946,10.448863,lateral brain
720575941574556680,2,-6.3004117,11.821276,ventral VNC
720575941572197385,2,-5.972611,12.4244,ventral VNC
720575941574163464,7,5.9506974,5.151519,inferior brain
720575941471403019,7,5.4646664,10.060919,inferior brain
720575941688589324,8,10.449039,5.0966988,superior brain
720575941685705740,2,-6.011872,12.425156,ventral VNC
720575941510855696,6,-2.3323007,2.6230774,flange median bundle
720575941510462480,2,-10.043623,8.063449,ventral VNC
720575941649136661,2,-6.065512,12.932193,ventral VNC
720575941649267733,2,-5.6680746,12.153323,ventral VNC
720575941553978395,7,4.896746,3.21047,inferior brain
720575941551356955,1,-5.981609,1.2209,dorsal VNC
720575941477432350,11,10.067964,9.125492,left olfactory
720575941640748063,8,9.414132,5.397247,superior brain
720575941549521953,12,9.963377,1.1143131,right olfactory
720575941628558374,11,15.787774,14.105415,left olfactory
720575941490670645,6,-2.0262263,3.4146008,flange median bundle
720575941662374968,2,-10.972156,7.158849,ventral VNC
720575941627640889,1,-7.5547266,1.9198573,dorsal VNC
720575941662506040,1,-6.630367,4.865147,dorsal VNC
720575941514787907,2,-6.251028,9.19211,ventral VNC
720575941611387978,8,3.7753417,7.934842,superior brain
720575941610732618,2,-8.884083,10.674686,ventral VNC
720575941511117900,2,-8.766543,10.4646,ventral VNC
720575941450955854,12,13.350609,-1.6409252,right olfactory
720575941481364559,5,2.2994127,1.7892488,lateral brain
720575941579275345,9,5.8413897,13.146427,left visual
720575941425003604,2,-9.616424,10.359781,ventral VNC
720575941439945813,9,3.5194855,13.6723175,left visual
720575941439159381,2,-11.453694,8.775383,ventral VNC
720575941577571417,12,14.220848,-3.4981554,right olfactory
720575941515574362,13,-2.9854782,-9.430814,central complex
720575941441256539,4,1.6550946,5.504873,posterior brain
720575941449251933,11,14.341186,11.948206,left olfactory
720575941514656867,13,9.695916,-4.4226723,central complex
720575941641534565,2,-5.6159644,10.413148,ventral VNC
720575941606145133,12,10.50351,-0.035297018,right olfactory
720575941519637614,5,4.600849,3.6577785,lateral brain
720575941412551791,2,-8.891882,7.7598577,ventral VNC
720575941607849069,8,8.752791,8.347672,superior brain
720575941607717997,12,9.47515,2.4418006,right olfactory
720575941567872114,10,3.2003477,4.6017537,right visual
720575941471272055,7,5.3833666,7.7250986,inferior brain
720575941469043831,2,-6.432642,12.336497,ventral VNC
720575941642976376,11,11.828583,10.516123,left olfactory
720575941469699191,8,6.495826,7.2374372,superior brain
720575941497748603,4,1.8212062,6.503902,posterior brain
720575941662243964,7,3.5689378,3.924993,inferior brain
720575941539953789,7,8.384186,2.9261205,inferior brain
720575941495651454,7,3.9500396,6.402486,inferior brain
720575941617286271,2,-6.409518,13.361124,ventral VNC
720575941580061817,10,4.6174703,-3.4812293,right visual
720575941663816828,7,5.9782724,9.552559,inferior brain
720575941480840322,13,8.732981,-5.316042,central complex
720575941528681604,11,12.321865,11.673241,left olfactory
720575941553585287,5,2.695279,8.666624,lateral brain
720575941500370059,10,1.7142639,-3.0491192,right visual
720575941484510349,6,10.998545,4.1143794,flange median bundle
720575941462490256,2,-6.4103336,13.402552,ventral VNC
720575941462097040,7,3.9986575,5.757819,inferior brain
720575941415173268,10,4.990498,2.815432,right visual
720575941536939157,2,-6.645571,12.4031105,ventral VNC
720575941539560597,12,10.776779,1.2905241,right olfactory
720575941689244824,7,5.896964,3.458269,inferior brain
720575941623970971,2,-6.2047763,13.292015,ventral VNC
720575941480971427,8,9.143618,4.6598215,superior brain
720575941528026278,9,2.5730755,14.045732,left visual
720575941671681191,7,6.015923,9.00538,inferior brain
720575941671943335,9,5.199633,9.295524,left visual
720575941561842856,7,5.5319037,8.499283,inferior brain
720575941408488622,8,6.3848457,7.1847386,superior brain
720575941667224753,1,-8.664144,0.104440086,dorsal VNC
720575941521472691,1,-6.5508485,1.0005544,dorsal VNC
720575941544541364,2,-6.448826,8.596889,ventral VNC
720575941450169525,9,4.0375295,12.073195,left visual
720575941530123448,8,6.5467615,7.1231995,superior brain
720575941603785913,1,-5.822886,4.514521,dorsal VNC
720575941504564418,4,1.0592017,5.645524,posterior brain
720575941633277125,9,2.570601,14.049057,left visual
720575941490670793,2,-9.062141,9.824015,ventral VNC
720575941626068170,7,4.154628,6.9282303,inferior brain
720575941530647755,4,1.6497566,6.567667,posterior brain
720575941490801865,9,5.7446656,13.330173,left visual
720575941539298509,1,-7.812731,1.6794693,dorsal VNC
720575941537594573,1,-5.924178,1.920221,dorsal VNC
720575941514001617,4,2.1131425,5.2191753,posterior brain
720575941518064856,12,13.331205,-1.6170908,right olfactory
720575941703138522,2,-8.3319845,9.002088,ventral VNC
720575941690948827,7,6.2968087,1.7866539,inferior brain
720575941700779226,13,13.840053,0.57908267,central complex
720575941585829086,8,7.0830708,5.761325,superior brain
720575941436800223,2,-7.196127,10.594077,ventral VNC
720575941537856739,4,3.0717578,5.8205833,posterior brain
720575941554109668,4,-0.18989503,5.720496,posterior brain
720575941556468964,8,8.535664,5.4050555,superior brain
720575941531696357,8,8.626177,7.6067586,superior brain
720575941491588327,2,-9.384504,10.0477705,ventral VNC
720575941491064039,4,2.3575675,6.109294,posterior brain
720575941554633956,8,9.09196,3.708795,superior brain
720575941535366378,7,5.8798018,4.8282485,inferior brain
720575941534317802,12,13.332897,-1.619171,right olfactory
720575941631048940,11,15.407133,14.102101,left olfactory
720575941559745774,11,15.056545,13.923411,left olfactory
720575941685968111,7,5.0177217,4.9601088,inferior brain
720575941456067824,2,-10.995964,7.8693557,ventral VNC
720575941684919535,1,-7.057235,1.4565915,dorsal VNC
720575941523307767,5,1.3682773,8.169831,lateral brain
720575941431426296,7,5.4332166,7.3280616,inferior brain
720575941624102140,6,-1.7716094,3.6271152,flange median bundle
720575941484379389,1,-5.806156,3.5448732,dorsal VNC
720575941482937597,6,-3.0760548,3.9290783,flange median bundle
720575941514525955,12,15.177256,-4.1903167,right olfactory
720575941574032649,5,0.10296391,0.767042,lateral brain
720575941533531402,1,-7.311308,0.1713106,dorsal VNC
720575941472058635,7,5.420885,8.389777,inferior brain
720575941535890698,5,2.518076,10.732682,lateral brain
720575941432605966,8,9.254672,8.24301,superior brain
720575941654248721,2,-8.643188,9.612089,ventral VNC
720575941652151569,1,-7.4823,1.478075,dorsal VNC
720575941656870168,5,1.8153198,1.6579452,lateral brain
720575941542968605,9,6.0534596,8.322141,left visual
720575941542313245,7,5.890711,7.340818,inferior brain
720575941640355103,8,8.798589,3.217215,superior brain
720575941546638625,2,-6.7910914,8.965916,ventral VNC
720575941595266343,2,-7.829595,8.799359,ventral VNC
720575941593038120,9,3.519955,13.780739,left visual
720575941595397415,5,2.1328232,10.011773,lateral brain
720575941592251688,4,1.0911502,6.160072,posterior brain
720575941352258864,10,1.3202896,-1.4258173,right visual
720575941504695602,5,2.674798,1.9513551,lateral brain
720575941504171314,8,10.00264,5.520817,superior brain
720575941565381942,5,1.3308934,8.634192,lateral brain
720575941626330425,9,-3.0690117,19.86547,left visual
720575941547294013,2,-7.4899096,8.763463,ventral VNC
720575941549653310,2,-9.525742,10.094091,ventral VNC
720575941470747968,2,-8.760094,10.439216,ventral VNC
720575941472058688,13,14.870605,1.9155545,central complex
720575941475859777,10,2.9159288,-3.456188,right visual
720575941507579205,5,2.5945768,9.838642,lateral brain
720575941505744197,2,-7.586289,9.140964,ventral VNC
720575941611257162,6,-2.3065155,2.9256272,flange median bundle
720575941609291082,10,1.145795,-3.5695949,right visual
720575941524094285,3,-12.457875,2.8142827,abdominal VNC
720575941425003860,2,-8.701699,11.51318,ventral VNC
720575941440470357,11,14.741362,13.598209,left olfactory
720575941578751321,5,2.563922,10.026719,lateral brain
720575941440732507,5,1.6813416,1.8891244,lateral brain
720575941542706524,4,0.8463872,5.7837186,posterior brain
720575941562891618,13,-3.856537,-2.8096917,central complex
720575941565381986,4,1.646053,5.2982388,posterior brain
720575941610601830,7,5.6515675,9.9798765,inferior brain
720575941565775207,4,0.98360485,6.8342514,posterior brain
720575941478612330,6,9.515383,3.5082543,flange median bundle
720575941625019756,11,16.645323,14.497811,left olfactory
720575941607587181,3,-10.785736,3.6013527,abdominal VNC
720575941519900014,9,5.7795296,13.241394,left visual
720575941412814191,13,14.025569,0.8211964,central complex
720575941412552047,2,-10.807845,7.752017,ventral VNC
720575941596183921,10,4.141864,-0.34703863,right visual
720575941493161342,13,-1.1266632,-8.5119,central complex
720575941494078848,5,-3.0002418,11.018296,lateral brain
720575941502074251,6,-2.7270849,2.921118,flange median bundle
720575941485690253,7,5.5538335,4.0424404,inferior brain
720575941564333458,12,9.271013,2.0476396,right olfactory
720575941564202386,12,9.328233,2.7410598,right olfactory
720575941414780308,11,9.77998,9.161888,left olfactory
720575941539298709,8,9.442414,5.8532324,superior brain
720575941414124948,12,9.963805,1.2805604,right olfactory
720575941392629142,11,14.982638,12.594866,left olfactory
720575941615320473,13,14.279868,1.1806221,central complex
720575941569707422,1,-7.3424788,1.5273788,dorsal VNC
720575941459213727,8,9.05287,4.98668,superior brain
720575941408882094,9,3.1818619,13.61929,left visual
720575941669060017,7,3.7831833,7.0277853,inferior brain
720575941573639606,13,14.042119,0.84513617,central complex
720575941521341879,4,2.3867013,9.115657,posterior brain
720575941530254776,11,10.759777,10.375389,left olfactory
720575941483462074,8,9.204275,7.7029324,superior brain
720575941491457484,7,5.618386,4.8411593,inferior brain
720575941514001873,11,10.862175,10.477794,left olfactory
720575941511380434,6,-2.2156072,2.587476,flange median bundle
720575941519637976,7,4.887296,6.984653,inferior brain
720575941654117849,1,-0.5916527,5.562707,dorsal VNC
720575941700648410,8,10.309815,5.8048496,superior brain
720575941586877918,11,14.3782625,13.340497,left olfactory
720575941556207076,5,-3.4929626,10.694634,lateral brain
720575941532614117,1,-0.31645134,5.644944,dorsal VNC
720575941534711272,1,-8.480208,-0.24554156,dorsal VNC
720575941532483050,3,-9.804592,4.742635,abdominal VNC
720575941534711274,11,10.928427,9.558732,left olfactory
720575941456461296,11,15.144914,13.999021,left olfactory
720575941539560946,8,6.5034556,6.3375707,superior brain
720575941569576436,12,9.18466,2.3204474,right olfactory
720575941624364540,7,4.768033,6.5741444,inferior brain
720575941483855357,12,10.781887,1.1782281,right olfactory
720575941526322690,11,16.325125,14.648874,left olfactory
720575941545065989,5,1.0278026,10.490696,lateral brain
720575941565120007,2,-7.0230556,12.74885,ventral VNC
720575941685968396,13,-1.2046208,-8.544868,central complex
720575941687672332,8,7.491536,5.8264613,superior brain
720575941688720908,4,2.3577914,5.3841395,posterior brain
720575941507710480,3,-9.471199,5.261281,abdominal VNC
720575941653986833,13,8.77645,-5.7198696,central complex
720575941652545045,12,10.977244,1.2313737,right olfactory
720575941651758613,13,8.782157,-5.7309237,central complex
720575941534580250,12,14.333679,-4.19901,right olfactory
720575941551357467,2,-6.3124166,12.588511,ventral VNC
720575941551750683,12,15.075258,-5.694069,right olfactory
720575941477170718,2,-10.794701,7.571693,ventral VNC
720575941548342817,5,-3.7095037,10.565579,lateral brain
720575941595397671,5,2.5000877,1.4265989,lateral brain
720575941438373420,2,-10.443712,7.762091,ventral VNC
720575941558566445,2,-7.1489944,10.770883,ventral VNC
720575941350424112,2,-11.769251,8.181351,ventral VNC
720575941490409013,2,-11.604324,8.053712,ventral VNC
720575941589237303,11,16.44538,14.449565,left olfactory
720575941505744444,13,-1.3105723,-8.583786,central complex
720575941549915709,2,-8.332146,9.623946,ventral VNC
720575941485035074,2,-5.8177795,12.439491,ventral VNC
720575941485428290,2,-10.484938,8.701895,ventral VNC
720575941507579461,5,1.304155,9.916162,lateral brain
720575941504433733,2,-7.6519046,9.162745,ventral VNC
720575941496045129,2,-7.0953608,8.838945,ventral VNC
720575941608373834,2,-7.8286476,11.138152,ventral VNC
720575941526978125,10,2.7077835,-2.4081657,right visual
720575941481496143,7,5.521264,7.656659,inferior brain
720575941579669073,7,6.6089406,5.840047,inferior brain
720575941425659476,13,7.0976224,-6.6104174,central complex
720575941534973528,11,14.5557785,13.476557,left olfactory
720575941506268766,13,-3.953792,-2.9088058,central complex
720575941474287200,11,10.454395,10.006521,left olfactory
720575941565251170,12,9.883092,1.1826473,right olfactory
720575941515968099,6,-1.3176185,2.6669097,flange median bundle
720575941590941291,3,-11.758122,2.893789,abdominal VNC
720575941636685429,13,-2.7625341,-9.083237,central complex
720575941686886006,10,3.3124287,-3.7375846,right visual
720575941645205112,9,4.9286017,10.7767105,left visual
720575941452136058,5,1.6495023,1.9094917,lateral brain
720575941479267970,2,-7.463484,8.823628,ventral VNC
720575941532745347,9,4.0826364,13.698935,left visual
720575941626592906,7,5.907447,9.660707,inferior brain
720575941591596684,8,9.393007,6.148704,superior brain
720575941575343759,6,10.875624,4.5153484,flange median bundle
720575941574950543,7,9.29956,1.453244,inferior brain
720575941412028049,4,-0.04489704,5.5890093,posterior brain
720575941414256273,2,-6.739792,12.064939,ventral VNC
720575941515706003,2,-6.6232247,12.396644,ventral VNC
720575941612830361,13,-1.1173066,-8.505306,central complex
720575941553847962,10,2.4613338,-2.517833,right visual
720575941614272153,2,-8.540158,11.432744,ventral VNC
720575941598412444,6,-1.7519773,3.7102468,flange median bundle
720575941598281372,10,4.111119,-0.95823616,right visual
720575941569576606,2,-5.4774613,9.502169,ventral VNC
720575941569838750,2,-5.9681478,12.40875,ventral VNC
720575941573508765,11,13.09857,11.250326,left olfactory
720575941571542686,6,-2.638543,2.9354174,flange median bundle
720575941499190946,5,2.132495,1.6160821,lateral brain
720575941556993700,4,2.5465522,6.022664,posterior brain
720575941431164591,13,9.512816,-4.768538,central complex
720575941669191345,5,1.127813,10.43375,lateral brain
720575941450038965,7,4.96918,4.70791,inferior brain
720575941449907893,4,2.0530434,5.1930103,posterior brain
720575941518327479,2,-7.561888,10.619152,ventral VNC
720575941529992888,8,6.140234,7.0255675,superior brain
720575941530123960,7,5.042947,4.921186,inferior brain
720575941603655353,7,5.633192,5.699778,inferior brain
720575941521342135,8,9.444762,8.500385,superior brain
720575941680594621,9,-2.958498,19.757204,left visual
720575941599067840,9,3.520848,12.864485,left visual
720575941533138625,1,-8.266214,0.90840316,dorsal VNC
720575941482282691,5,2.9106421,2.0873327,lateral brain
720575941461966532,11,14.551335,13.352262,left olfactory
720575941630131909,5,-3.0142932,11.009498,lateral brain
720575941482675910,7,5.5143876,4.8951,inferior brain
720575941490933449,8,7.0850925,6.07938,superior brain
720575941617811157,6,10.929358,4.349522,flange median bundle
720575941583863518,8,10.555965,5.0759645,superior brain
720575941555945188,12,9.288663,2.0861888,right olfactory
720575941611781862,8,6.517149,7.2218323,superior brain
720575941537857256,2,-9.890395,8.586707,ventral VNC
720575941456854765,5,2.8734598,9.594732,lateral brain
720575941558697710,10,2.6782095,-3.2525196,right visual
720575941455937264,1,-7.9574523,1.4275539,dorsal VNC
720575941539167986,7,3.8810742,7.3171034,inferior brain
720575941601558262,11,13.088719,11.222368,left olfactory
720575941603000054,12,14.642647,-4.7281685,right olfactory
720575941429067512,11,15.40449,13.585894,left olfactory
720575941513871097,2,-11.327246,8.816529,ventral VNC
720575941483593469,10,1.4021829,-1.2480433,right visual
720575941552013055,2,-8.1624155,10.3299465,ventral VNC
720575941555420929,4,3.156387,5.1951056,posterior brain
720575941485821702,7,4.7229724,6.7221622,inferior brain
720575941573115656,1,-8.397552,-0.112784214,dorsal VNC
720575941533269770,2,-10.29684,7.7444553,ventral VNC
720575941471665931,8,8.334407,3.759782,superior brain
720575941472059147,9,3.237433,14.736912,left visual
720575941510856464,8,8.6870165,5.8704195,superior brain
720575941650448149,13,8.65688,-5.3332076,central complex
720575941536546586,2,-10.281138,7.4318175,ventral VNC
720575941552668443,4,2.6455271,5.866541,posterior brain
720575941551357723,1,-6.267265,0.6956728,dorsal VNC
720575941543231261,13,7.6780763,-6.2685995,central complex
720575941554110235,7,5.1525373,9.628815,inferior brain
720575941637734175,1,-0.66719544,5.5307026,dorsal VNC
720575941592907560,2,-6.6789603,13.364601,ventral VNC
720575941600640809,1,-5.772127,3.5988007,dorsal VNC
720575941599461161,2,-11.534197,7.306299,ventral VNC
720575941565251374,1,-6.621125,0.62345463,dorsal VNC
720575941475991345,3,-12.808337,3.1159081,abdominal VNC
720575941476515636,5,2.3853207,8.666646,lateral brain
720575941505089340,1,-6.8859797,7.270957,dorsal VNC
720575941548867389,2,-10.688469,8.816286,ventral VNC
720575941512822604,11,15.635815,13.209501,left olfactory
720575941524094797,2,-11.599793,8.139362,ventral VNC
720575941450563406,2,-10.277306,7.7032175,ventral VNC
720575941578751825,11,15.956328,14.578112,left olfactory
720575941552799571,1,-8.455144,0.89517075,dorsal VNC
720575941466160982,2,-5.7922373,12.062317,ventral VNC
720575941503909719,9,4.6008515,8.291635,left visual
720575941448990557,2,-10.646466,7.3215137,ventral VNC
720575941564464994,5,2.3224244,1.9653587,lateral brain
720575941576785768,8,7.3771677,5.8710384,superior brain
720575941475729258,2,-8.941838,10.743565,ventral VNC
720575941626330988,5,2.2614102,0.46413097,lateral brain
720575941404819312,8,9.174809,8.360994,superior brain
720575941452267386,7,5.887079,8.809679,inferior brain
720575941663686524,5,2.5547473,2.1029522,lateral brain
720575941529075588,8,10.439255,5.044703,superior brain
720575941548343176,11,11.110453,10.7319355,left olfactory
720575941431033737,7,4.4622145,6.6732817,inferior brain
720575941435490190,12,15.054949,-5.583896,right olfactory
720575941414387601,4,1.3865459,5.614515,posterior brain
720575941537070997,12,15.3202505,-4.328582,right olfactory
720575941390663574,2,-8.622469,10.210021,ventral VNC
720575941565513623,2,-11.676477,8.206257,ventral VNC
720575941551619994,2,-7.241512,10.831804,ventral VNC
720575941632884640,5,0.81785214,10.654044,lateral brain
720575941643370401,10,2.7489593,-3.3171809,right visual
720575941478481827,10,3.0154314,-1.9725889,right visual
720575941554765732,2,-6.3501406,8.841256,ventral VNC
720575941669191591,12,10.025518,1.7788811,right olfactory
720575941562105768,2,-6.91534,12.146925,ventral VNC
720575941444927402,3,-12.500021,2.7027693,abdominal VNC
720575941411766187,11,10.665786,10.2814245,left olfactory
720575941516099500,1,-6.1270175,1.2646542,dorsal VNC
720575941431558063,12,9.975083,0.9263421,right olfactory
720575941492506544,11,14.8016205,13.191406,left olfactory
720575941430378415,13,7.3897095,5.6053643,central complex
720575941450039221,7,3.9049106,6.0299315,inferior brain
720575941528944568,1,-8.116957,-0.028836617,dorsal VNC
720575941530124216,13,13.976751,0.8305354,central complex
720575941482938298,13,14.176699,1.0359652,central complex
720575941604048830,5,-4.168375,10.327073,lateral brain
720575941536022465,7,4.0278974,5.9848676,inferior brain
720575941504434114,2,-11.248178,6.999211,ventral VNC
720575941460918212,10,4.3616166,0.269888,right visual
720575941490933705,13,8.273698,-5.866709,central complex
720575941491326924,1,-7.8589544,1.5104395,dorsal VNC
720575941653856212,10,4.569874,-3.5185552,right visual
720575941616107477,12,14.055713,-2.9684243,right olfactory
720575941594873814,2,-6.1596146,12.164745,ventral VNC
720575941702483930,9,3.5739398,13.687455,left visual
720575941610471388,2,-8.780964,11.508172,ventral VNC
720575941498404833,12,14.9304495,-6.134236,right olfactory
720575941631180770,8,8.298888,5.9229097,superior brain
720575941537857507,9,2.6786165,10.87032,left visual
720575941499060193,9,4.9455495,10.669097,left visual
720575941609422822,1,-6.082,0.9690372,dorsal VNC
720575941492375527,1,-5.7774773,4.3678975,dorsal VNC
720575941501026283,1,-6.06925,2.685714,dorsal VNC
720575941560139758,5,2.032585,1.6571295,lateral brain
720575941458952176,7,4.764573,3.5834873,inferior brain
720575941652807665,5,3.037274,2.3448546,lateral brain
720575941652545521,2,-6.5971026,12.18381,ventral VNC
720575941539037170,1,-6.120444,2.888646,dorsal VNC
720575941569970164,7,3.8296802,7.208284,inferior brain
720575941568266228,9,3.3807635,13.191623,left visual
720575941624365052,8,8.893633,8.278453,superior brain
720575941563678720,3,-9.547671,5.1407027,abdominal VNC
720575941526978562,10,2.198514,0.11092965,right visual
720575941471797259,12,9.349747,1.9015529,right olfactory
720575941558960143,1,-7.7893972,1.4811841,dorsal VNC
720575941437980690,4,0.42075607,6.2539935,posterior brain
720575941614272531,5,-5.824002,9.298515,lateral brain
720575941652152341,7,3.6847339,7.5167084,inferior brain
720575941466947606,7,5.301683,7.044926,inferior brain
720575941467865110,12,11.000923,-0.50197154,right olfactory
720575941658837016,5,0.71884954,1.2756618,lateral brain
720575941536546842,2,-8.5169935,8.789265,ventral VNC
720575941416747036,4,1.0153716,7.473873,posterior brain
720575941415567388,12,11.044309,0.7711011,right olfactory
720575941477302302,12,10.853925,-0.3766794,right olfactory
720575941546508321,2,-11.432271,7.5338573,ventral VNC
720575941626855462,2,-8.913406,10.774467,ventral VNC
720575941504041010,4,1.0433911,7.2126694,posterior brain
720575941489492021,12,14.295018,-3.9196103,right olfactory
720575941566431286,1,-6.24659,3.6785028,dorsal VNC
720575941628166201,6,-3.0164497,3.4785619,flange median bundle
720575941625937977,11,15.130942,13.051862,left olfactory
720575941551095870,1,-6.884575,7.254083,dorsal VNC
720575941505613893,11,9.469747,8.789921,left olfactory
720575941499322441,7,5.8228407,8.214253,inferior brain
720575941522391115,7,5.85768,4.040041,inferior brain
720575941513085004,5,-3.2610915,10.830607,lateral brain
720575941511774284,11,16.649473,14.410933,left olfactory
720575941481234511,7,6.835322,5.7187104,inferior brain
720575941658968144,7,5.2925572,5.032859,inferior brain
720575941535105112,7,5.933654,5.0549726,inferior brain
720575941438898267,2,-6.6421394,12.373007,ventral VNC
720575941431558241,11,10.144589,9.373518,left olfactory
720575941525536868,2,-7.461272,10.610454,ventral VNC
720575941642584165,12,14.151298,-3.47834,right olfactory
720575941574951016,10,4.1318064,-1.0181692,right visual
720575941545721961,7,4.756615,2.1125906,inferior brain
720575941607850093,7,5.336884,6.7228084,inferior brain
720575941404819568,7,5.8228865,5.7356925,inferior brain
720575941547294836,1,-8.234535,1.097717,dorsal VNC
720575941470879863,13,9.084219,-5.341526,central complex
720575941644550264,11,16.120749,14.248793,left olfactory
720575941451350138,5,-2.8888083,11.092078,lateral brain
720575941496438907,7,5.120576,5.7551217,inferior brain
720575941452136570,5,2.3658342,9.835427,lateral brain
720575941496701056,2,-10.097826,7.32109,ventral VNC
720575941533401219,4,2.4959903,5.9539404,posterior brain
720575941596708997,7,6.387264,5.8073835,inferior brain
720575941583208582,1,-7.8324356,0.16322188,dorsal VNC
720575941553717383,12,14.639881,-3.7994177,right olfactory
720575941546115208,5,1.2175748,8.453475,lateral brain
720575941431296137,5,1.865105,10.021156,lateral brain
720575941591597196,5,1.8637439,1.8175151,lateral brain
720575941485559949,5,2.2743852,9.796534,lateral brain
720575941435490446,8,8.422151,3.5620494,superior brain
720575941515706515,3,-10.607051,3.7992368,abdominal VNC
720575941553979546,7,5.2424555,5.037257,inferior brain
720575941625544859,12,9.016878,2.4019601,right olfactory
720575941574688925,2,-10.384167,7.7607784,ventral VNC
720575941459345567,9,2.8588023,12.661878,left visual
