UMAP1,UMAP2,id,neurotransmitter,side,region,super_class,hemilineage,cell_function,nerve,cell_sub_type,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,super_cluster,st_cluster,manual_cluster,seed_12,pd_width,neck_group,group,label,cell_type_base,modality,cell_function_plot,clusterno,image_path,cosine_UMAP1,cosine_UMAP2,calculated_cluster,cluster,colours,pd_has_width,pd_size,image
15.560491392539893,22.290755119169315,720575941390285440,acetylcholine,right,neck_connective,descending,LB12,unknown,NA,DNg05_b,descending_neuron,descending_neuron,DNg05_b,DNg05_b,DNg05,flight steering 1,DN_04,DN_04,DNg05_b_720575941390285462,0.29,IN,descending_IN,DNg05_b,DNg05,NA,NA,13,NA,23.416727925634937,14.57022162279816,2,DN_02,#EC9832,TRUE,0.29,NA
-2.3189403320084487,27.37495883926209,720575941390308224,acetylcholine,left,neck_connective,descending,LB7,unknown,NA,DNge118,descending_neuron,descending_neuron,DNge118,DNge118,DNut054,head orienting,DN_01,DN_01,DNge118_720575941390308246,0.32,IN,descending_IN,DNge118,DNge118,NA,NA,3,NA,36.63759126792009,-4.487896720555112,3,DN_03,#947E6C,TRUE,0.32,NA
-2.911071469856349,30.299809303129276,720575941390604416,acetylcholine,right,neck_connective,ascending,07B,unknown,NA,AN07B072_T1,ascending_neuron,ascending_neuron,AN07B072,auto:AN_GNG_175,AN07B072,head orienting,AN_01,AN_01,AN07B072_720575941390604438,0.48,IN,ascending_IN,AN07B072,AN07B072,NA,NA,3,NA,24.52571382651384,-7.113073627140805,3,AN_03,#947E6C,TRUE,0.48,NA
-6.648368527961818,34.46930202468689,720575941390619136,gaba,right,neck_connective,descending,LB6,unknown,NA,DNg10,descending_neuron,descending_neuron,DNg10,auto:DNg10,DNg10,head orienting,DN_01,DN_01,DNg10_720575941390619140,0.31,IN,descending_IN,DNg10,DNg10,NA,NA,3,NA,26.894347096777512,-11.919517795231624,3,DN_03,#947E6C,TRUE,0.31,NA
-0.1208229566346084,16.088084068143925,720575941390623360,acetylcholine,right,neck_connective,descending,putative_primary,unknown,NA,DNp20,descending_neuron,descending_neuron,DNp20,DNp20,DNp20,flight power,DN_01,DN_01,DNp20_720575941390623382,1.34,IN,descending_IN,DNp20,DNp20,flight,flight,6,figures/schematics/umap_icons/flight.svg,23.360100652075364,1.2141201694938688,1,DN_01,#F7BA3C,TRUE,1.34,figures/schematics/umap_icons/flight.svg
33.713942358421235,-6.199528846895139,720575941390722688,acetylcholine,right,neck_connective,descending,MX12,unknown,NA,DNge025,descending_neuron,descending_neuron,DNge025,DNge025,DNg12,grooming,DN_03,DN_03,DNge025_720575941390722710,0.26,OUT,descending_OUT,DNge025,DNge025,NA,NA,17,NA,5.123391057348799,17.03694411120148,5,DN_05,#FBCD5A,TRUE,0.26,NA
17.0047291015853,-35.826443824922485,720575941391682048,acetylcholine,left,neck_connective,ascending,10B,unknown,NA,AN10B047_T3,ascending_neuron,ascending_neuron,AN10B047,AN_AVLP_28,AN10B047,proprioceptive,AN_07,AN_07,AN10B047_720575941391682052,0.38,OUT,ascending_OUT,AN10B047,AN10B047,NA,NA,16,NA,-14.766617869042802,-23.863341609623717,11,AN_11,#F36237,TRUE,0.38,NA
34.67599756472006,-8.534150753175656,720575941391756544,acetylcholine,NA,neck_connective,descending,MX12,unknown,NA,DNfl028,descending_neuron,descending_neuron,DNfl028,auto:DNg12_b,DNfl028,grooming,DN_03,DN_03,DNfl028_720575941391756548,0.36,IN,descending_IN,DNfl028,DNfl028,NA,NA,17,NA,4.656785632467818,15.222668369624332,5,DN_05,#FBCD5A,TRUE,0.36,NA
-3.704406430793849,40.14456829055603,720575941392278656,acetylcholine,left,neck_connective,ascending,07B,unknown,NA,AN07B089,ascending_neuron,ascending_neuron,AN07B089,NA,AN07B089,flight steering 2,AN_02,AN_02,AN07B089_720575941392278678,0.36,OUT,ascending_OUT,AN07B089,AN07B089,NA,NA,14,NA,33.4872654927736,-11.574765483525082,4,AN_04,#FE4545,TRUE,0.36,NA
-8.93269078977212,43.75734981521423,720575941392742144,acetylcholine,left,neck_connective,ascending,08B,unknown,NA,AN08B079_b,ascending_neuron,ascending_neuron,AN08B079_b,AN_GNG_VES_9,AN08B071,flight steering 2,AN_02,AN_02,AN08B079_b_720575941392742148,NA,IN,ascending_IN,AN08B079_b,AN08B079,NA,NA,14,NA,30.774454976416184,-4.123863021519467,4,AN_04,#FE4545,FALSE,0.5,NA
15.93496114961997,26.86705860122498,720575941392812544,acetylcholine,right,neck_connective,descending,putative_primary,unknown,NA,DNp26,descending_neuron,descending_neuron,DNp26,DNp26,DNp26,flight steering 1,DN_04,DN_04,DNp26_720575941392812548,NA,IN,descending_IN,DNp26,DNp26,NA,NA,13,NA,20.806521321631028,11.099519451472476,2,DN_02,#EC9832,FALSE,0.5,NA
-22.63791196591958,36.52314647659119,720575941393196928,acetylcholine,right,neck_connective,descending,PSp2,unknown,NA,DNpe008,descending_neuron,descending_neuron,DNpe008,DNpe008,DNht001,head orienting,DN_01,DN_01,DNpe008_720575941393196950,0.24,OUT,descending_OUT,DNpe008,DNpe008,NA,NA,3,NA,42.84159364829118,1.107025166365817,3,DN_03,#947E6C,TRUE,0.24,NA
-6.624305894447414,-0.9870652630979222,720575941393242624,Dsk,right,neck_connective,descending,putative_primary,unknown,NA,DNp30,descending_neuron,descending_neuron,DNp30,DNp30,DNp30,reproduction,DN_14,DN_14,DNp30_720575941393242628,NA,OUT,descending_OUT,DNp30,DNp30,hunger,hunger,4,figures/schematics/umap_icons/hunger.svg,-19.660838221215652,0.8797321518394499,14,DN_14,#BFB09A,FALSE,0.5,figures/schematics/umap_icons/hunger.svg
-6.601240327430812,43.995604362333374,720575941393354368,acetylcholine,left,neck_connective,ascending,19B,unknown,NA,AN19B106,ascending_neuron,ascending_neuron,AN19B106,NA,AN19B106,flight steering 2,AN_02,AN_02,AN19B106_720575941393354390,0.32,OUT,ascending_OUT,AN19B106,AN19B106,NA,NA,14,NA,30.3769310964113,13.7335888942215,4,AN_04,#FE4545,TRUE,0.32,NA
-9.649781396461574,45.193453636015015,720575941393488768,acetylcholine,left,neck_connective,ascending,07B,unknown,NA,AN07B046,ascending_neuron,ascending_neuron,AN07B046,AN_GNG_179,AN07B046,flight steering 2,AN_02,AN_02,AN07B046_720575941393488790,0.38,IN,ascending_IN,AN07B046,AN07B046,NA,NA,14,NA,29.59736909995134,-2.696776191380307,4,AN_04,#FE4545,TRUE,0.38,NA
0.4581983929146851,-20.815995369111935,720575941393721984,acetylcholine,right,neck_connective,ascending,08B,unknown,NA,AN08B081,ascending_neuron,ascending_neuron,AN08B081,NA,AN08B081,threat response,AN_12,AN_12,AN08B081_720575941393722006,0.58,OUT,ascending_OUT,AN08B081,AN08B081,NA,NA,10,NA,-15.927031611108232,1.182422955844119,19,AN_19,#4D9C3C,TRUE,0.58,NA
1.0686572288741196,2.4095111750012235,720575941393745024,acetylcholine,right,neck_connective,ascending,04A,unknown,NA,AN04A001_T2,ascending_neuron,ascending_neuron,AN04A001,AN_GNG_165,AN04A001,takeoff-landing,AN_11,AN_11,AN04A001_720575941393745046,1.21,IN,ascending_IN,AN04A001,AN04A001,NA,NA,5,NA,-5.610034559869218,-2.0368965069320653,7,AN_07,#52AE4E,TRUE,1.21,NA
5.716986963676366,-7.757003936921994,720575941393748608,acetylcholine,right,neck_connective,ascending,01A,unknown,NA,AN01A006,ascending_neuron,ascending_neuron,AN01A006,AN_GNG_48,AN01A006,probing,AN_13,AN_13,AN01A006_720575941393748630,0.57,IN,ascending_IN,AN01A006,AN01A006,NA,NA,1,NA,-2.604060267114091,10.970799167964175,18,AN_18,#51B07B,TRUE,0.57,NA
-16.16000478513345,-50.368950996553345,720575941393864320,gaba,right,neck_connective,ascending,TBD,unknown,NA,ANXXX041,ascending_neuron,ascending_neuron,ANXXX041,AN_GNG_123,ANXXX041,head-leg-tactile,AN_15,AN_15,ANXXX041_720575941393864342,0.47,OUT,ascending_OUT,ANXXX041,ANXXX041,NA,NA,8,NA,-46.052426432275226,-6.048655788090512,8,AN_08,#298ABB,TRUE,0.47,NA
-8.895999124122707,-17.139908943330685,720575941394119808,acetylcholine,right,neck_connective,descending,PSp3,unknown,NA,DNp42,descending_neuron,descending_neuron,DNp42,DNp42,DNp42,threat response,DN_12,DN_12,DNp42_720575941394119830,NA,IN,descending_IN,DNp42,DNp42,walking,walking,10,figures/schematics/umap_icons/walking.svg,-23.46552953591292,5.458534916255191,19,DN_19,#4D9C3C,FALSE,0.5,figures/schematics/umap_icons/walking.svg
-8.79255693204507,4.610514488065799,720575941394131072,serotonin,left,neck_connective,descending,MX0__prim,unknown,NA,DNg26,descending_neuron,descending_neuron,DNg26,DNg26,DNg26,reproduction,DN_14,DN_14,DNg26_720575941394131094,0.46,IN,descending_IN,DNg26,DNg26,reproduction,reproduction,4,figures/schematics/umap_icons/reproduction.svg,-11.083156679772785,24.678019245478826,14,DN_14,#BFB09A,TRUE,0.46,figures/schematics/umap_icons/reproduction.svg
15.814606497215184,25.580107536161503,720575941394278912,glutamate,left,neck_connective,descending,putative_primary,unknown,NA,DNbe004,descending_neuron,descending_neuron,DNbe004,DNbe004,DNb07,flight steering 1,DN_04,DN_04,DNbe004_720575941394278916,NA,IN,descending_IN,DNbe004,DNbe004,NA,NA,13,NA,20.90237131247575,12.67870779833527,2,DN_02,#EC9832,FALSE,0.5,NA
0.789553785847577,7.768403854215701,720575941394658176,gaba,right,neck_connective,descending,LB3__prim,unknown,NA,DNge043,descending_neuron,descending_neuron,DNge043,DNge043,DNg37,flight power,DN_01,DN_01,DNge043_720575941394658198,0.65,IN,descending_IN,DNge043,DNge043,NA,NA,6,NA,33.23841753134782,7.90759201845856,1,DN_01,#F7BA3C,TRUE,0.65,NA
-6.454172303749171,3.2140983007794217,720575941398969088,acetylcholine,NA,central_brain,descending,LB12,unknown,NA,DNg02_d,descending_neuron,descending_neuron,DNg02_d,DNg02_d,NA,flight power,DN_05,DN_05,DNg02_d_720575941398969123,0.51,OUT,descending_OUT,DNg02_d,DNg02,flight,flight,6,figures/schematics/umap_icons/flight.svg,18.594143773413258,20.59664412340851,1,DN_01,#F7BA3C,TRUE,0.51,figures/schematics/umap_icons/flight.svg
11.474516699241551,-5.5891625024432345,720575941399042816,acetylcholine,left,neck_connective,descending,putative_primary,unknown,NA,DNge077,descending_neuron,descending_neuron,DNge077,DNge077,DNfl025,walking,DN_10,DN_10,DNge077_720575941399042851,0.48,IN,descending_IN,DNge077,DNge077,NA,NA,2,NA,1.365104521608901,0.48194021484585087,6,DN_06,#E42E2E,TRUE,0.48,NA
20.152289221214208,-10.322225723421017,720575941399099392,acetylcholine,right,neck_connective,descending,putative_primary,unknown,NA,DNfl033,descending_neuron,descending_neuron,DNfl033,auto:DNg37,DNfl033,walking,DN_13,DN_13,DNfl033_720575941399099427,0.53,IN,descending_IN,DNfl033,DNfl033,NA,NA,2,NA,0.382292295790267,-12.410144130375668,6,DN_06,#E42E2E,TRUE,0.53,NA
34.85418588869467,-8.663407478486935,720575941399380480,acetylcholine,right,neck_connective,descending,MX12,unknown,NA,DNg12_e,descending_neuron,descending_neuron,DNg12_e,DNg12_e,DNg12,grooming,DN_03,DN_03,DNg12_e_720575941399380515,0.34,IN,descending_IN,DNg12_e,DNg12,grooming,grooming,17,figures/schematics/umap_icons/grooming.svg,4.584608699179244,14.906593044612125,5,DN_05,#FBCD5A,TRUE,0.34,figures/schematics/umap_icons/grooming.svg
-1.9056753421555437,37.08874782546814,720575941399595520,gaba,left,neck_connective,ascending,06A,unknown,NA,AN06A062,ascending_neuron,ascending_neuron,AN06A062,NA,AN06A062,flight steering 2,AN_02,AN_02,AN06A062_720575941399595555,0.43,IN,ascending_IN,AN06A062,AN06A062,NA,NA,14,NA,31.725167180395676,-10.68268136182098,4,AN_04,#FE4545,TRUE,0.43,NA
0.27482540361777197,22.98131069167908,720575941400285440,acetylcholine,right,neck_connective,descending,LB7__prim,unknown,NA,DNge125,descending_neuron,descending_neuron,DNge125,DNge125,DNnt020,head orienting,DN_01,DN_01,DNge125_720575941400285475,0.59,IN,descending_IN,DNge125,DNge125,NA,NA,3,NA,23.8238419545656,-1.8047113815811129,3,DN_03,#947E6C,TRUE,0.59,NA
0.05816609613791357,22.101858939970096,720575941400290816,gaba,right,neck_connective,descending,putative_primary,unknown,NA,DNg49,descending_neuron,descending_neuron,DNg49,DNg49,DNg49,head orienting,DN_01,DN_01,DNg49_720575941400290851,0.55,IN,descending_IN,DNg49,DNg49,NA,NA,3,NA,21.11812105307634,0.09956637522907535,3,DN_03,#947E6C,TRUE,0.55,NA
2.7807863449324692,-4.378186617051999,720575941400319744,acetylcholine,right,neck_connective,ascending,08B,unknown,NA,AN08B022_T1,ascending_neuron,ascending_neuron,AN08B022,AN_VES_GNG_7,AN08B022,takeoff-landing,AN_10,AN_10,AN08B022_720575941400319779,0.35,IN,ascending_IN,AN08B022,AN08B022,NA,NA,2,NA,-6.413610552453447,-5.592397491123959,6,AN_06,#E42E2E,TRUE,0.35,NA
19.9371021484603,-30.06620327011291,720575941401374976,acetylcholine,left,neck_connective,ascending,10B,unknown,NA,AN10B051,ascending_neuron,ascending_neuron,AN10B051,AN_AVLP_51,AN10B051,proprioceptive,AN_07,AN_07,AN10B051_720575941401375011,0.26,OUT,ascending_OUT,AN10B051,AN10B051,NA,NA,16,NA,-18.220975016259597,-18.656045238163756,11,AN_11,#F36237,TRUE,0.26,NA
-12.06321351773843,-12.99155250564758,720575941401738752,acetylcholine,left,neck_connective,ascending,08B,unknown,NA,AN08B023,ascending_neuron,ascending_neuron,AN08B023,AN_GNG_165,auto:AN08B023,probing,AN_13,AN_13,AN08B023_720575941401738787,NA,IN,ascending_IN,AN08B023,AN08B023,NA,NA,1,NA,-21.24262914528792,10.280908306452943,18,AN_18,#51B07B,FALSE,0.5,NA
18.838219473289403,21.67433055862244,720575941401753600,acetylcholine,left,neck_connective,descending,LB12,unknown,NA,DNg06,descending_neuron,descending_neuron,DNg06,DNg06,DNxn100,flight power,DN_05,DN_05,DNg06_720575941401753635,NA,OUT,descending_OUT,DNg06,DNg06,NA,NA,6,NA,25.35417833457048,16.50819083056183,1,DN_01,#F7BA3C,FALSE,0.5,NA
10.343782255577,1.3712647817974883,720575941401766400,acetylcholine,left,neck_connective,descending,putative_primary,unknown,NA,DNbe007,descending_neuron,descending_neuron,DNbe007,DNbe007,DNxl082,walking,DN_10,DN_10,DNbe007_720575941401766435,NA,IN,descending_IN,DNbe007,DNbe007,NA,NA,2,NA,2.4746526731019736,-8.055677692082211,6,DN_06,#E42E2E,FALSE,0.5,NA
-16.352616479469386,-6.716087017213742,720575941401783552,acetylcholine,left,neck_connective,ascending,TBD,unknown,NA,ANXXX196,ascending_neuron,ascending_neuron,ANXXX196,AN_GNG_SAD_6,AN09B042,feeding-ingestion,AN_16,AN_16,ANXXX196_720575941401783587,0.39,OUT,ascending_OUT,ANXXX196,ANXXX196,NA,NA,9,NA,-28.54177770485823,14.421722133967592,15,AN_15,#48A9D9,TRUE,0.39,NA
-9.836496522499171,37.56044658645447,720575941401786368,acetylcholine,right,neck_connective,descending,putative_primary,unknown,NA,DNpe004,descending_neuron,descending_neuron,DNpe004,DNpe004,DNut042,head orienting,DN_02,DN_02,DNpe004_720575941401786403,NA,IN,descending_IN,DNpe004,DNpe004,NA,NA,3,NA,31.3409260762697,-0.14381522932319363,3,DN_03,#947E6C,FALSE,0.5,NA
-19.443450143409816,-34.72684970871155,720575941401812992,gaba,right,neck_connective,ascending,17B,unknown,NA,AN17B002,ascending_neuron,ascending_neuron,AN17B002,AN_GNG_AMMC_1,AN17B002,vibratory,AN_14,AN_14,AN17B002_720575941401813027,0.63,IN,ascending_IN,AN17B002,AN17B002,NA,NA,18,NA,-19.30509672036116,-32.3411820332077,9,AN_09,#D24A2C,TRUE,0.63,NA
6.160368750022801,3.0344360731488065,720575941401814272,acetylcholine,left,neck_connective,descending,putative_primary,unknown,NA,DNge050,descending_neuron,descending_neuron,DNge050,DNge050,DNxl049,probing,DN_13,DN_13,DNge050_720575941401814307,NA,IN,descending_IN,DNge050,DNge050,walking,walking,1,figures/schematics/umap_icons/walking.svg,2.403498019075942,3.904833038661197,18,DN_18,#51B07B,FALSE,0.5,figures/schematics/umap_icons/walking.svg
-12.62827699430093,-32.18880573288147,720575941401962752,octopamine,left,neck_connective,descending,putative_primary,unknown,NA,DNg104,descending_neuron,descending_neuron,DNg104,DNg104,DNxl101,reproduction,DN_17,DN_17,DNg104_720575941401962787,0.84,OUT,descending_OUT,DNg104,DNg104,octopaminergic,octopaminergic,4,figures/schematics/umap_icons/octopaminergic.svg,-36.963341807031085,3.2756855090591457,14,DN_14,#BFB09A,TRUE,0.84,figures/schematics/umap_icons/octopaminergic.svg
0.1984074210394944,-21.033288154756463,720575941402279936,acetylcholine,right,neck_connective,ascending,08B,unknown,NA,AN08B089,ascending_neuron,ascending_neuron,AN08B089,AN_GNG_147,AN08B089,threat response,AN_12,AN_12,AN08B089_720575941402279971,0.49,OUT,ascending_OUT,AN08B089,AN08B089,NA,NA,10,NA,-15.383963678979326,1.5865016778442411,19,AN_19,#4D9C3C,TRUE,0.49,NA
-4.643600633216945,17.423926200712284,720575941402551296,acetylcholine,left,neck_connective,descending,putative_primary,unknown,NA,DNb03,descending_neuron,descending_neuron,DNb03,DNb03,DNb03,head orienting,DN_01,DN_01,DNb03_720575941402551331,NA,IN,descending_IN,DNb03,DNb03,NA,NA,3,NA,22.332688237524582,-4.666070739414975,3,DN_03,#947E6C,FALSE,0.5,NA
-1.42732517964944,-7.009452495729367,720575941402821888,acetylcholine,left,neck_connective,descending,putative_primary,unknown,NA,DNp05,descending_neuron,descending_neuron,DNp05,DNp05,DNp05,takeoff-landing,DN_11,DN_11,DNp05_720575941402821923,0.71,IN,descending_IN,DNp05,DNp05,escape_takeoff,escape_takeoff,5,figures/schematics/umap_icons/escape_takeoff.svg,-9.878418062829423,2.1226104100677516,7,DN_07,#52AE4E,TRUE,0.71,figures/schematics/umap_icons/escape_takeoff.svg
-11.107293298317042,-25.657691154634396,720575941403220736,acetylcholine,right,neck_connective,ascending,TBD,unknown,NA,ANXXX046,ascending_neuron,ascending_neuron,ANXXX046,AN_multi_69,ANXXX046,taste-touch,AN_17,AN_17,ANXXX046_720575941403220771,0.6,OUT,ascending_OUT,ANXXX046,ANXXX046,NA,NA,7,NA,-31.825268839501785,5.928594311091617,16,AN_16,#77C8F2,TRUE,0.6,NA
-14.921618630958644,-40.30457798019592,720575941403931264,acetylcholine,left,neck_connective,ascending,TBD,unknown,NA,ANXXX092,ascending_neuron,ascending_neuron,ANXXX092,AN_GNG_27,ANXXX092,head-leg-tactile,AN_15,AN_15,ANXXX092_720575941403931248,0.6,IN,ascending_IN,ANXXX092,ANXXX092,NA,NA,8,NA,-43.00098142495101,-2.3152101437118504,8,AN_08,#298ABB,TRUE,0.6,NA
-0.8150492215882217,-0.8684799410456818,720575941403959936,acetylcholine,right,neck_connective,ascending,08B,unknown,NA,AN08B100_T3,ascending_neuron,ascending_neuron,AN08B100,AN_GNG_VES_9,AN08B100,reproduction,AN_10,AN_10,AN08B100_720575941403959920,0.3,OUT,ascending_OUT,AN08B100,AN08B100,NA,NA,4,NA,-4.7855463968748335,-3.076950828221128,14,AN_14,#BFB09A,TRUE,0.3,NA
3.7772825454939927,-6.998793754732053,720575941404711808,acetylcholine,left,neck_connective,descending,PSp2,unknown,NA,DNpe016,descending_neuron,descending_neuron,DNpe016,DNpe016,DNxn174,takeoff-landing,DN_11,DN_11,DNpe016_720575941404711792,0.59,IN,descending_IN,DNpe016,DNpe016,NA,NA,5,NA,-6.080377672814775,1.520178278300479,7,DN_07,#52AE4E,TRUE,0.59,NA
7.309890100883397,1.5656765364056426,720575941404748160,acetylcholine,left,neck_connective,descending,MX12,unknown,NA,DNge106,descending_neuron,descending_neuron,DNge106,DNge106,DNxl097,walking,DN_10,DN_10,DNge106_720575941404748144,NA,IN,descending_IN,DNge106,DNge106,NA,NA,2,NA,7.137380029059004,1.179446061465457,6,DN_06,#E42E2E,FALSE,0.5,NA
-20.150143792701808,3.154390182340701,720575941404754560,glutamate,left,neck_connective,ascending,TBD,unknown,NA,ANXXX169_A1,ascending_neuron,ascending_neuron,ANXXX169,AN_GNG_14,ANXXX169,reproduction,AN_14,AN_14,ANXXX169_720575941404754544,0.39,IN,ascending_IN,ANXXX169,ANXXX169,NA,NA,4,NA,-14.00664052834456,24.59120627245636,14,AN_14,#BFB09A,TRUE,0.39,NA
-17.554955651832667,34.479647483671265,720575941404813696,acetylcholine,left,neck_connective,descending,LB7,unknown,NA,DNg36_b,descending_neuron,descending_neuron,DNg36_b,DNg36_b,DNut042,head orienting,DN_01,DN_01,DNg36_b_720575941404813680,0.27,IN,descending_IN,DNg36_b,DNg36,NA,NA,3,NA,41.1484211934572,-0.6445895234611483,3,DN_03,#947E6C,TRUE,0.27,NA
15.058561155723485,-3.1958259679431125,720575941404874368,acetylcholine,right,neck_connective,descending,MX12__prim,unknown,NA,DNge173,descending_neuron,descending_neuron,DNge173,DNge173,DNfl021,walking,DN_10,DN_10,DNge173_720575941404874352,NA,IN,descending_IN,DNge173,DNge173,NA,NA,2,NA,2.3743859780793906,-5.518992702153012,6,DN_06,#E42E2E,FALSE,0.5,NA
1.231219241546544,-22.534363899385372,720575941404900480,acetylcholine,right,neck_connective,ascending,08B,unknown,NA,AN08B099_a,ascending_neuron,ascending_neuron,AN08B099_a,AN_GNG_SAD_32,auto:AN08B096,probing,AN_12,AN_12,AN08B099_a_720575941404900464,0.29,OUT,ascending_OUT,AN08B099_a,AN08B099,NA,NA,1,NA,-14.752955530785966,-0.7270895639923067,18,AN_18,#51B07B,TRUE,0.29,NA
-15.943890740943996,-44.25186649337952,720575941404923264,acetylcholine,right,neck_connective,ascending,TBD,unknown,NA,ANXXX043,ascending_neuron,ascending_neuron,ANXXX043,AN_AVLP_GNG_22,ANXXX043,head-leg-tactile,AN_15,AN_15,ANXXX043_720575941404923248,NA,OUT,ascending_OUT,ANXXX043,ANXXX043,NA,NA,8,NA,-43.609269236230304,-4.871642390873715,8,AN_08,#298ABB,FALSE,0.5,NA
-25.182271173072905,31.796412315214237,720575941404981376,acetylcholine,left,neck_connective,descending,PSp2,unknown,NA,DNp17,descending_neuron,descending_neuron,DNp17,DNp17,DNp17,head orienting,DN_01,DN_01,DNp17_720575941404981360,0.3,IN,descending_IN,DNp17,DNp17,steering,steering,3,figures/schematics/umap_icons/steering.svg,40.09583177695329,3.9186436732742336,3,DN_03,#947E6C,TRUE,0.3,figures/schematics/umap_icons/steering.svg
17.234110662864598,20.232508506620487,720575941405473280,acetylcholine,left,neck_connective,descending,LB12,unknown,NA,DNge015,descending_neuron,descending_neuron,DNge015,DNge015,DNg110,flight power,DN_05,DN_05,DNge015_720575941405473327,0.27,IN,descending_IN,DNge015,DNge015,NA,NA,6,NA,25.959378148413258,17.66071196398468,1,DN_01,#F7BA3C,TRUE,0.27,NA
